,State,Metropolitan Areas,Race with the Machine,Interpersonal Task,Group Task,Conflict Resolution,Management and Supervision,Race ahead of the Machine,Communication,Systems Analysis,Creative and Critical Thinking,Changing the Course of the Race,Routine Problem Solving,Information Processing,Race against the Machine,General Physical Task,Dynamic Physical Task,Running a Different Race,Equipment Maintenance,Vehicle and Equipment Operation,Machine Control,Hazardous Task
194,NC,Fayetteville,0.03176256203628963,0.010671628274429079,0.004877725111642294,0.009178334571742428,0.007034874078475826,0.016701663105367054,0.011785642514456428,0.0024570973303478065,0.00245892326056282,-0.0019182972309026442,-0.0017137256603745599,-0.00020457157052809066,-0.0061734365302144045,-0.0011441318093611266,-0.005029304720853278,-0.003003735810449853,-6.575905220538962e-05,-0.0031349895403742986,0.0008982541347663033,-0.00070124135263646
195,NC,Goldsboro,0.024857761751712032,0.008279094888563036,0.00548582048004931,0.005722581127117724,0.005370265255981978,0.011966970037334226,0.007028765050418696,0.002103310936979373,0.0028348940499361604,-0.003697950609669057,-0.003697482471233069,-4.6813843598836346e-07,-0.013864397924118144,-0.00730634122655776,-0.006558056697560377,-0.002110535560222948,0.0009435842062379494,-0.002308827377309336,0.0008201052927887219,-0.001565397681940292
196,NC,Greensboro-High Point,0.02225271636484941,0.006954633844359445,0.0040081491696235825,0.006609422870548692,0.0046805104803176656,0.011084468209590416,0.008874160307803046,0.0015018569737640793,0.0007084509280232965,-0.005307638409784724,-0.00449433348251229,-0.0008133049272724263,-0.004015016416254347,-0.0013825253337806586,-0.0026324910824736744,0.0034796510369322488,0.0006564305005294924,0.002364299201179164,0.000585203876359474,-0.00012628254113587062
197,NC,Greenville,0.02646918708767118,0.008729493051611291,0.0045994853825949795,0.008232201374960273,0.004908007278504642,0.015347639644571696,0.011409643387646759,0.002236896006200452,0.0017011002507244972,-0.002842495920158755,-0.003107738845370023,0.00026524292521126064,-0.0062835433264201435,-0.00102543508838418,-0.005258108238035963,-0.004120609006096371,-0.0007017209772536732,-0.003428858275332243,0.0007595865212608883,-0.0007496162747713393
198,NC,Hickory-Lenoir-Morganton,0.01795124469917243,0.005494937874695349,0.00434253668439845,0.004906451268118943,0.003207318871959689,0.006399161795268588,0.006171247035916649,0.0005691249744800789,-0.0003412102151281512,-0.004474602047751838,-0.003114306583901383,-0.0013602954638504625,-0.0007315879994228143,0.0008851658092904542,-0.0016167538087132685,0.004950037164660914,0.0030643494861160823,-0.0007214184259023287,0.0030681690797573287,-0.0004610629753101572
199,NC,Jacksonville,0.028091584839099862,0.006569290532546443,0.004244267610810561,0.008241377474486694,0.009036649221256163,0.009866514666631548,0.006265482351147121,0.0026994965057781733,0.000901535809706252,-0.010655011551327491,-0.0070987613784238845,-0.0035562501729036007,-0.014743100381995557,-0.0021186729985812613,-0.012624427383414287,0.00552415622468129,0.002653095454474723,-2.988390229381744e-05,0.002488960290222074,0.00041198438227830336
200,NC,Raleigh,0.021791342850548776,0.0064246334207579405,0.00368626787280036,0.00733422481215705,0.0043462167448334406,0.014264252159912632,0.0104738865573602,0.0024014373843827927,0.0013889282181696364,-0.0022798696155485326,-0.0029076500022941413,0.0006277803867456093,-0.005130474436710025,-0.0017636830645826192,-0.0033667913721273997,-0.001958866269211032,-0.0001390209871904302,-0.0006382098921155487,-6.790482301535783e-05,-0.0011137305668896915
201,NC,Rocky Mount,0.023174593771642462,0.0070373357906154815,0.004530649557306934,0.007467109657025538,0.0041394987666945075,0.0072043190524118126,0.006907946340342731,7.175035437022477e-05,0.0002246223576988504,-0.0055567586179718215,-0.004683918484785957,-0.0008728401331858579,-0.006818571999592432,-0.004410325117526932,-0.002408246882065507,-0.002409416613260301,-0.0009416801407455024,0.0003912740286419192,0.00027109189449316465,-0.0021301023956498827
202,NC,Wilmington,0.025613609482827118,0.008316873033703362,0.004009741493664412,0.007526848456635031,0.005760146498824295,0.0136355415098353,0.009336349605647784,0.0027708797059115783,0.0015283121982759306,-0.0034701620132071838,-0.003260508041498071,-0.0002096539717091131,-0.009384151610430493,-0.002059930138534727,-0.00732422147189577,-0.0024615423870371638,0.0011543400917792285,-0.0019689264054124768,0.0001962360318322476,-0.0018431921052361605
203,NC,Winston-Salem,0.02339994120928994,0.0071064777725842404,0.004109668646797534,0.008261900165501941,0.0039218946244062225,0.00828126199606731,0.006322627269968406,0.0009397443594654412,0.0010188903666334508,-0.0043698841808536846,-0.0040446412886270275,-0.00032524289222665703,-0.0007058989183089948,0.0006018599878169702,-0.001307758906125965,0.004496310198894959,0.0007252183538955757,0.0006914345937307013,0.0015224273320197865,0.0015572299192488821
204,ND,Bismarck,0.027031114125823208,0.008555815999967228,0.003862771757363407,0.009207215885991868,0.00540531048250071,0.012682501464886559,0.00950073569060543,0.0019246680024338023,0.0012570977718473176,-0.01069301254270892,-0.007327005455049816,-0.003366007087659113,-0.002907314184408122,-0.00029090773200729503,-0.002616406452400827,-0.0015298077400014989,0.0010825927360541589,-0.0017853155917558797,-0.0002472297535030671,-0.0005798551307967005
205,ND-MN,Fargo,0.027602344014812444,0.007685860487152445,0.0038088465073002104,0.009793852219474472,0.006313784800885295,0.012647972332411007,0.009239932040201362,0.0024756600411940943,0.0009323802510155589,-0.007620894939808373,-0.00538994625723474,-0.00223094868257364,-0.005704785138203786,-0.0017890112586831234,-0.003915773879520669,-0.0009088522651511804,-0.00045269351965759874,0.0004397822617134492,0.00018959236564735501,-0.001085533372854386
206,ND-MN,Grand Forks,0.024602271713855928,0.006921901593204008,0.00471479730412209,0.005634200535170393,0.007331372281359428,0.007944579896668844,0.005741410139753031,0.002160629325800467,4.254043111534892e-05,-0.01312670158474877,-0.007749849855890743,-0.005376851728858021,-0.001261419116792048,0.002890258510388793,-0.0041516776271808475,0.012311261631530512,0.004327253061070548,0.001760339536267759,0.002451479206659831,0.003772189827532389
207,NE,Lincoln,0.02806494968818173,0.00806771777428703,0.004086521253621897,0.00830722160218176,0.00760348905809103,0.013841676291905457,0.009104710841163814,0.0031653528316054557,0.0015716126191361796,-0.009501245302956736,-0.007272595530174522,-0.0022286497727822124,-0.005422082730720382,-0.002329593558553812,-0.0030924891721665765,0.0011470406115351856,-3.651042290279266e-05,0.002264129115773811,-0.0006608616389773768,-0.0004197164423584525
208,NE-IA,Omaha-Council Bluffs,0.0283117223983579,0.008336355809954205,0.00459792635928491,0.008004142134756545,0.007373298094362245,0.01573235919885324,0.010536107242963264,0.003057751848179665,0.0021385001077103144,-0.006369949278984058,-0.0053727180037468755,-0.0009972312752371882,-0.0038927228634810383,-0.0016270829545669966,-0.002265639908914034,0.0013680415906967556,0.000982296397342864,8.174920563117083e-05,0.0001261360551742391,0.00017785993254847837
209,NH,Manchester,0.02833174041143803,0.00891102080286315,0.0043273513803333856,0.00848421214666946,0.006609156081572039,0.017617914773037074,0.013948250228407032,0.002443744084835629,0.0012259204597944093,-0.002587533092740693,-0.0017027049889350653,-0.0008848281038056349,-0.0023084360759897393,5.9309962316712865e-05,-0.0023677460383064518,0.0049352699417663645,0.0015375893299993011,0.0015835954401250824,0.0006024922891111305,0.0012115928825308375
210,NJ,Atlantic City-Hammonton,0.03320132721135502,0.011435998232888487,0.003729698853512721,0.01012131694626158,0.00791431317869222,0.017052689363533324,0.011535790053644808,0.0033876064694513645,0.0021292928404371483,-0.005582330057129395,-0.004241952159963397,-0.0013403778971660017,-0.00816970715388983,-0.003160708896724748,-0.005008998257165089,0.0012662322083350774,-0.0002759082491417125,0.002927318717869161,1.0844826527005996e-05,-0.0013960230869193672
211,NJ,Ocean City,0.03437588399876314,0.010967062292500671,0.00473063156759515,0.012350092312660585,0.006328097826006716,0.0022699625536122263,0.003324499587596251,0.00018418515096324528,-0.0012387221849472845,-0.011775383186897678,-0.0071715994215654985,-0.004603783765332183,0.004502699282584177,0.004383340058357652,0.0001193592242265326,0.005188985306151292,0.0015616891393506662,0.0011632621826157886,0.0011907664877477096,0.0012732674964371256
212,NJ,Trenton,0.023740213490808782,0.006746277008323885,0.003391159896582336,0.007755216855437032,0.005847559730465538,0.016186151288541506,0.009666150436877323,0.003179056980854234,0.003340943870809958,-0.002557688250662355,-0.0042801979753556004,0.0017225097246932608,0.003415054454327715,0.0021627780043934584,0.0012522764499342533,0.00704065710453014,-0.00027440506475550665,0.004264528144204475,0.0009108418846362524,0.0021396921404449047
213,NJ,Vineland-Bridgeton,0.022907959326377837,0.006161517675470504,0.004942483957781423,0.008990735569308836,0.0028132221238170822,0.003346829162739665,0.0035004255952881327,0.0001400702861219759,-0.0002936667186704423,-0.007503984160282056,-0.0036020303303925874,-0.003901953829889473,0.0014898797495651315,-0.0004068773953225871,0.0018967571448877253,0.020496989007427958,0.002074234045887852,0.011505260608462109,0.002545858575836505,0.004371635777241482
214,NM,Albuquerque,0.029103696683638738,0.010081291078868092,0.003281810821913941,0.009266901763814006,0.006473693019042666,0.013182096307416041,0.011120404368077971,0.0015451462447809185,0.000516545694557162,-0.00409113723087913,-0.003936649846635061,-0.00015448738424407582,-0.004777947548597852,-0.0009735322322533754,-0.0038044153163444843,-0.0030430557656046108,-0.0007668834896988903,-0.0023887225618047718,0.0010548696736882165,-0.0009423193877891623
215,NM,Farmington,0.030780092967275883,0.010323713441289066,0.004835603086796082,0.010651055401649102,0.004969721037541619,0.00769711640896542,0.00794792088175432,0.00034790770545879533,-0.0005987121782476888,-0.007366679420556008,-0.0060873825788192795,-0.0012792968417367314,-0.0016098523687609891,-0.0006839919311381408,-0.0009258604376228485,-0.002902940222748729,-9.013165224222228e-05,-0.005456141153293237,0.0021901555050637296,0.00045317707772299034
216,NM,Las Cruces,0.02666593802320788,0.008811337433871963,0.003189447228569231,0.009952846134379328,0.0047123072263873635,0.012245006334907854,0.010722713417234029,0.0016155625547684752,-9.326963709463051e-05,-0.004434102187009945,-0.003433587364678546,-0.0010005148223313984,-0.001994797493022421,0.0010073533608566249,-0.003002150853879046,-0.005234633120063267,-0.0006953248712849459,-0.004511529502459703,0.0013821302640240722,-0.0014099090103426824
217,NM,Santa Fe,0.022676377328087888,0.00848528909481912,0.00332766127109535,0.005796853149071218,0.005066573813102202,0.011666334873712172,0.007406026942513855,0.0018757086867131933,0.0023845992444851247,-0.00694823893765234,-0.003622946295346853,-0.00332529264230548,-0.0012692389947743105,0.0016925814122136925,-0.002961820406988003,0.002495256647966043,0.0005435858500518856,0.0001313637766953181,0.0014541685713785665,0.0003661384498402677
218,NV,Carson City,0.03199340034819552,0.0089112607025989,0.005107627662495904,0.011027756198513778,0.006946755784586929,0.01274862808677911,0.007368510851737149,0.002386367245627956,0.0029937499894140025,-0.012917675755685143,-0.008717211825553406,-0.004200463930131751,-0.005443169783120511,-0.002839499548947244,-0.0026036702341732665,0.002380612451596473,0.0008912606601645216,0.002916399649941712,-0.0005652345345849992,-0.0008618133239247822
219,NV,Las Vegas-Henderson-Paradise,0.031689772893643615,0.009964147211655993,0.0040126611715425396,0.01054259960817982,0.0071703649022652576,0.013907957218288095,0.010397022323297832,0.0019020531607759207,0.001608881734214352,-0.00469463768636251,-0.0030516862513510074,-0.0016429514350115024,-0.003494616714885768,-0.0013878926706457698,-0.0021067240442400052,-0.0040326644773179396,-0.0007924898423108985,-0.0016722055641206631,0.0005210600655595268,-0.002089029136445906
220,NV,Reno,0.025761025323573536,0.007149245057977731,0.0049266328316677314,0.007086209413643678,0.006598938020284398,0.012241460880588443,0.00848582051936453,0.0017875088227805953,0.001968131538443319,-0.006032545682858839,-0.004147478950953999,-0.0018850667319048368,-0.002081447777938492,-0.0013145997345911375,-0.0007668480433473472,0.0063183646464386465,0.0004786501177819133,0.003950445975676793,0.0011304784612234525,0.0007587900917564902
221,NY,Albany-Schenectady-Troy,0.026730342504700744,0.008338331150687252,0.004260533706377015,0.008017660354727979,0.006113817292908476,0.013287953191435636,0.009012292939166848,0.0030279895164486703,0.0012476707358201266,-0.007933344105087309,-0.006735297332284569,-0.0011980467728027464,0.0008561862198260827,0.001213100063144533,-0.00035691384331846404,0.0040102204920638715,0.0014498500023412946,0.00045122058340418136,0.0003860485806902457,0.0017231013256281402
222,NY,Binghamton,0.026081651217323254,0.006685096892662563,0.004729460723038892,0.009639704276645305,0.005027389324976494,0.007633692322740276,0.0056742046313664396,0.0015323035391735954,0.00042718415220024264,-0.009661092483403924,-0.006146561276543935,-0.003514531206859989,-0.0028098797327918428,-0.000637184918498665,-0.0021726948142931843,0.002825695926311711,0.00014516189745989241,0.0006127997739712385,0.00042695247264257913,0.001640781782238008
223,NY,Buffalo-Cheektowaga-Niagara Falls,0.0301732969305797,0.009425689143118608,0.004348499472948238,0.009730176438870336,0.006668931875642528,0.012818580656006913,0.008869256797699746,0.0022719052853270093,0.0016774185729801598,-0.006419232088630668,-0.005472629665460117,-0.0009466024231705588,-0.002885849497290899,-0.0009485805841053936,-0.0019372689131854984,0.001674925272414446,0.000538855828011605,0.000414739164173332,0.00030865195734320483,0.00041267832288630416
224,NY,Elmira,0.03719525048924605,0.012352653663977406,0.005665825439892098,0.014703936608727737,0.004472834776648792,0.0012106812457736288,0.0034143423949533212,-0.0006495783402476423,-0.0015540828089320412,-0.01364734109569858,-0.0067120722615102366,-0.0069352688341883404,0.0013454766868717938,-0.0007473974070361238,0.0020928740939079107,-0.0041100020714694005,-0.0031621846164611306,0.0006106617680216657,-0.0011812771351397654,-0.0003772020878901813
225,NY,Glens Falls,0.030652999815908383,0.008639315777415175,0.004137830795182824,0.011583384943156113,0.006292468300154251,0.008441936690681079,0.00696196965701866,0.0017773795129091797,-0.00029741247924675723,-0.0053281670461649,-0.004926810889708165,-0.00040135615645672806,-0.005633546322206431,-0.0031673471144680818,-0.0024661992077383496,0.0016985790694865749,-1.4226105917621026e-06,0.0012098571172070652,0.0005443456556865762,-5.420109281529736e-05
226,NY,Ithaca,0.0314579068328083,0.011564057389089869,0.004326525281348725,0.009295845947366157,0.006271478215003557,0.019206364571188475,0.014756853497055328,0.002853778953948893,0.0015957321201842507,-0.008478824045101502,-0.006790250244997582,-0.0016885738001039196,-0.0025887729523735165,-0.001283005326926677,-0.0013057676254468395,-0.004660380324072816,-0.0007005532090065894,-0.0017543524102878842,-0.0016010637774847482,-0.0006044109272935852
227,NY,Kingston,0.031627835499204976,0.011147398121687802,0.003947570575203835,0.011700683052276352,0.004832183750036982,0.007405948732968098,0.007432760635725247,0.0008401924978394832,-0.0008670044005966437,-0.010785640451220685,-0.008210621132320605,-0.002575019318900081,-0.002203841553582705,0.00011563679406172839,-0.002319478347644427,-0.001701688756815728,0.0005716465205024054,-0.0012966105695901774,-0.0002549418095744091,-0.0007217828981535418
228,NY-NJ-PA,New York-Newark-Jersey City,0.02595172483487926,0.006646296981265683,0.003798561729323765,0.009465835807595184,0.006041030316694625,0.01073313725567093,0.00619812195752957,0.002669294780551515,0.0018657205175898405,-0.007009693192171776,-0.006990283518941029,-1.9409673230746934e-05,0.0023981475786010176,0.0012000025279946605,0.001198145050606364,-0.00024901207690207483,-0.0008143276849077816,-5.895096428593094e-06,4.766694528273927e-05,0.0005235437591515624
229,NY,Rochester,0.028283758748674268,0.009156977884446985,0.004222642008152394,0.009583382737037995,0.005320756119036898,0.01268983946288263,0.009790098187004444,0.0020797784959870514,0.0008199627798911382,-0.00516102492222166,-0.004548167985887489,-0.0006128569363341788,-0.002772242608405223,-0.0009187272513475758,-0.0018535153570576476,0.002203492787736433,0.00039160372834685583,0.0006608324316001965,0.00019067493555355308,0.0009603816922358344
230,NY,Syracuse,0.028762264346622823,0.009339037747196395,0.004418313861911551,0.008863867239221494,0.006141045498293373,0.01272148300148293,0.008395952572753426,0.002361920961466979,0.0019636094672625184,-0.0070610476194467595,-0.005982087063657327,-0.001078960555789446,-0.003291410317704052,-0.0015972056661048492,-0.0016942046515992099,-0.0009637019999523961,0.00045288602995602686,-0.0007273208679620669,-0.000459199109725205,-0.00023006805222113705
231,NY,Utica-Rome,0.033354605204779564,0.009230852131471729,0.004205698138772128,0.01440954113934908,0.005508513795186611,0.004223197445518509,0.0034070513000588817,0.0012310994392555098,-0.00041495329379586526,-0.009924664104908916,-0.00896583867810611,-0.0009588254268028117,0.00542945276173093,0.002113920108308423,0.0033155326534225066,-0.002373896516719168,-0.0013465711513464193,-0.0008248986498371226,-0.00013405332816835563,-6.837338736728066e-05
232,OH,Akron,0.02576883161953189,0.0071500088277484395,0.004592922072226452,0.007800371017381068,0.006225529702175936,0.01211187539824196,0.008760791773012006,0.0021929900407070047,0.0011580935845229394,-0.003964233546142587,-0.0035349297953675626,-0.00042930375077503136,-0.0018713078003284864,-0.00021271899631604416,-0.0016585888040124355,0.0033889297389318174,0.0007539545423316286,0.001307034873661246,0.0006058003428038063,0.000722139980135126
233,OH,Canton-Massillon,0.02911614371489034,0.008989812488148133,0.004606203205540161,0.009341582008282856,0.006178546012919197,0.010375216804561313,0.008483795749418349,0.0011405152498199511,0.0007509058053230197,-0.0052265889467005,-0.004118728339260844,-0.0011078606074396565,-0.0024175333473679533,-0.000354686112286208,-0.0020628472350817453,0.0007880067342368735,0.0005455180373790391,-9.404557675647685e-05,0.0007543962979234646,-0.0004178620243091638
234,OH-KY-IN,Cincinnati,0.02427625223767349,0.006426296291521076,0.004341594820746303,0.007524797567306494,0.005983563558099606,0.011899644069563871,0.008357694717431427,0.002281834750930373,0.00126011460120206,-0.004068645256513293,-0.003902197026062711,-0.00016644823045058182,-0.002746082656463006,-0.0007435163585032753,-0.0020025662979597306,0.006403590629910749,0.0014407286035308248,0.0020977891381268603,0.001433471989125603,0.0014316008991274685
235,OH,Cleveland-Elyria,0.02706036050992594,0.008129828734941578,0.004330869964847061,0.008282336579753469,0.006317325230383808,0.01540649627190224,0.010893338131820772,0.002688574463815983,0.0018245836762654961,-0.0033162224231957217,-0.0040692249626886326,0.0007530025394929112,-0.0041208861871303015,-0.0013202255023264315,-0.00280066068480387,-0.00041701318127142234,0.0006459603633289858,-0.001034269241111753,0.00015697226569212633,-0.00018567656918078504
236,OH,Columbus,0.027015512883483958,0.007525926605437715,0.004205296519859087,0.008771578843157268,0.006512710915029897,0.013134965221569206,0.00905863499920972,0.0022516337574877004,0.001824696464871798,-0.004573615492792532,-0.004092280274922824,-0.00048133521786971467,-0.001599892220384716,-0.00038971555858886836,-0.0012101766617958545,0.0022968164754610804,-0.0002087428903462148,0.0017472282119514251,0.00036173383453944746,0.0003965973193164399
237,OH,Dayton,0.02613934604405829,0.007016790760764335,0.004652600040885475,0.00826415097188412,0.006205804270524353,0.015609895544879031,0.010501264683039356,0.003082651782153157,0.0020259790796865115,-0.0012366150734238607,-0.0019494187177107605,0.0007128036442868996,-0.004111398152711984,-0.0013000351094889573,-0.0028113630432230266,0.003598055792391336,0.0008329513156154905,0.00150169802494355,0.0010117873725010056,0.0002516190793312826
238,OH,Lima,0.02966469210549696,0.009059895272184842,0.005287831467239335,0.00842578498608116,0.0068911803799916035,0.01227591932746612,0.0073403958241363,0.002702684255196262,0.002232839248133563,-0.004361082172550532,-0.0025421979743665353,-0.001818884198184004,-0.010698659741633755,-0.004104161653674089,-0.006594498087959658,0.007051780115635759,0.00307115749675505,0.0014275981188079034,0.0013780815904751685,0.001174942909597635
239,OH,Mansfield,0.026785921514933145,0.010175720954884615,0.004318409180129592,0.008350616822758117,0.003941174557160792,0.008957636333231642,0.008730951126116855,1.3385163583781376e-05,0.00021330004353100826,-0.004874551483808845,-0.0031232699001480517,-0.0017512815836608006,-0.008721720808248956,-0.003234224020688119,-0.0054874967875608366,0.006394272181485999,0.001913620984940568,0.0005783842079437053,0.003030502218646085,0.0008717647699556451
240,OH,Springfield,0.027029322335699657,0.008274974900239249,0.004386222120343005,0.008503088474858221,0.005865036840259203,0.012498476493500001,0.010156986257165428,0.0017061736524935035,0.0006353165838410696,-0.003103255730646681,-0.003183710559443796,8.045482879711491e-05,-0.011560676566745823,-0.0038730104445431897,-0.007687666122202627,0.004572405233975882,0.00031123829286866517,0.002259219918271153,0.0015341959293045453,0.00046775109353151134
241,OH,Toledo,0.02448101941883693,0.006224705177894349,0.004714240246749263,0.007404089535299863,0.006137984458893474,0.009572770787592609,0.0071302025894980645,0.0016641044105498665,0.0007784637875446787,-0.002447023524238132,-0.0020679504988226423,-0.0003790730254154967,-0.002869064396577484,0.0002806925324433663,-0.003149756929020843,0.007582212199006219,0.00215609407728146,0.0014098120832676045,0.0018504814021253026,0.0021658246363318347
242,OH-PA,Youngstown-Warren-Boardman,0.03082798844477745,0.009516624588278335,0.004504366568743128,0.009728415188720058,0.0070785820990359296,0.010636036151534729,0.008360309997765186,0.001390526595232774,0.0008851995585367789,-0.006473473429589205,-0.004086959000606322,-0.0023865144289828897,-0.001494735071677522,0.0005917468813024588,-0.002086481952979974,0.002836665380052589,0.0008937661453388146,-0.00020616830738463127,0.0007974516520668598,0.001351615890031549
243,OK,Lawton,0.03449100756845154,0.011965053384448471,0.004867082341932994,0.009551338237316624,0.008107533604753463,0.012894441621472158,0.007450603967405711,0.0029072368793766658,0.00253660077468977,-0.012405418053780927,-0.007957375000802874,-0.00444804305297805,-0.0112553995874545,-0.005015340280048575,-0.006240059307405925,-0.001142653258107501,0.0009463318281824324,0.00073492169948524,-0.0010477408236846883,-0.0017761659620904866
244,OK,Oklahoma City,0.02483552254937257,0.007411277276080264,0.003977905386154793,0.007234441807365419,0.00621189807977211,0.0078283338138785,0.004112990512771066,0.0021247560892387832,0.0015905872118686555,-0.010536160586158623,-0.0077120312535509045,-0.002824129332607728,-0.00017375037637613888,0.00012576958687970236,-0.0002995199632558482,0.0011215900859892077,0.00017538991735516898,0.0011402993880676518,0.0003554563349117794,-0.0005495555543453962
245,OK,Tulsa,0.024818178880695138,0.007682303710711422,0.0038499875902855353,0.007808086888836546,0.005477800690861616,0.005126103782460882,0.004065674555870313,0.0005823343307492894,0.000478094895841271,-0.009719454437830843,-0.006606958501121057,-0.003112495936709793,-0.0005530449990476527,-0.00024024346269640312,-0.00031280153635124963,0.002728478964053801,0.0012536834953467866,-7.340311926262028e-05,0.001302397578043107,0.00024580100992652176
246,OR,Bend-Redmond,0.02823144129982752,0.00867268009207825,0.0041430554045657104,0.008090817462115173,0.0073248883410683705,0.01205413685155203,0.009201092071668944,0.003120985318104518,-0.000267940538221434,-0.009068681266336642,-0.006339156783753706,-0.002729524482582929,-0.002990358835186293,0.0010736911962038187,-0.004064050031390118,0.0008113650021687874,0.00032689749674678047,-0.00036202854017423214,0.001047799801424762,-0.0002013037558285212
247,OR,Corvallis,0.0481125680231671,0.01665088543842446,0.006566140412639445,0.013029698066132156,0.011865844105971057,0.031182730769479763,0.02191395637903995,0.006079517453502995,0.003189256936936825,0.001662979426154898,-0.0008457009541524077,0.0025086803803073053,0.0046502147247951256,0.0030614934490669,0.0015887212757282262,-0.002085337710532084,-0.0025878621470956324,0.0011157050740970356,-0.001666773172696638,0.0010535925351631591
248,OR,Eugene,0.034349401002172625,0.010187376270316864,0.0050761760172027244,0.011319775316814308,0.00776607339783873,0.014573694098027876,0.011776926863467341,0.002291557095305147,0.000505210139255384,-0.0030595817701067896,-0.0027670498931191,-0.0002925318769876964,0.0005745289502629425,0.0018071572452557152,-0.0012326282949927795,0.0001715293787889621,-0.00048082103991397424,0.0005085015914861463,-6.182184059032661e-05,0.00020567066780712712
249,OR,Medford,0.028413087902071463,0.007649605570052939,0.004735035718229335,0.00988770930893531,0.006140737304853899,0.0085306266040579,0.006694218750613093,0.0017764627100098176,5.9945143434977914e-05,-0.006407444601577481,-0.0040688812461275176,-0.002338563355449953,0.00642246519830661,0.004910271891443732,0.0015121933068628773,0.00907394429021155,0.001966502251388034,0.0021150308477095314,0.0018881326110750905,0.0031042785800388943
250,OR-WA,Portland-Vancouver-Hillsboro,0.0253493920898515,0.0067626040965252645,0.004588092179879677,0.0073814010062942,0.0066172948071523754,0.016171445696752995,0.010206622958320914,0.003730079900722258,0.00223474283770983,-0.002072959772545041,-0.002391795425310809,0.00031883565276576853,0.001232735239799776,0.0020471552505624967,-0.0008144200107627343,0.0021117876985287387,0.0005398453483508002,0.0007862520573362202,0.00028625898148593176,0.0004994313113557898
251,OR,Salem,0.026742354370434054,0.007592455025102522,0.004901605455062644,0.008269506778536127,0.005978787111732758,0.014209281205800298,0.009581913571399626,0.0035368457203763227,0.0010905219140243567,-0.006530842015096738,-0.0044862356933827174,-0.002044606321714021,-0.0016622390702655393,-0.00015052172512370482,-0.0015117173451418414,0.002501487641092925,0.00010577786500971971,0.0021987895794095824,7.18259600669853e-05,0.0001250942366066432
252,PA-NJ,Allentown-Bethlehem-Easton,0.01925018190716013,0.003321868392006287,0.0044936421671763,0.006287877343971286,0.005146794004006267,0.002732726852990752,0.002547672157142141,0.000863088411215086,-0.0006780337153664827,-0.011138036979999988,-0.006595312974128124,-0.00454272400587187,0.0027486362228174572,0.0020747160781927274,0.0006739201446247303,0.010455990878206256,0.0011735224687735616,0.0059479152013333855,0.0012413952797598188,0.002093157928339491
253,PA,Altoona,0.02848976123844896,0.0070467437365086955,0.004913235607902722,0.008432414518671591,0.008097367375365944,0.009453958400281431,0.007319299993977797,0.0021221479355070395,1.2510470796586045e-05,-0.011873593372844328,-0.006350452811166189,-0.0055231405616781365,-0.007103193741709923,-0.001904891312611609,-0.005198302429098321,-0.0019127696087457289,-0.0004160637654640389,0.0011056153909614552,-0.001249327811394179,-0.0013529934228489748
254,PA,Erie,0.02167743448745907,0.003679284366812252,0.003480608124871713,0.008821649112661555,0.005695892883113531,0.00011727794286206517,0.0010348148871054189,0.0002750133267201988,-0.0011925502709635542,-0.01185009034031194,-0.006642849037746736,-0.005207241302565207,0.0013849167657040554,0.003026303784174622,-0.0016413870184705595,0.006543171494002298,0.0013362889403787312,0.0005082298988113368,0.0022501304563841873,0.0024485221984280395
255,PA,Harrisburg-Carlisle,0.02208985573875313,0.004748516222556669,0.003969520837622713,0.0074754286147150064,0.00589639006385877,0.007225872105369527,0.0058690351684063035,0.0014484248743776645,-9.158793741443487e-05,-0.010682758496729491,-0.00666644014739351,-0.004016318349335975,-0.000819083349013483,0.0008769658001722552,-0.0016960491491857382,0.002386165811755423,3.803254555258262e-05,0.002892862166756438,-0.0003925683491682319,-0.00015216055138534204
256,PA,Johnstown,0.03587431023827378,0.009838846608438014,0.0049649766723217715,0.013202793774726378,0.007867693182787617,0.012108462733410916,0.0077379373607085545,0.0028897883410725646,0.0014807370316297953,-0.01333755904978988,-0.009172859880081131,-0.004164699169708748,-0.0026430580787643048,-3.5685169865261324e-05,-0.002607372908899043,-0.0047532921747507895,-0.0011100443309126698,-0.0018711409988941066,-0.0009572435917075198,-0.0008148632532364897
257,PA,Lancaster,0.02305895305506278,0.004739682804024682,0.005004142084837009,0.007891267046335873,0.005423861119865217,0.0071035233668174935,0.006283157833183242,0.0010800001029894427,-0.00025963456935518443,-0.0066574203648094715,-0.00420061502034258,-0.002456805344466889,-0.0018535698300302388,5.0764568646222134e-05,-0.0019043343986764746,0.0017858117746650806,0.0010501091806320896,0.0007347171703043984,7.234749129142112e-05,-7.136206756283918e-05
258,PA,Lebanon,0.024941455827427586,0.004898766521597917,0.00529888813849589,0.009342579662035291,0.0054012215052984995,0.0027660029210452297,0.003527785498654117,0.00014869252790236306,-0.0009104751055112396,-0.008484894888992041,-0.005143200171827185,-0.003341694717164851,-0.0010767962860222665,0.0003729593957143562,-0.0014497556817366153,0.013119584766315098,0.0022458842668365603,0.00454225653048599,0.0025802756055905395,0.0037511683634020056
