,Job Code,Job Title,Race with the Machine,Interpersonal Task,Group Task,Conflict Resolution,Management and Supervision,Race against the Machine,Routine Problem Solving,Information Processing,General Physical Task,Dynamic Physical Task,Race ahead of the Machine,Communication,Systems Analysis,Creative and Critical Thinking,Running a Different Race,Equipment Maintenance,Vehicle and Equipment Operation,Machine Control,Hazardous Task
495,49-2095,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",0.04792053916725333,0.004844699425344381,0.01824954313467275,0.02131287377058038,0.003513422836655823,0.1362352897265307,0.04659940937729469,0.034244567942767146,0.03197692668850214,0.023414385717966738,0.028341948434236257,0.013052545499275623,0.006589849538226637,0.008699553396733999,0.2944728445570498,0.08322485594800827,0.10556870866707488,0.047188184801367834,0.058491095140598776
496,49-2096,"Electronic Equipment Installers and Repairers, Motor Vehicles",0.03087006961871613,0.006849579841836715,0.0008805137612500598,0.008671487720309934,0.014468488295319425,0.2061981506716458,0.06720037430040593,0.03720600205605567,0.07791186232048652,0.02387991199469765,0.025264420943675044,0.008005918732640381,0.013024598685179377,0.004233903525855287,0.23311263426785195,0.09936307178986714,0.06686789261755895,0.028638484964302432,0.03824318489612343
497,49-2098,Security and Fire Alarm Systems Installers,0.05101840234507222,0.008924284542028654,0.014757199443458775,0.02576440404657476,0.001572514313010032,0.12625896361680833,0.02713511612833993,0.01933910758736708,0.046914543668053636,0.03287019623304768,0.04180393361916372,0.03402955457835427,0.004891797664502857,0.0028825813763065913,0.2730370731313537,0.09901287629837974,0.11634109164401245,0.031582452029164626,0.026100653159796924
498,49-3011,Aircraft Mechanics and Service Technicians,0.027952430967666204,0.001807548613053061,0.0,0.013054258373922305,0.013090623980690837,0.1686753761996799,0.0657316266216157,0.03744490317413483,0.04551388609881304,0.01998496030511631,0.03747769861738625,0.01127579062091548,0.018387631642039312,0.00781427635443146,0.26843826911286817,0.09176913443317772,0.08105981344388616,0.04763545695553529,0.04797386428026898
499,49-3021,Automotive Body and Related Repairers,0.004855316721519299,0.0,0.0,0.0021384160727395086,0.002716900648779791,0.20329877535232535,0.03665085692764648,0.011872679230410629,0.08258927190368415,0.07218596729058413,0.022741519396431854,0.003535030493066196,0.009892559370178612,0.009313929533187049,0.2618277982787661,0.07585425882402952,0.06833604233213945,0.037370814071054026,0.08026668305154311
500,49-3022,Automotive Glass Installers and Repairers,0.017112970497114903,0.0097526782809812,0.007360292216133705,0.0,0.0,0.15780986553732068,0.013929232332480541,0.0,0.09468663136972894,0.0491940018351112,0.007961844595739273,0.007961844595739273,0.0,0.0,0.29776906905117145,0.07402039130861596,0.1628788851393798,0.02058917357478546,0.0402806190283902
501,49-3023,Automotive Service Technicians and Mechanics,0.015286329931483152,0.002891282984164929,0.0003051736545917558,0.011162317370709038,0.0009275559220174292,0.19282955426102127,0.06760482898235577,0.015505835685295856,0.07094722527863061,0.038771664314739065,0.01611546512899901,0.0032298822631712807,0.007750182446246598,0.0051354004195811286,0.2760782645699939,0.0914522364000769,0.08279080978495032,0.04076964810088688,0.061065570284079815
502,49-3031,Bus and Truck Mechanics and Diesel Engine Specialists,0.009721703903717306,0.0,0.0,0.004376320331963751,0.005345383571753555,0.16733981808307308,0.0459578128057028,0.003611083612181515,0.07430413436089188,0.043466787304296886,0.007103540075365554,0.005892572522342257,0.0012108220218789215,1.4553114437628332e-07,0.3102818108973133,0.08833642745692627,0.1385238484178101,0.0282032998469935,0.05521823517558338
503,49-3041,Farm Equipment Mechanics and Service Technicians,0.0060992277606749,0.001234027825967736,0.003559948873140672,0.000977537200805081,0.0003277138607614104,0.17208545958413304,0.03807316688039559,0.007119532178241949,0.07588683701902889,0.051005923506466634,0.018691608535947143,0.007964763969794954,0.006679496112277903,0.0040473484538742855,0.2990406016314769,0.08589527032014747,0.11972426158012756,0.04431712446649605,0.049103945264705774
504,49-3042,"Mobile Heavy Equipment Mechanics, Except Engines",0.01579848766935839,0.001178559390623036,0.002518633629982754,0.006847724015448333,0.005253570633304268,0.17525925429466366,0.044848653626082736,0.018114315749917856,0.0685177115311332,0.04377857338752987,0.011318277281442768,0.0030366007572875677,0.004945750813731391,0.0033359257104238075,0.2967088488393767,0.08411316857591207,0.10975855809139372,0.04562302616987888,0.05721409600219201
505,49-3043,Rail Car Repairers,0.008571259668925815,0.0,0.001391703550873966,0.005432524423359232,0.0017470316946926173,0.16408652807536606,0.03357332964557668,0.00029439648816433544,0.06858770794115579,0.061631094000469226,0.0034740375247399114,0.0003278887510855216,0.0028461174709528197,0.0003000313027015697,0.3187818828985046,0.07819764810688112,0.13136307214159335,0.041232340610161344,0.0679888220398688
506,49-3051,Motorboat Mechanics and Service Technicians,0.02028398567599244,0.002986726177654685,0.003273854100421663,0.012011406770063751,0.0020119986278523396,0.15493670613129393,0.0378892328258186,0.0072482805056253985,0.07061019502767428,0.03918899777217565,0.009614981484666402,0.006095391807653214,0.0023572436605889856,0.0011623460164242032,0.3086733581852694,0.08680179336932184,0.1349301829190673,0.041669996777897185,0.04527138511898311
507,49-3052,Motorcycle Mechanics,0.014486334793357172,0.004388508786845063,0.000491603204569692,0.009606222801942416,0.0,0.1941210013902656,0.07134149544799817,0.006059466435491388,0.08878194962690887,0.02793808987986715,0.015923548343418668,0.0039049630822400525,0.0023574502371006235,0.009661135024077994,0.27953912114114643,0.11520631507189567,0.06796678284517876,0.0515634480032133,0.04480257522085872
508,49-3053,Outdoor Power Equipment and Other Small Engine Mechanics,0.014184180091954294,0.006291254869826461,0.0,0.004571531974241943,0.003321393247885889,0.1586268949463875,0.0310826156397933,0.016321707014522496,0.08280622066563678,0.028416351626434914,0.005543287836237621,0.00458477298188024,0.0009585148543573797,0.0,0.3208678789894585,0.11069710363532456,0.09003367503283302,0.06082446560080279,0.05931263472049812
509,49-3091,Bicycle Repairers,0.1049389938367859,0.044730758703300434,0.0,0.0446545019461419,0.015553733187343575,0.15631133158742713,0.03376353338216239,0.018220698345250787,0.0700495883420085,0.03427751151800545,0.03840716933265907,0.025955583026829543,0.010645482656568995,0.0018061036492605406,0.19002459953694886,0.10334964946025177,0.005589994127231757,0.04455909326687057,0.03652586268259477
510,49-3092,Recreational Vehicle Service Technicians,0.012189944519692521,0.006528863785174882,0.0,0.005661080734517637,0.0,0.1706050059614627,0.03558868067472587,0.0021718510355854355,0.0775566818402908,0.0552877924108606,0.00929091695606294,0.0018617789795453868,0.006575486933651628,0.0008536510428659269,0.297266281795354,0.08673929578865898,0.1278360606931274,0.03373769728553901,0.048953228028028574
511,49-3093,Tire Repairers and Changers,0.04156841801793692,0.013998289679073685,0.008533654078904523,0.016481720450707584,0.002554753809251126,0.18966852059942865,0.01754270185179304,0.003203533518873473,0.09711885712275944,0.07180342810600268,0.002098734252872093,0.0,0.0,0.002098734252872093,0.26228370853796645,0.04642403327624224,0.1103529903694895,0.04222099623187058,0.06328568866036413
512,49-9011,Mechanical Door Repairers,0.024338415727886812,0.01323636612685548,0.0,0.009131108994722279,0.001970940606309057,0.15259495779501842,0.02008867615252061,0.0,0.07061395893518901,0.061892322707308815,0.012650159272837221,0.007159476435143568,0.003857285547523335,0.0016333972901703185,0.2927131456321284,0.07929719639469457,0.14422264660450798,0.025195590897094063,0.043997711735831724
513,49-9012,"Control and Valve Installers and Repairers, Except Mechanical Door",0.035069769281247415,0.003342502589393409,0.011275365692438002,0.014295516920693169,0.006156384078722836,0.13075234511771594,0.02452694654881656,0.012308052756965344,0.061345069003987486,0.03257227680794656,0.012527492956585064,0.007068855525899449,0.004231446673899571,0.0012271907567860448,0.3192072474681043,0.0871651829402011,0.12212544439862152,0.04485924046593558,0.06505737966334614
514,49-9021,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",0.04256692553746358,0.009173378343270916,0.001110295677279583,0.00897754417287583,0.02330570734403725,0.15371295318975142,0.04104250804633372,0.01957318597816225,0.05134417185258862,0.04175308731266683,0.03036906021163255,0.008361915506440656,0.01649853956434401,0.005508605140847885,0.2607566429537969,0.0975769683632584,0.08885709972234103,0.03257533506591822,0.041747239802279235
515,49-9031,Home Appliance Repairers,0.051352051094711006,0.022461479795764152,0.002745150618619849,0.018651866130756662,0.007493554549570341,0.1555773854164749,0.03656965473992566,0.0053172010460998285,0.0847419638117732,0.028948565818676195,0.025707210089327373,0.016330861017747514,0.003162099979818631,0.0062142490917612295,0.2535986151571106,0.11218842770127098,0.09013436216913966,0.02388454109002706,0.027391284196672867
516,49-9041,Industrial Machinery Mechanics,0.012604772766448127,0.0,0.007854584526758739,0.004750188239689387,0.0,0.1605119141617155,0.043734224715125294,0.00041583625054815123,0.0654732005675627,0.05088865262847937,0.0163193098741143,0.00631972879394529,0.008143439183533465,0.0018561418966355448,0.3143697804111555,0.0939414205362328,0.09754382415523584,0.044690148829457564,0.07819438689022935
517,49-9043,"Maintenance Workers, Machinery",0.0037848165706888546,0.0,0.00022254384581534413,0.00356227272487351,0.0,0.13465484791162294,0.03537602039078972,0.0,0.05732133614437626,0.04195749137645698,0.00388478663567724,0.0012622149712005852,0.0026225716644766553,0.0,0.3610428769496966,0.10762120427627016,0.10874860604165967,0.05647250253504828,0.08820056409671853
518,49-9044,Millwrights,0.06768948071914696,0.0068890860920575855,0.00986528578417602,0.02342885833449884,0.02750625050841452,0.15220412334011754,0.04841788184931886,0.008659553328324328,0.05630944023921846,0.03881724792325593,0.016902843800550876,0.0009930882908374397,0.007955121152847404,0.007954634356866034,0.2563982892606293,0.06562121490515521,0.09701385883902096,0.035024073231351184,0.05873914228510192
519,49-9051,Electrical Power-Line Installers and Repairers,0.07212148725093763,0.00953950954937738,0.011713256795824538,0.01813574091661333,0.03273297998912236,0.1210380331837312,0.031347596703465486,0.02408885678678741,0.03817174551029173,0.027429834183186563,0.02439490689626389,0.006855279501437089,0.012623839572154792,0.004915787822672011,0.27588604007699946,0.06236533048406934,0.10470559652800901,0.03995200523071837,0.06886310783420277
520,49-9052,Telecommunications Line Installers and Repairers,0.034155213382390075,0.015486756418003237,0.0015814528073477801,0.01556759589031384,0.0015194082667252193,0.15578057953273935,0.030986944956276626,0.005322737346461387,0.06637526865405287,0.05309562857594847,0.02038701692758011,0.014845259979208356,0.002969995394332432,0.002571761554039321,0.27777207058725434,0.05791387022416404,0.13701386231486254,0.028341368799552707,0.05450296924867504
521,49-9061,Camera and Photographic Equipment Repairers,0.014871651346356578,0.001518244160320483,0.0,0.0,0.013353407186036096,0.11698304946249165,0.05414684287146245,0.005977276136145026,0.05685893045488419,0.0,0.07049820814886315,0.05061262827156954,0.014050273591114786,0.005835306286178817,0.31041665681866953,0.2565895140690745,0.011242722005553565,0.03352953126942545,0.009054889474616029
522,49-9062,Medical Equipment Repairers,0.03599287872613705,0.0021691138026309407,0.0,0.02311730680835297,0.010706458115153144,0.16426136643730554,0.04725672974733999,0.057182497987979426,0.051310089022326616,0.008512049679659505,0.05693565521690897,0.020626389183274817,0.017092857774484188,0.019216408259149973,0.24605216328443585,0.15332316367543444,0.029495744197822926,0.046797208636560964,0.016436046774617505
523,49-9063,Musical Instrument Repairers and Tuners,0.04780178971661253,0.026398266057271427,0.002946778319237423,0.002326569056967302,0.016130176283136382,0.1928508850885304,0.11108588053099036,0.011745229749189463,0.0577171086375836,0.012302666170766993,0.06473102140133173,0.04297098054939199,0.01229394974639745,0.009466091105542284,0.19905359949532275,0.09247787059818946,0.01013575275219328,0.051430990393503684,0.04500898575143632
524,49-9064,Watch and Clock Repairers,0.04389781766593658,0.01385727840142011,0.0,0.002769813527770341,0.02727072573674613,0.1385514908332569,0.0533335371786233,0.025163435259202924,0.060054518395430675,0.0,0.05741085719557496,0.05251297601034026,0.004897881185234703,0.0,0.2707695637320349,0.15434327739170234,0.005125669900495006,0.10117838932795356,0.01012222711188393
525,49-9071,"Maintenance and Repair Workers, General",0.021846480809808264,0.0,0.004881901958058946,0.01593243552058136,0.0010321433311679617,0.18076319848878086,0.037876819209187805,0.0,0.07194577479109159,0.07094060448850155,0.0046801863177604215,0.0008275397865503776,0.0038526465312100455,0.0,0.2835605183221134,0.09765440041812544,0.10271881853423068,0.027743388435404054,0.05544391093435323
526,49-9091,"Coin, Vending, and Amusement Machine Servicers and Repairers",0.022531760193803232,0.003654142086649057,0.0,0.012246244048886008,0.006631374058268167,0.16100037573802567,0.026425060197350563,0.0,0.10248536631415237,0.03208994922652274,0.02812609432273619,0.020486776834655256,0.007639317488080931,0.0,0.2851316968186213,0.13749532735007874,0.10503348710225358,0.0355423630123487,0.00706051935394032
527,49-9092,Commercial Divers,0.048612460669512365,0.011031387294027913,0.01099753591225792,0.00863183338846411,0.017951704074762424,0.1606077896068533,0.04886646128658033,0.009755163025036076,0.0551667779217521,0.0468193873734848,0.02213114859479696,0.010438545622044326,0.004929713964048088,0.00676288900870455,0.25952428232729063,0.0600951967045267,0.10892455185319723,0.03811061563922173,0.052393918130344976
528,49-9094,Locksmiths and Safe Repairers,0.0660854435222964,0.02177599804214362,0.005768824857149578,0.012292084872024343,0.026248535750978852,0.11913249093092415,0.027398844476792743,0.00968636390754652,0.06308497127030294,0.018962311276281958,0.04634271695626649,0.026983749044624947,0.015409662700231096,0.0039493052114104405,0.25667407935445624,0.07685555782857281,0.1121341581733564,0.04256817632436905,0.02511618702815797
529,49-9096,Riggers,0.0435923205821068,0.0023699906672025434,0.015174963800823471,0.0215057124520772,0.004541653662003584,0.15310963652292792,0.03679713136837784,0.001351456298597154,0.06338329194876552,0.0515777569071874,0.008488864603697282,0.000741390302813112,0.00043663765545434285,0.007310836645429826,0.2932096820500988,0.054710334301044695,0.12959541875069164,0.03786746384649413,0.07103646515186833
530,49-9098,"Helpers--Installation, Maintenance, and Repair Workers",0.010709806414775369,0.0,0.005221533300065492,0.005363973475147818,0.00012429963956205669,0.16388280091039487,0.01792850407626434,0.0041917126870688074,0.06258474126333374,0.07917784288372799,0.001968061006231687,0.0,0.001968061006231687,0.0,0.31566815308427804,0.08869129228489213,0.11419310932679234,0.04613082917891902,0.06665292229367446
531,51-1011,First-Line Supervisors of Production and Operating Workers,0.15027324189210794,0.047254459513929065,0.01881605560255209,0.031332040183843717,0.052870686591783095,0.09224343238943583,0.035785113881130814,0.03148682879955557,0.012152020095717388,0.012819469613032085,0.07506760415081384,0.02663377888356924,0.02894823916244297,0.019485586104801642,0.17465283620640615,0.033159077328772414,0.05480690815029416,0.028424277556364362,0.058262573170975225
532,51-2011,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",0.017062318209973858,0.0,0.004209852585580171,0.000138326750806539,0.012714138873587149,0.17506167703349404,0.04458452866461557,0.007277663928618594,0.07476406782066923,0.048435416619590665,0.01782967665221129,0.0013220776663288988,0.013545418465232259,0.0029621805206501324,0.29453850628524514,0.10604666122496696,0.05058591544792045,0.056227802004860966,0.08167812760749675
533,51-2021,"Coil Winders, Tapers, and Finishers",0.0032041993547197124,0.0,0.0,0.0,0.0032041993547197124,0.26304639155865217,0.07829639981410111,0.0028534286647517253,0.1351091159302281,0.04678744714957124,0.0020754880526990672,0.0,0.0020754880526990672,0.0,0.2572714135884621,0.003880691938261705,0.033477285667153606,0.09681846612272356,0.12309496986032314
534,51-2028,"Electrical, Electronic, and Electromechanical Assemblers, Except Coil Winders, Tapers, and Finishers",0.00594082167511114,0.0,0.00594082167511114,0.0,0.0,0.1754549894822639,0.04718879916064343,0.012484652131896104,0.10283679550161096,0.012944742688113412,0.020307036780232098,0.015938392608997334,0.004368644171234764,0.0,0.31750729216384976,0.14197549824035333,0.006101576395106993,0.08225626465437637,0.08717395287401307
535,51-2031,Engine and Other Machine Assemblers,0.00813720154639421,0.0,0.004169023481734134,0.0030735768680373358,0.0008946011966227394,0.1829369828402645,0.04734009352117108,0.0009268887540033537,0.09303011510106607,0.041639885464024015,0.007314511493830968,0.003998018590124338,0.0033164929037066307,0.0,0.30857766312484103,0.08168423619971435,0.09096715672958752,0.051101717971916406,0.08482455222362277
536,51-2041,Structural Metal Fabricators and Fitters,0.02607473081807348,0.0,0.014732944446202522,0.011341786371870959,0.0,0.13895676390676276,0.016618264775258882,0.0,0.07185984368988194,0.05047865544162193,0.01254599076049346,0.01254599076049346,0.0,0.0,0.3181322707568364,0.03416355530671538,0.1311015343428871,0.03597706897671192,0.11689011213052194
537,51-2051,Fiberglass Laminators and Fabricators,0.02568167703801404,0.0,0.009432675591266957,0.011661718601236772,0.004587282845510307,0.2136623951162371,0.047610571826192376,0.0040838462333525095,0.09033093860870772,0.0716370384479845,0.0029330514122351326,0.0,0.0029330514122351326,0.0,0.25645269285973465,0.031923490161488044,0.0765847940092894,0.0455889055817199,0.1023555031072373
538,51-2090,Miscellaneous Assemblers and Fabricators,0.037354327422250935,0.003671028063741697,0.01224905429337705,0.011394638568548332,0.010039606496583857,0.2270853744438053,0.057805446455544036,0.01839339462237309,0.10850722397923013,0.04237930938665802,0.006082127287632917,0.002480453618831132,0.0,0.0036016736688017853,0.24482536489922346,0.05671801984639036,0.014041833901273509,0.08082151004996607,0.09324400110159356
539,51-3011,Bakers,0.005201180886234105,0.0028024553475514127,0.0,0.0,0.002398725538682692,0.2465717976243626,0.07008269983278445,0.0,0.07401588027070659,0.10247321752087156,0.013639396713577728,0.010798895677632972,0.0028405010359447546,0.0,0.2488143427433413,0.044936463098483766,0.029615947274077688,0.06833582438339565,0.10592610798738424
540,51-3021,Butchers and Meat Cutters,0.12490743301910386,0.0338476785254286,0.01503813108588734,0.039280532174353,0.036741091233434935,0.17287058212216844,0.02675586618902216,0.0019161046777383972,0.07826012313059663,0.06593848812481128,0.012328224058986979,0.009764306672692824,0.0025639173862941553,0.0,0.19359553663894769,0.022079670684664272,0.030040226087079437,0.06300913145357866,0.0784665084136253
541,51-3022,"Meat, Poultry, and Fish Cutters and Trimmers",0.09147757608621837,0.0009681211001174977,0.01290342127748491,0.05147247462713957,0.026133559081476413,0.1925526560776002,0.03343372434992878,0.020139761314582557,0.08268339362274531,0.056295776790343574,0.014053527167610946,0.007417472339703746,0.002226254588560184,0.0044098002393470155,0.213452310431346,0.02414048568787749,0.048538649992665904,0.0646393833525316,0.07613379139827095
542,51-3023,Slaughterers and Meat Packers,0.023034331984977858,0.0,0.015054002674589463,0.007980329310388397,0.0,0.2360827608895137,0.0,0.0,0.12990917622823933,0.1061735846612744,0.0038205590868782826,0.0038205590868782826,0.0,0.0,0.24406118277363456,0.007093537959659856,0.028542357307195586,0.06695459259332502,0.1414706949134541
543,51-3091,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",0.019716253760727998,0.0,0.0,0.0,0.019716253760727998,0.19276881865302956,0.07793219833980004,0.0072210651747882295,0.056130165480192284,0.05148538965824896,0.008930676960819672,0.00046502820999143514,0.003408640268289537,0.0050570084825387,0.2990372495559561,0.06609288360187496,0.06610396220316342,0.07625085961132297,0.09058954413959476
544,51-3092,Food Batchmakers,0.015526280134109413,0.0,0.0066373296907052785,0.006327130836638517,0.0025618196067656177,0.21072757332166714,0.07127274277437341,0.01767066357653854,0.07297702916933091,0.048807137801424295,0.0,0.0,0.0,0.0,0.2985440986963324,0.026676417054913148,0.06957804923179786,0.08742203104581751,0.11486760136380385
545,51-3093,Food Cooking Machine Operators and Tenders,0.061605806636628666,0.0019530177367170067,0.00700129868818969,0.021742395611640937,0.03090909460008104,0.1857496279434838,0.0646791970896252,0.010612766379436044,0.0598526332941119,0.05060503118031065,0.006655577285251368,0.002986022427835389,0.0036695548574159783,0.0,0.2652635232321618,0.03810522038130942,0.0669106744405871,0.05782487119512005,0.1024227572151452
546,51-4021,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",0.03028652784549005,0.0,0.0,0.024425019883558486,0.005861507961931564,0.17593033923415907,0.0373354956803038,0.0053480200447736355,0.055241358017159375,0.07800546549192228,0.009106245346372084,0.0012143246374383145,0.00789192070893377,0.0,0.297699777857258,0.057457566343022425,0.06565101231822396,0.07081777206168544,0.1037734271343262
547,51-4022,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic",0.02489898999931978,0.0,0.012527323509911429,0.009876944442963418,0.002494722046444932,0.14718376212946746,0.04473740479921988,0.005005601965138517,0.05491262663435805,0.042528128730751,0.006746051459818253,0.0,0.0032932653910683067,0.003452786068749947,0.3361114783399184,0.05796479761918095,0.1126492781717738,0.058458787222678235,0.1070386153262854
548,51-4023,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",0.03152222398693389,0.0018264508648164464,0.013019530703836388,0.011382423746514242,0.005293818671766812,0.17668281717252327,0.0634151093626893,0.011678188771249902,0.05084892013866157,0.05074059889992248,0.010813288936770436,0.0010947779368867985,0.0033117308029209677,0.006406780196962671,0.29663178418897795,0.07325418731287536,0.0757097986878504,0.062001990910915475,0.08566580727733672
549,51-4031,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",0.0025147714785557127,0.0,0.0,0.0025147714785557127,0.0,0.1781529441716998,0.04190685058753934,0.0,0.07576679908775133,0.06047929449640911,0.004137965856774787,0.0030168780899725058,0.001121087766802281,0.0,0.328014134765002,0.06509118770657557,0.08948367788082504,0.05908587054645351,0.11435339863114782
550,51-4032,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic",0.006608164279269511,0.0,0.0,0.0008595420248144393,0.005748622254455072,0.15973970736216858,0.04692677323098017,0.0041486886097443386,0.06564897047797072,0.04301527504347336,0.012932152770852877,0.0034375549975380584,0.006742631016297669,0.002751966757017149,0.34277191725377565,0.09076445517542303,0.07192190544034069,0.06173334463299065,0.1183522120050213
551,51-4033,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",0.006744270208047329,0.0,0.0,0.0005252933207935347,0.006218976887253794,0.2255587663817472,0.0924738569923286,0.014508312576870078,0.0721576033622438,0.04641899345030477,0.0068627188238389964,0.0068627188238389964,0.0,0.0,0.28969610426144954,0.07826701628264145,0.036705528350579435,0.08566932204531948,0.0890542375829092
552,51-4034,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",0.00312591643969978,0.0,0.000736836698099433,0.0,0.002389079741600347,0.17996764636808849,0.04351106299871392,0.009425688763785762,0.07034559600518027,0.05668529860040854,0.003146111142143084,0.0018910552785726007,0.0012550558635704822,0.0,0.3367142808518524,0.08555542470050446,0.0602957399488293,0.07571114096444655,0.11515197523807212
553,51-4035,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic",0.014071974944297412,0.0,0.003382774862120798,0.00246487128197185,0.008224328800204763,0.19911761683375326,0.078925190827143,0.013806989363580264,0.06642529979857285,0.03996013684445708,0.0073652082123957215,0.005822430456256815,0.0015427777561389056,0.0,0.30699354514461075,0.0694218554228145,0.039808988975594435,0.06548018062066797,0.1322825201255338
554,51-4041,Machinists,0.005873416993224001,0.0,0.00014493788234839933,0.002560923092314292,0.003167556018561309,0.20341980056796907,0.0602830937696903,0.017055448445863174,0.07244595165353822,0.053635306698877366,0.010421328464883615,0.006212776208262578,0.0034531253238410486,0.0007554269327799891,0.3051934417521833,0.0964626773085011,0.04067198826011277,0.07664688816276648,0.09141188802080297
555,51-4051,Metal-Refining Furnace Operators and Tenders,0.01383195408319916,0.00043482510863299215,0.002894927212644477,0.005582855381111097,0.004919346380810593,0.16441731954241154,0.05741237956774796,0.00380396631059395,0.05676114193214433,0.04643983173192531,0.006301885374364228,0.0,0.00047554757974787676,0.005826337794616351,0.32814941662308483,0.04853622270399376,0.10756775155362573,0.058088743021297976,0.11395669934416737
556,51-4052,"Pourers and Casters, Metal",0.011927102509808184,0.0,0.002177540014413132,0.005129556006092444,0.00462000648930261,0.1431376102558369,0.03404029797745318,0.002653988900840563,0.06588044602654793,0.04056287735099523,0.0014046370819244495,0.0,0.0014046370819244495,0.0,0.3541281297330582,0.059588187487748176,0.10768499724759656,0.061209832391840774,0.1256451126058727
557,51-4061,"Model Makers, Metal and Plastic",0.03496854808510273,0.0,0.010553727142694844,0.021220447562281586,0.0031943733801263084,0.16018836922525032,0.07446774757589343,0.008410273920795177,0.03536786198976661,0.04194248573879507,0.02457805929537337,0.0073547005991390765,0.014150678877115368,0.003072679819118932,0.3000486852255249,0.09412784634538736,0.03438577237069152,0.07773178718187307,0.09380327932757287
558,51-4062,"Patternmakers, Metal and Plastic",0.0237908546187102,0.0025390341019640296,0.016047899494012776,0.0046131640387345255,0.0005907569839988656,0.15503274733627492,0.05718316004703351,0.0,0.05745183232622522,0.04039775496301619,0.03704822081966637,0.017157221967463103,0.014110392630887304,0.005780606221315957,0.3004668076692329,0.08816598782990398,0.04557905040546737,0.06713283049732015,0.09958893893654144
559,51-4071,Foundry Mold and Coremakers,0.006222445072377425,0.0,0.0002791491277073537,0.003386124220175933,0.002557171724494138,0.23012593883595614,0.017376590921314345,0.004002147453551823,0.11858900839471098,0.09015819206637904,0.0,0.0,0.0,0.0,0.262086265823124,0.03392856058394896,0.07119019821174245,0.048381702797540234,0.10858580422989236
560,51-4072,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",0.0039420190393431405,0.0,0.0012567586408883528,0.0026852603984547875,0.0,0.20004804169988835,0.049245859521165884,0.0,0.07024575899497555,0.08055642318374692,0.0009197911779383944,0.0,0.0,0.0009197911779383944,0.30405533183160266,0.0631089854283787,0.0709115402595716,0.061239391714417876,0.10879541442923446
561,51-4081,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",0.0006819730009092129,0.0,1.9169489505790105e-05,0.0,0.0006628035114034228,0.18432880701225304,0.06567424444845828,7.768947460141388e-06,0.0748563473193128,0.043790446297021814,0.0046552711354717925,0.0,0.003433266073311234,0.0012220050621605568,0.3293941594430154,0.08695458502508821,0.06489730789843694,0.06514529539410979,0.1123969711253805
562,51-4111,Tool and Die Makers,0.005093123392800297,0.0,0.005093123392800297,0.0,0.0,0.12611730267679053,0.03549843989097287,0.012062577700959216,0.042121596482250966,0.036434688602607485,0.047564148900326175,0.0117227126792232,0.03201844576711641,0.0038229904539865594,0.33090211725178625,0.1192688350293487,0.06447164590666833,0.06827425172730958,0.07888738458845962
563,51-4121,"Welders, Cutters, Solderers, and Brazers",0.0016358969864336884,0.0,0.0,0.0016358969864336884,0.0,0.1927341143097976,0.024086245847285685,0.0,0.09585653267904662,0.07279133578346529,3.226406398831628e-05,0.0,3.226406398831628e-05,0.0,0.31134131477843713,0.06508902287979684,0.06847235636888592,0.07054187576734555,0.1072380597624088
564,51-4122,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",0.0,0.0,0.0,0.0,0.0,0.20348067727013866,0.029631880848595124,0.008853082711036284,0.10508067457367046,0.0599150391368368,0.004370681559644664,0.0,0.0,0.004370681559644664,0.29768442664886297,0.05894319152812701,0.08278458748818472,0.0501528722189968,0.10580377541355444
565,51-4191,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",0.005582494789329327,0.0,0.003991845435353893,0.0,0.0015906493539754347,0.21503247170972126,0.06575388398562931,0.012472314742034888,0.07145320326777753,0.06535306971427951,0.004428752719676607,0.004428752719676607,0.0,0.0,0.29056607531569345,0.05025836039518182,0.09578009986699763,0.050928568010683725,0.0935990470428303
566,51-4192,"Layout Workers, Metal and Plastic",0.01831152346522748,0.0023926159222525537,0.0004172207413529626,0.004041402315606307,0.01146028448601565,0.1966638865082679,0.05482248389477372,0.02673501533395347,0.06831105393232258,0.046795333347218165,0.005089252256045617,0.0,0.004376667624764697,0.0007125846312809184,0.2834704323974241,0.06175103090483997,0.0980343091386766,0.04449932795551626,0.0791857643983913
