,Job Code,Job Title,Automation Index,Race with the Machine,Communication,Interpersonal Task,Group Task,Race against the Machine,Routine Problem Solving,Information Processing,Machine Control,General Physical Task,Race ahead of the Machine,Systems Analysis,Creative and Critical Thinking,Running a Different Race,Dynamic Physical Task,Equipment Maintenance,Vehicle and Equipment Operation,Hazardous Task,Conflict Resolution,Management and Supervision
480,47-5013,"Service Unit Operators, Oil and Gas",0.4914199829428189,0.02918744858294647,0.004362975187504087,0.008848605307300866,0.015975868088141512,0.1526777136936741,0.05691751549450294,0.006927962977797869,0.04498270517016082,0.04384953005121249,0.011718766051846262,0.008953013069442956,0.002765752982403307,0.297836054614352,0.037377175000841166,0.043841178598172235,0.12198896645351195,0.0695618278734611,0.011325059147636554,0.01374184754072894
481,47-5022,"Excavating and Loading Machine and Dragline Operators, Surface Mining",0.4946508149451903,0.0042362375819109685,0.0038182231032153975,0.0,0.00041801447869557116,0.15580906320115875,0.049514371826084855,0.0007330944471756255,0.05734272000979442,0.04821887691810384,0.005475703118764342,0.005401404788102546,7.429833066179592e-05,0.32912981104335626,0.031247925692011617,0.044266441837275634,0.182281480618568,0.06750193824044365,0.003832024655057379,0.0
482,47-5041,Continuous Mining Machine Operators,0.4924855186266631,0.012214534220657516,0.004662723765976172,0.0019124905183081462,0.0056393199363732,0.15541704407854862,0.038335293419740006,0.007240844796118613,0.049215867166561365,0.06062503869612864,0.03527477111390339,0.02799866876105874,0.007276102352844647,0.28957916921355353,0.035674538757430166,0.03933064695127377,0.09101640843015146,0.08448946011641979,0.02410194248321385,0.01496617247506451
483,47-5043,"Roof Bolters, Mining",0.4901031315096791,0.0075338865836807045,0.000985700731909877,0.0,0.006548185851770827,0.17403625537331632,0.04068699796528113,0.009927115805187608,0.05054265159001143,0.07287949001283618,0.01285759136038702,0.011366584634245846,0.0014910067261411735,0.29567539819229505,0.05480717805748042,0.034400329140675104,0.10102603944134436,0.08306751606431337,0.012584491192341122,0.00978984429614066
484,47-5071,"Roustabouts, Oil and Gas",0.479043743199492,0.004458970523543597,0.0013265922316133836,0.002391353961934428,0.0007410243299957859,0.1443907699867819,0.03373747817850674,0.007515935405857502,0.047215090762074516,0.055922265640343145,0.01040123392375014,0.007824939479729232,0.0025762944440209084,0.31979276876541635,0.05266586833422024,0.05642862379386283,0.1310284401196259,0.06094744920246114,0.011332910273283404,0.007389477041962847
485,47-5081,Helpers--Extraction Workers,0.4852493067149568,0.009190923757149314,0.001214725009338275,0.0,0.007976198747811039,0.15885893377091292,0.04220577946145988,0.014167768154935294,0.04591546074799115,0.05656992540652659,0.008103632979399087,0.0025179197723068985,0.005585713207092189,0.3090958162074955,0.054911712456862584,0.04429732296728085,0.11930086382305664,0.0719319816152888,0.00305727189921312,0.015596663445793512
486,47-5097,"Earth Drillers, Except Oil and Gas; and Explosives Workers, Ordnance Handling Experts, and Blasters",0.4865189246891369,0.017436316541091682,0.012553061626613585,0.0,0.004883254914478096,0.11967705952609466,0.027788982569877343,0.0,0.04361922745775132,0.04826884949846598,0.015196694178680685,0.0,0.015196694178680685,0.33420885444326986,0.01865680250816004,0.04064310814686127,0.16779838884400702,0.08676791969365827,0.0021531906897754925,0.018189444560807785
487,49-1011,"First-Line Supervisors of Mechanics, Installers, and Repairers",0.4849228053861133,0.0794365586231654,0.0322359540981562,0.024523748154148168,0.022676856370861042,0.11947328456322648,0.05106439789703692,0.028521384650330144,0.029258485498954462,0.01062901651690496,0.04232590215278655,0.02315851857981122,0.019167383572975327,0.2436870600469349,0.015942751553583018,0.03593436795209791,0.06707323616800645,0.0309886041964469,0.033196787089549915,0.060551313087250674
488,49-2011,"Computer, Automated Teller, and Office Machine Repairers",0.4881509507993551,0.09247046108501993,0.06006844432985922,0.02658848317220013,0.005813533582960567,0.12742720552802733,0.022432932616102224,0.04234074682529262,0.03137143059864385,0.03128209548798866,0.08176725099713196,0.04569652172184842,0.036070729275283535,0.1864860331891759,0.0014092315692646744,0.11895424493993095,0.04546892857688285,0.007973019119396864,0.0026724778717648018,0.010008131111935737
489,49-2021,"Radio, Cellular, and Tower Equipment Installers and Repairers",0.4908678325844234,0.07955287103040919,0.05020075475415535,0.022765617316001976,0.006586498960251856,0.11738711513176794,0.03337415701830653,0.024513846499002828,0.026470647087917187,0.033028464526541394,0.08233345153659889,0.06803278823049294,0.01430066330610595,0.21159439488564732,0.002937676095828701,0.11230431373255403,0.060002531232304035,0.009861734881443693,0.011200221476929912,0.015287917466586969
490,49-2022,"Telecommunications Equipment Installers and Repairers, Except Line Installers",0.4796940694746077,0.036123063778859335,0.018391771939240933,0.016736592165454187,0.000994699674164216,0.12847842321118758,0.03467448437891034,0.0137406212830733,0.021692894122226532,0.05837042342697741,0.04540212930265615,0.030221686776470493,0.015180442526185653,0.26969045318190465,0.03727659889612475,0.0748402377373175,0.10962337230101868,0.03603653155725582,0.008884268657867627,0.0030294440323202546
491,49-2091,Avionics Technicians,0.5075745409486776,0.056532862869752176,0.03766826136546436,0.007031017332128769,0.011833584172159052,0.18685300390388893,0.05895694846466293,0.048309515466426055,0.040745098990355916,0.03884144098244404,0.059380265211532,0.04044000325667478,0.018940261954857224,0.20480840896350444,0.0023378346174926672,0.1450567770985454,0.0143096698017396,0.021490492315445555,0.019043075849959238,0.00257055928032199
492,49-2092,"Electric Motor, Power Tool, and Related Repairers",0.4877488985288206,0.016693917633853975,0.010763915740331809,0.0025115481350543416,0.003418453758467825,0.1264237639202404,0.03922775589147017,0.007076260016712244,0.031124452474971264,0.04899529553708674,0.029276956941632792,0.021591150616780085,0.007685806324852706,0.3153542600330935,0.035589678539951465,0.08286300795344571,0.10128555638665243,0.07764340940459376,0.012403919398345549,0.00556868835010454
493,49-2093,"Electrical and Electronics Installers and Repairers, Transportation Equipment",0.4931840211712431,0.05820310936596448,0.026371755763900117,0.014052783479605035,0.017778570122459342,0.15959545928475286,0.028965907030248043,0.01824801252774185,0.04073694866613762,0.07164459106062533,0.048239917088959576,0.028177106861329407,0.02006281022763017,0.22714553543156624,0.02046344311466122,0.12703801157803055,0.039556950861975214,0.0321157517134924,0.003714868863554279,0.004256509299852546
494,49-2094,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",0.4897359656140482,0.03266526741964845,0.01864348789415388,0.006426661830001997,0.007595117695492569,0.14615003607615368,0.03680567663457146,0.003708951914119849,0.03215632112527087,0.07347908640219153,0.042949633960827766,0.026000376268968436,0.016949257691859333,0.2679710281574184,0.020789483141366596,0.12295766789995564,0.06574481083589828,0.04643838761338972,0.011158863082290246,0.0008818155845178695
495,49-2095,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",0.4882131431400794,0.034406780545241995,0.021843573502231,0.0060396233212169255,0.006523583721794072,0.1475130779894476,0.033187345003598184,0.03564237927567903,0.050747441943840725,0.027935911766329667,0.04416509263428675,0.032190929734841583,0.01197416289944517,0.26212819197110315,0.01479496941659985,0.08643083829743889,0.07895123982291828,0.04760087509452288,0.01000645366674108,0.02434381567288221
496,49-2096,"Electronic Equipment Installers and Repairers, Motor Vehicles",0.4806620668433565,0.03953399410010209,0.013229795825696096,0.020837765744036674,0.0054664325303693155,0.16422517061863132,0.04368617067342037,0.02953423514320845,0.03190041904568832,0.05910434575631419,0.04652197716345395,0.03293889971786403,0.013583077445589918,0.23038092496116905,0.018740326326219855,0.07543685466684133,0.054933822062857005,0.04048312687916166,0.02051709848640801,0.020269696539681203
497,49-2098,Security and Fire Alarm Systems Installers,0.4786552645275339,0.03474774888209296,0.02086175325799611,0.013249278284838878,0.0006367173392579698,0.11551595308451412,0.011248117499359956,0.011361711527841245,0.0407704644053169,0.05213565965199602,0.04678792178570896,0.04120178996619955,0.00558613181950941,0.28160364077521793,0.037228653230887934,0.09275840520434783,0.1202704699936506,0.017101070638895433,0.004860679528034139,0.009384362179401985
498,49-3011,Aircraft Mechanics and Service Technicians,0.4948767139315273,0.014002164991348804,0.009863252625488487,0.0018048022361578828,0.0023341101297024327,0.2078044375808272,0.07335220628491854,0.028183084979429514,0.04259485624790193,0.06367429006857718,0.022365150941024783,0.015657169983545834,0.006707980957478946,0.2507049604183266,0.03124510870829045,0.08959053560402072,0.06984107303356021,0.044098239488514,0.007217069366928928,0.00871293421701228
499,49-3021,Automotive Body and Related Repairers,0.4844354067311595,0.010735048716761769,0.007012583769657376,0.0,0.0037224649471043923,0.18017644966493032,0.05841222826515974,0.0014355914581644232,0.03231578631522667,0.08801284362637947,0.008583299011170132,0.0016923639032920255,0.0068909351078781066,0.28494060933829723,0.07644957303782246,0.04132477930516768,0.07763354817718056,0.08713111999235472,0.0010586938730095792,0.0013428949527622182
500,49-3022,Automotive Glass Installers and Repairers,0.4730862291895265,0.04388684498273854,0.014310417014418804,0.018192833333175902,0.011383594635143834,0.11249967949695444,0.02435039923312242,0.007010353083744999,0.02435692666755056,0.05678200051253645,0.023331592070268272,0.013872502232490631,0.009459089837777641,0.2933681126395652,0.0321705442493558,0.046476104827408084,0.11331722907945803,0.0390665671270073,0.03844791621271397,0.023889751143622018
501,49-3023,Automotive Service Technicians and Mechanics,0.486743107002269,0.021233953210940786,0.013404785972697382,0.007829167238243406,0.0,0.18765810752690948,0.07062751150920224,0.019256266844371043,0.031840746078143384,0.06593358309519283,0.03429437726498369,0.014954490127565816,0.01933988713741787,0.243556668999435,0.029760610936773724,0.0744057338688697,0.08115000683760275,0.0464189684385122,0.00800934300669675,0.0038120059109798686
502,49-3031,Bus and Truck Mechanics and Diesel Engine Specialists,0.4785320706165795,0.005260015279467189,0.003299346031866575,0.0,0.0019606692476006136,0.16214946774620048,0.05160877331996001,0.0021408302249401115,0.025379674611282738,0.08302018959001761,0.0017889329857439906,0.0017889329857439906,0.0,0.3093336546051679,0.047362676180978634,0.058797552000683276,0.1286061455127868,0.060669710100605276,0.013897570810113894,0.0
503,49-3041,Farm Equipment Mechanics and Service Technicians,0.4849437215099501,0.02181063956510204,0.00999999116954365,0.009105075505157037,0.0027055728904013536,0.14537425394071868,0.03247862192180108,0.0059653696991208895,0.04058965321043157,0.06634060910936512,0.02772252255823577,0.022452835418161274,0.005269687140074492,0.2900363054458936,0.030461408836337387,0.06998441805669077,0.1170437064584627,0.05494472185319018,0.011431247069252592,0.006170803171959994
504,49-3042,"Mobile Heavy Equipment Mechanics, Except Engines",0.4887504199250322,0.006550909215477371,0.0009373774719043407,0.005007539958810769,0.0006059917847622612,0.18300020849489068,0.06852351104915433,0.01279627791137704,0.04273322909217639,0.058947190442182926,0.023813287440657728,0.022270308446560732,0.0015429789940970009,0.2753860147740065,0.027786552515990902,0.07805240707886882,0.10314109125791844,0.060617614189932015,0.005786644043751007,1.7056875452519562e-06
505,49-3043,Rail Car Repairers,0.4790335540298416,0.002993905502054484,0.0018784995550699104,0.0011154059469845733,0.0,0.15171923535660106,0.03679751122699675,0.0029210298457537447,0.036894214496014766,0.07510647978783577,0.010698579279929498,0.010097095503109006,0.0006014837768204915,0.3136218338912566,0.06267200416478486,0.05388188312140504,0.13302883965001466,0.05704474229533736,0.00410503846111101,0.002889326198603666
506,49-3051,Motorboat Mechanics and Service Technicians,0.4843821122217816,0.01947748572289673,0.006012687060093639,0.004398945320402596,0.009065853342400496,0.17084702143886668,0.035121075936289874,0.02785207922220865,0.04732883019851192,0.06054503608185624,0.02675953354869885,0.02155609090495092,0.005203442643747928,0.2672980715113194,0.022921578291241883,0.07735901765911979,0.10258795076650906,0.044942813783700006,0.012512334795495794,0.006974376215252902
507,49-3052,Motorcycle Mechanics,0.4776176691972029,0.017820739357046346,0.007325612445273338,0.01049512691177301,0.0,0.1883848086004896,0.03804474088565818,0.02826613487431048,0.050313018654437984,0.07176091418608298,0.021885417457773147,0.018454384577361184,0.003431032880411963,0.24952670378189384,0.017698779491850898,0.0883948156305425,0.056108155754016564,0.035238845581664485,0.02195969546640791,0.030126411857411495
508,49-3053,Outdoor Power Equipment and Other Small Engine Mechanics,0.4846838232129898,0.032921956796246085,0.022186057869941832,0.01073589892630426,0.0,0.18725883792912876,0.02963229846328346,0.01555506755442675,0.0517140298667537,0.09035744204466482,0.019878653915093244,0.017087777737407658,0.002790876177685584,0.2446243745725217,0.0252555844081008,0.07183728548508155,0.07012367626279822,0.06838840036670456,0.0003466113256397452,0.008672816724196841
509,49-3091,Bicycle Repairers,0.4766629038720071,0.07921222742965807,0.032398092967198734,0.04193651508558829,0.0048776193768710644,0.10445447342252677,0.018600527314260682,0.008554817591389149,0.027610749781781782,0.04968837873509517,0.027663327259990725,0.02530466165391556,0.002358665606075169,0.26533287575983144,0.036222338210397366,0.10602821813461416,0.052789307851981715,0.03142176025070547,0.02017686231194417,0.018694389000188542
510,49-3092,Recreational Vehicle Service Technicians,0.4780691379307348,0.00911614211532357,0.002340089844964998,0.0036681405318083203,0.003107911738550253,0.14209532149125947,0.02809748466042356,0.005265912668870592,0.025262848709612363,0.08346907545235295,0.010792203827419595,0.010792203827419595,0.0,0.3160654704967321,0.038608506112920084,0.07306774538219964,0.13358900903237098,0.05883898714438573,0.011961222824855702,0.0
511,49-3093,Tire Repairers and Changers,0.4785996974031221,0.01717336314827094,0.0,0.009722468713192944,0.007450894435077995,0.14092664935115426,0.017512668914034718,0.0017607989411653133,0.029694980609130162,0.09195820088682406,0.01312714743456966,0.0027227908014798552,0.010404356633089805,0.30737253746912724,0.066610796725623,0.043285566029202825,0.1008829092385152,0.07348211312032943,0.013672871879021435,0.009438280476435277
512,49-9011,Mechanical Door Repairers,0.4714036291943225,0.03259723414352366,0.011692959732895098,0.015620957939284997,0.005283316471343571,0.12631375988379895,0.01910829200898872,0.004794107335919815,0.034002141207465766,0.06840921933142463,0.007673846603327136,0.0034233256656853745,0.004250520937641762,0.3048187885636727,0.06497358691384703,0.07396311662986006,0.12675866157273294,0.030796295871587536,0.006267288913718947,0.002059838661926208
513,49-9012,"Control and Valve Installers and Repairers, Except Mechanical Door",0.4822893219776625,0.0356871345264326,0.019971120007778925,0.013511562893250678,0.002204451625402995,0.11915168501419407,0.03320108162504755,0.0039698023508331366,0.030331202047286742,0.05164959899102664,0.020475642086972584,0.017526307178792725,0.0029493349081798573,0.3069748603500633,0.030342230697452108,0.07558261610005773,0.12846684744052714,0.052409480428519215,0.014965727000472719,0.005207958683034356
514,49-9021,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",0.4739557367953278,0.030167890009472575,0.010376357958353323,0.015969632207881314,0.0038218998432379392,0.13152966832449536,0.022731390108539296,0.009941192841932348,0.034628137769544216,0.06422894760447953,0.039967211342707504,0.02821975965558582,0.011747451687121685,0.2722909671186523,0.04003958138257838,0.07289377506676621,0.09433937978680736,0.03965440673079177,0.013316298997783131,0.012047525153925464
515,49-9031,Home Appliance Repairers,0.4742643612578171,0.05964749011171209,0.02876327145525595,0.030884218656456137,0.0,0.17359625625093522,0.04064166450125902,0.013563995381322505,0.03818562848177987,0.08120496788657383,0.025022269442228268,0.023658738175300204,0.0013635312669280663,0.2159983454529416,0.028020808285328026,0.08386982488358452,0.03958122299941751,0.019366379496891104,0.02138507983613876,0.02377502995158168
516,49-9041,Industrial Machinery Mechanics,0.4894498473222679,0.004126303582469315,0.0006499667118708947,0.0,0.003476336870598422,0.1645956671665358,0.055561433043629024,0.005284797476511608,0.04198843191829815,0.061761004728097035,0.025414846937645882,0.01814672471553213,0.00726812222211375,0.29531302963561684,0.049353178583644616,0.07404674949900884,0.09326676749715168,0.07239463002028304,0.0036823031441201174,0.002569400891408549
517,49-9043,"Maintenance Workers, Machinery",0.4894777518676262,0.01082458380728751,0.00975644911567172,0.0,0.0010681346916157908,0.13023713347932664,0.023663006715467214,0.006609764010133907,0.0419419444051296,0.05802241834859592,0.02223289012316956,0.01797967860999048,0.0042532115131790746,0.3261831444578425,0.02939614679890175,0.08914405924622203,0.10497919765702024,0.09335785719609163,0.009305883559606888,0.0
518,49-9044,Millwrights,0.4816687986248533,0.016668022350275494,0.007726944161799029,0.0014682115925390992,0.0074728665959373644,0.16167099797127288,0.051741165511845856,0.015670973517105332,0.03522404224382798,0.0590348166984937,0.007566960081549941,0.007335371655699783,0.00023158842585015702,0.29576281822175504,0.04313593788255747,0.059388907314946573,0.10292646228104303,0.06690780955038854,0.014834856256194547,0.008568844936624841
519,49-9051,Electrical Power-Line Installers and Repairers,0.4817716774582245,0.02823938135194396,0.002619790117418052,0.007099205596991667,0.01852038563753424,0.12988655010055494,0.03170622896472977,0.00873877225993668,0.03654764890441069,0.052893899971477816,0.01859682931321209,0.01512083970727489,0.003475989605937201,0.30504891669251355,0.03960330001960029,0.043047590847478764,0.1029939613779996,0.07462386576867726,0.016356197732390085,0.028424000946367524
520,49-9052,Telecommunications Line Installers and Repairers,0.4778189218910806,0.025156715307073453,0.012139450015020464,0.009566713212069252,0.0034505520799837388,0.14286779598607535,0.02724104284204138,0.013469217523905074,0.029279271454339926,0.07287826416578896,0.020490208797273143,0.01470822414565525,0.005781984651617896,0.2893042018006586,0.044197916593886485,0.06602204255066886,0.1203493064679906,0.04813461755048621,0.0044265479498022285,0.006173770687824166
521,49-9061,Camera and Photographic Equipment Repairers,0.4989494855117804,0.04834157806844802,0.04834157806844802,0.0,0.0,0.15228924020093232,0.03718852680076553,0.02400096505312266,0.045856670614822265,0.04524307773222185,0.06278198371308595,0.03911104059570221,0.023670943117383738,0.2355366835293141,0.0,0.19986560220370111,0.01461900108740196,0.006570100942146696,0.0012712524703791725,0.013210726825685205
522,49-9062,Medical Equipment Repairers,0.4944557316807704,0.04254375627121498,0.034466674395972466,0.007503746334464784,0.0005733355407777366,0.19523665486255054,0.10385400141504067,0.024773724138507067,0.032870830389964516,0.03373809891903832,0.058390314880893815,0.035233651412247345,0.02315666346864647,0.19828500566611096,0.020697235794982238,0.09918912084801358,0.03894541272137116,0.015166047593333763,0.01698950337294315,0.007297685335467038
523,49-9063,Musical Instrument Repairers and Tuners,0.4881299808307266,0.042274629968773736,0.018598174555630037,0.022149363723946058,0.0015270916891976394,0.2183879831584237,0.08966793795879657,0.011211129390699782,0.0515285919151367,0.06598032389379062,0.04157642233855456,0.016754251718377067,0.02482217062017749,0.1858909453649746,0.010723226391154842,0.09089359397229302,0.01864404268772618,0.04359893719026891,0.0,0.022031145123531645
524,49-9064,Watch and Clock Repairers,0.498119086884525,0.0703850100671381,0.043096224155369164,0.02728878591176894,0.0,0.16901578082872007,0.05515892519716512,0.00990317278043604,0.06341038832814436,0.04054329452297456,0.05377218069239972,0.048487333857487235,0.005284846834912493,0.20494611529626705,0.0,0.13329374365095806,0.005273966986948875,0.017490250171258506,0.017570825577064922,0.03131732891003676
525,49-9071,"Maintenance and Repair Workers, General",0.4799045222737154,0.011091748506830841,0.008379271327424165,0.0,0.002712477179406677,0.1557319178059491,0.04275326118476519,0.0015704596935254005,0.03757293517762687,0.07383526175003166,0.016479294930377576,0.016060956782105548,0.000418338148272026,0.29660156103055785,0.05957942839548022,0.08805314973673667,0.09344868675417696,0.049507043702567234,0.0039502068867103435,0.0020630455548864
526,49-9091,"Coin, Vending, and Amusement Machine Servicers and Repairers",0.4794266888374009,0.03961626254685584,0.015364080907477418,0.024252181639378416,0.0,0.19410437933035835,0.01241972505313128,0.03514010974885108,0.06708444822203942,0.07946009630633655,0.01957014584614396,0.011350706154358188,0.008219439691785778,0.2261359011140428,0.021764632368056258,0.04448001867618581,0.10662728244921654,0.021013072281342846,0.01463147356117971,0.017619421778061608
527,49-9092,Commercial Divers,0.4811144727594848,0.04984040767647599,0.018023249357184305,0.015285258711471954,0.016531899607819728,0.15077690474167266,0.045534787365140605,0.020295130675796542,0.04017754888788354,0.04476943781285197,0.028110118360490613,0.019406768323825832,0.008703350036664783,0.2523870419808455,0.03411316400481948,0.04967895449332957,0.08657350290521051,0.04486709257122738,0.013614691494413713,0.02353963651184486
528,49-9094,Locksmiths and Safe Repairers,0.473912641036183,0.05725474160814295,0.02709955424435992,0.0269066057734568,0.003248581590326223,0.12236416809549265,0.021010053010010243,0.014793798006825232,0.03519141049763857,0.05136890658101858,0.02562602738072713,0.018937755309327016,0.0066882720714001144,0.2686677039518203,0.02396243799646717,0.07547455583186201,0.11248602590263512,0.024972345783692583,0.012706797610546685,0.019065540826616715
529,49-9096,Riggers,0.4761629342262183,0.038284277784377006,0.011052977139090698,0.011928518229586096,0.01530278241570021,0.10262131378619432,0.024007752437690245,0.002302299443065967,0.03296945405704623,0.04334180784839187,0.028760909517627938,0.014614116290239456,0.014146793227388488,0.306496433138019,0.04354706613253045,0.048588207609754464,0.12601908098554448,0.05137240545389445,0.024269291121820732,0.012700381834474429
530,49-9098,"Helpers--Installation, Maintenance, and Repair Workers",0.4819177088363512,0.007165151815185456,0.001991054138407528,0.0024747231602035816,0.002699374516574348,0.1674608372366604,0.05347764676365957,0.006653888986029972,0.04446093476878325,0.06286836671818759,0.019661246475164037,0.01311610388613728,0.006545142589026757,0.2876304733093413,0.06335365604384212,0.057669657602389776,0.09834277465256837,0.05163467935471782,0.011239473598438124,0.005390232057385089
531,51-1011,First-Line Supervisors of Production and Operating Workers,0.4900425763202641,0.0907388973711011,0.03531677956441382,0.03135891716155554,0.024063200645131736,0.09680883324116347,0.037772171220952534,0.025975243046879384,0.03166480815095764,0.0013966108223739276,0.06934754443741134,0.046194257705991185,0.023153286731420145,0.2331473012705882,0.014557833982706091,0.0345596853630947,0.013413680441338338,0.0559399043837948,0.03991407452095499,0.07476212257869927
532,51-2011,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",0.4922667568285961,0.014623153227614871,0.0019188675317276453,0.0012385761106400936,0.011465709585247131,0.16723867648857638,0.049746718633738134,0.01532521830520652,0.0369756441564172,0.06519109539321455,0.00462684055549714,0.0020516204119776283,0.0025752201435195114,0.3057780865569077,0.052660451686428585,0.05233150561475239,0.09964855652670124,0.09283074086367987,0.008306831865345601,0.0
533,51-2021,"Coil Winders, Tapers, and Finishers",0.5165566156709765,0.01597653642246207,0.01597653642246207,0.0,0.0,0.2433790544981433,0.04875945408905071,0.0,0.06953332198586534,0.12508627842322725,0.011877566942647641,0.011877566942647641,0.0,0.2453234578077235,0.0259784325003185,0.01892570701790809,0.05091026171322728,0.13878273455170034,0.006908475990677865,0.003817846033891397
534,51-2028,"Electrical, Electronic, and Electromechanical Assemblers, Except Coil Winders, Tapers, and Finishers",0.5018993879044105,0.009586464814122888,0.009008323029650987,5.0471032949575236e-05,0.000527670751522323,0.2498419757066281,0.031344857217950384,0.02254360632296941,0.08864649741914837,0.10730701474655996,0.031234255133861206,0.02252963549048306,0.008704619643378146,0.2112366922497983,0.008573452205668967,0.12831430994023296,0.0065188310044616594,0.05138544556678591,0.002758224260085478,0.013686429272563316
535,51-2031,Engine and Other Machine Assemblers,0.498574527741559,0.008075403398974371,0.0,0.0004991700273320722,0.007576233371642297,0.20847377923877716,0.06338373370888406,0.006781877000314544,0.03898274832598212,0.0993254202035964,0.0163300914522116,0.009981546050413596,0.0063485454017980026,0.26569525365159585,0.04397273275602558,0.08219448778721841,0.057021096255393575,0.08030124367431794,0.001733715161444481,0.0004719780171958409
536,51-2041,Structural Metal Fabricators and Fitters,0.4807571673833528,0.012518282851743187,0.005533890261748343,0.006984392589994845,0.0,0.12818063601554314,0.01947922900660108,0.014179732922042209,0.029929791882072537,0.06459188220482733,0.016363440520322153,0.016363440520322153,0.0,0.32369480799574435,0.07410954531185128,0.07985096690001534,0.08171117579821884,0.0795557444042481,0.00021044954742805395,0.008256926033982691
537,51-2051,Fiberglass Laminators and Fabricators,0.4833994093396794,0.013744538503349838,0.0014275005607959769,0.003844497962635132,0.008472539979918729,0.17371210033761822,0.035967588347518224,0.011335518848082041,0.0495558538529361,0.07685313928908186,0.010653243321702092,0.009891751279899762,0.0007614920418023293,0.28528952717700923,0.0607153494563233,0.027516071556288782,0.07221409348226443,0.08423232254299642,0.0057129526573944656,0.03489873748174184
538,51-2090,Miscellaneous Assemblers and Fabricators,0.5091245535208557,0.005068655330479536,0.0007526838238236241,0.0,0.004315971506655912,0.2294729603074781,0.03272821643007777,0.007621553726916766,0.0629457621123363,0.12617742803814724,0.007628947200409089,0.0037963003911682634,0.0038326468092408257,0.266953990682489,0.03697618508875748,0.07139577403337823,0.05425710244915399,0.09656287343799168,0.0015189780393006142,0.0062430776339069795
539,51-3011,Bakers,0.4863612877981442,0.032931394103672164,0.008427893356882384,0.019426653425093917,0.005076847321695865,0.16254801379075345,0.02477849741174604,0.016269932475208068,0.10198629410422676,0.01951328979957255,0.0477606261267424,0.0424713994626931,0.005289226664049293,0.2431212537769762,0.0721246370138924,0.0736196641228461,0.01641274482988643,0.03119730440762558,0.010816032051702477,0.038950871351023215
540,51-3021,Butchers and Meat Cutters,0.4898890849499781,0.0498201379919366,0.016860400703321118,0.016285436142643262,0.016674301145972226,0.18853887347511453,0.033027560506933666,0.004571012615411191,0.05613402257238365,0.09480627778038604,0.006699743257305211,0.006263959090777341,0.0004357841665278706,0.2448303302256217,0.08367095320075403,0.008311909811662395,0.040766617208925264,0.08448621638482716,0.023459279467090824,0.004135354152362043
541,51-3022,"Meat, Poultry, and Fish Cutters and Trimmers",0.4970603528542334,0.026446151310713817,0.009186477649264595,0.001752712871361877,0.015506960790087343,0.16593030827415467,0.0,0.0,0.05182891870520991,0.11410138956894478,0.0,0.0,0.0,0.30468389326936496,0.0927605548552814,0.007885160389169405,0.03450514838847524,0.14894306895338524,0.02057282379741027,1.7136885643380908e-05
542,51-3023,Slaughterers and Meat Packers,0.4984134770985947,0.014298390128117575,0.003265708383392716,0.011032681744724859,0.0,0.1812866302245379,0.02320862587448944,0.0,0.057103838350596764,0.10097416599945168,0.02362546343845653,0.009879542894339968,0.013745920544116566,0.2792029933074827,0.054339839020372926,0.0483753825418869,0.03224834569698831,0.11314358624603693,0.008376256107139147,0.02271958369505851
543,51-3091,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",0.5061656805074914,0.014103587732346512,0.0039337822563917935,0.0008467051036632643,0.009323100372291455,0.1868388437869128,0.06772735974673771,0.01628246089641951,0.06519730113296818,0.03763172201078743,0.012641286183610649,0.012640834860300676,4.513233099713112e-07,0.2925819628046214,0.04789471691253283,0.03651321941677984,0.056597927665937436,0.10108429247257864,0.013221508363520141,0.03727029797327245
544,51-3092,Food Batchmakers,0.5172033452815397,0.011637860338791505,0.01050805116498943,0.0,0.0011298091738020748,0.2708946395365987,0.07561902021726924,0.024737121860367133,0.0820047214243008,0.0885337760346615,0.0,0.0,0.0,0.2346708454061495,0.052192438721120636,0.02424672825036176,0.046659956331404254,0.1078860442924231,0.0,0.003685677810839751
545,51-3093,Food Cooking Machine Operators and Tenders,0.5129933882661593,0.019511856938045247,0.007132724878868667,0.007860226401660834,0.004518905657515743,0.20628690150332707,0.06340454504182287,0.02391452639037305,0.07066264064256725,0.04830518942856392,0.03701136615085971,0.028592504220387182,0.008418861930472525,0.2501832636739272,0.028115938277176882,0.05308194858657238,0.02676110019887951,0.09177665162095668,0.014469315566830081,0.03597830942351163
546,51-4021,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",0.4982029077876725,0.005248909906040194,0.005248909906040194,0.0,0.0,0.16896267478660865,0.03989932708672268,0.0075162655134535464,0.061257860846030625,0.06028922134040177,0.007981430576112152,0.0010980336891558747,0.0068833968869562775,0.3160098925189115,0.059316949932060214,0.053874681259667434,0.09994434255846556,0.10035882742302736,0.0025150913456908727,0.0
