,Job Code,Job Title,Automation Index,Race with the Machine,Interpersonal Task,Administrative Task and Communication,Race against the Machine,Information Processing,Routine Problem Solving,Vehicle and Equipment Operation,Machine Control,General Physical Task,Race ahead of the Machine,Systems Thinking,Creative and Critical Thinking,Running a Different Race,Equipment Maintenance,Dynamic Physical Task,Hazardous and Group Task,Conflict Resolution,Management and Supervision
472,47-4011,Construction and Building Inspectors,0.005058948831994425,-0.011158492504055165,-0.001965275293472169,-0.009193217210582992,0.018963906277191852,-0.002235003556171719,0.01909629452584688,-0.003701567450044657,0.0010086488919971383,0.0047955338655642395,-0.0067317361506311,-0.011246819064628369,0.004515082913997267,0.003985271209488814,0.00916380103286283,0.0013525580479270551,0.002439359883045541,-0.005006609820612806,-0.0039638379337338155
473,47-4031,Fence Erectors,0.021264766027546792,-0.006641147483193371,-0.008273626507288832,0.0016324790240954598,0.002793381356722968,-0.005428524676403512,0.0043666493808322505,0.007261645179749088,0.004808388164225165,-0.008214776691680041,0.006856004042029858,0.0002288311499933724,0.006627172892036485,0.018256528111987386,-0.00834142546516585,-0.00397750569694548,0.022823065478951923,0.007461108442730268,0.00029128535241654784
474,47-4041,Hazardous Materials Removal Workers,0.005966744938769253,-0.0049749746076173385,-0.0054971438471206405,0.0005221692395033012,0.0136213243683099,-0.028935286479331624,-0.011557694312888693,0.029799086762784324,0.00816746457492377,0.016147753822822103,-0.017920509600627698,-0.018832814856340457,0.0009123052557127604,0.015240904778704434,0.01529165712056157,0.014010397149115887,0.007212933265503367,0.001057084613915073,-0.022331167370391456
475,47-4051,Highway Maintenance Workers,0.02205170063090206,0.031178307662012024,0.02630991526662676,0.0048683923953852645,-0.02703265372152336,0.002907509966807359,0.0073895053721629795,-0.03314457595764807,-0.0030296720474375163,-0.0011554210554080568,-0.0012457844024954378,-0.0017336341207675153,0.00048784971827207734,0.019151831092908883,-0.005517717982015009,-0.016234528003230143,0.011454049314042215,0.02377119093800354,0.005678836826108332
476,47-4061,Rail-Track Laying and Maintenance Equipment Operators,0.015138187382754962,0.0035059641802682945,0.0027144863489272017,0.0007914778313410928,0.020509232390105853,0.02829531855433076,0.001969823931465591,-0.00636330969968997,0.0005352660462499201,-0.003927866442250433,-0.016297433126469748,-0.014374969196913725,-0.0019224639295560204,0.007420423938850562,0.003771922221959961,-0.0054222830745037295,0.005513889746369127,-0.007099918957348849,0.010656814002374063
477,47-4071,Septic Tank Servicers and Sewer Pipe Cleaners,0.012950169362224206,-0.0019508045442616121,-0.005019269705801929,0.003068465161540315,0.010930765136860171,-0.0019204960468288965,-0.005515321700222928,0.01462816159489444,-0.001145818105425675,0.004884239394443268,-0.01888762816523705,-0.011820716279874785,-0.00706691188536227,0.02285783693486268,0.004304802238632555,0.008828896120423127,0.017388763274628537,0.003983790483848396,-0.01164841518266992
478,47-5013,"Service Unit Operators, Oil, Gas, and Mining",0.007698657896835936,0.008825756559709309,0.005723089648110894,0.0031026669115984205,-0.012508359747874035,0.009590424612747532,0.0029765281662646505,-0.014445825597819624,-0.004687088479121894,-0.005942398449944729,0.0024666718225496397,-0.0011534267919912538,0.003620098614540895,0.008914589262451006,-0.0042127560091097934,-0.0018458665327133368,-0.013429835779868823,0.009663493954746905,0.018739553629396097
479,47-5021,"Earth Drillers, Except Oil and Gas",0.01536717346812144,0.0016477799139542279,0.0018922089544132585,-0.00024442904045903093,-0.014045558203308772,0.007897545575443548,0.0028821601266268318,-0.0363366062231324,0.0012487267042672055,0.010262615613486063,-0.01634790964551107,0.002491098791998664,-0.01883900843750973,0.044112861402987084,0.04473425018660401,0.006351124375780152,0.0015145556413070221,0.002069548761335561,-0.010556617562039662
480,47-5041,Continuous Mining Machine Operators,0.011289503180230698,-0.005423291137895579,-0.0009008471387397564,-0.004522443999155822,0.022096622148861208,-0.010045967946941695,-0.0014389858397266461,0.030456397511528618,0.006223063466156642,-0.003097885042155718,-0.032983939352374765,-0.027371694287497292,-0.005612245064877458,0.027600111521639745,0.031138022185174738,0.00837235287578452,0.008547325154804787,-0.011844516780439426,-0.008613071913684859
481,47-5061,"Roof Bolters, Mining",0.012192306342462822,8.738456674770565e-05,0.0005298372184398695,-0.00044245265169216396,-0.007703621641468039,-0.003745077176379771,-0.004568066903177775,0.002648312616666884,0.0015494115461248265,-0.003588201724702214,-0.013026132988315836,-0.011163315925922724,-0.0018628170623931125,0.032834676405499,0.010634785183102506,0.006159817481877702,0.0062750318349662215,0.01115473969620874,-0.0013896977906561866
482,47-5071,"Roustabouts, Oil and Gas",0.01557030693367384,-0.002928758257532607,-0.0016477878359097582,-0.001280970421622848,0.008692590228871809,-0.006298270287103454,0.00511100700785614,-0.005302559732576928,-0.0004044751265844249,0.01558688836728045,-0.0013081208886000402,-0.006961801399923951,0.00565368051132391,0.01111459585093466,-0.025741688863937368,0.009106436775077928,0.032814379204908914,0.002542885338840541,-0.007607416603955322
483,47-5081,Helpers--Extraction Workers,0.010725894876783548,0.00218012947742054,0.002051902589877032,0.00012822688754350777,-0.015417442960512841,0.005504583684895385,-0.007827284634129097,-0.003459944772585932,-0.006396201589052783,-0.003238595649640366,0.004945038985921421,0.005162482006162062,-0.00021744302024064198,0.01901816937395434,0.0021796263839009705,-0.003458424232014944,0.0022071988807422227,0.008230740465376708,0.00985902787594936
484,49-1011,"First-Line Supervisors of Mechanics, Installers, and Repairers",0.00854754418499748,0.01520513759115936,0.013110070493519713,0.002095067097639649,0.002551012450690504,0.00747661062063197,0.002621050960417759,0.001508827189961079,-0.007963288496723855,-0.0010921878235964511,0.007762304666949446,0.003910162217781985,0.0038521424491674634,-0.01697091052380184,0.012196061197633529,-0.009082208450016477,-0.005398422906612861,-0.008927686154059216,-0.005758654210746797
485,49-2011,"Computer, Automated Teller, and Office Machine Repairers",0.007397327561215694,-0.019847464612880325,-0.014047557849205448,-0.005799906763674882,0.025137086236638292,-0.03021229036289048,0.021544477005942177,0.023525705666772152,-0.0052730269782747035,0.015552220905089169,-0.06426147583822568,-0.03357495170479394,-0.03068652413343173,0.06636918177568338,0.052217718405965334,0.01508727970002431,-0.0019486061879983203,0.004943849111617592,-0.00393105925392556
486,49-2021,"Radio, Cellular, and Tower Equipment Installers and Repairers",-0.0004588851989155706,-0.0486419263283833,-0.014573589657795804,-0.034068336670587514,0.06813176816601765,-0.0005550651673732927,0.0064422623691584024,0.02878227990167295,0.0023412902711588725,0.031121000791400726,-0.06536440326550168,-0.06410221494397048,-0.001262188321531207,0.04541567622895179,-0.027016976758414496,0.04405465378036641,0.032150020723417334,0.00730287508934078,-0.011074896605758212
487,49-2022,"Telecommunications Equipment Installers and Repairers, Except Line Installers",0.013412180234857574,-0.004607869851276682,-0.007791675461050762,0.0031838056097740768,0.0189642777480524,0.0018783742013199608,0.02336672121846437,-0.000206745605108874,0.0018908070700895641,-0.007964879136712634,-0.02138136873971623,-0.01868126604995017,-0.002700102689766055,0.02043714107779804,0.02744897944615561,-0.002276089741733604,-0.002338872289224296,-0.0025269060816439717,0.0001300297442442921
488,49-2091,Avionics Technicians,-0.005274783337694266,-0.015333319310973863,-0.0024595263320233572,-0.0128737929789505,0.02241267244993514,-0.0116416138667741,-0.0179598365896799,0.03518925911819252,0.009016977240740172,0.007807886547456434,-0.03507260121935825,-0.020161919026342585,-0.014910682193015659,0.0227184647427027,0.0050865252043581785,0.0052324584305892185,0.009066295164122684,-0.0020167533435494047,0.005349939287181979
489,49-2092,"Electric Motor, Power Tool, and Related Repairers",0.014698762851761969,-0.0015813969203428994,0.0015105193129025252,-0.003091916233245425,0.028911671522527518,0.02557808423830618,0.01814792283001846,-0.030493085891665106,0.006423665960269033,0.00925508438559896,-0.010887683259244649,-0.0077922470404148125,-0.003095436218829841,-0.0017438284911780455,0.02590324452647016,-0.003688231292906651,-0.017812299357101616,-0.011542400106541185,0.00539585773890123
490,49-2093,"Electrical and Electronics Installers and Repairers, Transportation Equipment",-0.0008877751216501696,-0.03428552901138697,-0.011620147179433176,-0.02266538183195379,0.07756037208440969,-0.010659975514163516,0.007237252246101503,0.04609220475225232,0.00981596505585839,0.02507492554436101,-0.03792430577064685,-0.02043158050296293,-0.017492725267683914,-0.006238312424026005,-0.035630511972632395,0.008472566883704864,0.01689365233228019,-0.003653479229900529,0.007679459562521856
491,49-2094,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",0.0141537532689337,0.002708394127061739,-0.002325334607107707,0.005033728734169445,0.01964096299276211,0.02193661597961107,0.020009322048105488,-0.017064268177877318,0.010401537662139464,-0.015642244519216628,-0.007260210108760602,-0.007664210316733925,0.0004040002079733277,-0.0009353937421294756,0.008440887584568374,-0.0032392736609307745,-0.0006786917542982647,-0.008940336513146695,0.0034820206016779047
492,49-2095,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",0.017336918167786708,-0.013900695915535242,-0.006503264940649942,-0.007397430974885302,0.048500441259115616,-0.003622475725818572,0.022580074666940668,0.025372995571128012,0.0023981310145074837,0.0017717157323580215,-0.030672045669197658,-0.025268859034030252,-0.0054031866351674,0.013409218493403985,-0.006279669389801415,0.008431377187290088,0.02366931977515444,0.0027947578541069155,-0.015206566933346053
493,49-2096,"Electronic Equipment Installers and Repairers, Motor Vehicles",0.012654719013266369,-0.01993296159652108,-0.016112355325821268,-0.0038206062706998187,0.03649167299334269,0.009699552515535895,-0.001288796457920481,0.014476051848627025,-0.0014693507021160785,0.01507421578921634,-0.03208826934123918,-0.019440590834037083,-0.012647678507202095,0.028184276957683968,0.03630384900797096,0.005858829745314341,-0.008829626611225057,-0.0034047183074822963,-0.0017440568768940026
494,49-2098,Security and Fire Alarm Systems Installers,0.012690048200283964,0.003824093714006105,-0.002415676951351749,0.006239770665357854,0.0060446263136991465,0.002962923105389651,0.02368246419204471,-0.005885074553384273,-0.009264112613051014,-0.00545157381729991,-0.03616886873908642,-0.03522705533401686,-0.0009418134050695584,0.03899019691166517,0.015349283492030394,-0.001125236159732316,0.025893781868951027,0.004978763344074703,-0.006106395633658668
495,49-3011,Aircraft Mechanics and Service Technicians,0.00708131351291974,0.004275890603839287,0.003084811193934738,0.0011910794099045507,-0.003684701602155283,0.008839669297190003,0.001408749260946307,0.012929119502486236,-0.004624929800842004,-0.022237309861935808,0.0069734058397263815,0.0033193228236701906,0.003654083016056189,-0.00048328132849059785,-0.0018701895067057407,-0.007307368684123231,0.0010218350991231943,0.003030712857071559,0.004641728906143587
496,49-3021,Automotive Body and Related Repairers,0.005268618168925321,0.002945723662050689,0.0,0.002945723662050689,-0.022899756421117856,0.015386289721455225,-0.01579471915207179,-0.004096990904097875,-0.0036743710674055283,-0.014719965018997888,0.00653464160269749,0.008398775827108702,-0.0018641342244112122,0.018688009325295046,0.02760724223658817,0.0016204815431370425,-0.011714761871767941,-0.00025086371107429665,0.0014259111284120394
497,49-3022,Automotive Glass Installers and Repairers,0.005852331405985567,-0.0170308390486764,-0.012429818173509834,-0.0046010208751665685,0.05152458913126448,-0.012786578309328086,-0.025614689223704582,0.043406830613464516,0.014347407211749413,0.032171618839083205,-0.02520520778919644,-0.013762880247920184,-0.011442327541276257,-0.0034362108874060877,0.021782921857304502,0.01585361693213138,0.0019735404553991726,-0.02062854873792793,-0.0224177413943132
498,49-3023,Automotive Service Technicians and Mechanics,0.010238158137143459,-0.013069697835801265,-0.00490860123043609,-0.008161096605365174,0.008612645703790833,-0.0021164245479147366,-0.004903364264893469,0.0005581126080929921,0.008579867005733786,0.006494454902772263,-0.02402637814116686,-0.007021156261223859,-0.017005221879943,0.03872158841032075,0.015190988794588675,0.007167289348874654,0.014244551017911597,0.002474423763766752,-0.00035566451482092623
499,49-3031,Bus and Truck Mechanics and Diesel Engine Specialists,0.012349178357135338,0.003538177154443006,0.0,0.003538177154443006,-0.019310609638354626,0.003797378855488904,-0.020550292970657174,0.007178548672722106,0.00694256065880023,-0.016678804854708712,-0.0018730458382465848,-0.0005264927791632522,-0.0013465530590833327,0.029994656679293574,0.03609932130723169,0.0023825562766695424,-0.009105589384600895,-0.005068107140845084,0.005686475620838351
500,49-3041,Farm Equipment Mechanics and Service Technicians,0.007539629059160945,-0.00782582069795942,-0.007887698606774574,6.187790881515172e-05,0.013927545774894912,-0.0015540401716680734,-0.005565728666457432,0.003992236245935782,0.005882206924153678,0.011172871442930929,-0.01864793013992094,-0.015282134333595132,-0.003365795806325807,0.0200858341221464,0.01901216196653016,0.01735918748107996,-0.006313165113449107,-0.004977793190283721,-0.004994557021730868
501,49-3042,"Mobile Heavy Equipment Mechanics, Except Engines",0.008182173794042069,-0.0024299939448037,-0.003865380969342593,0.0014353870245388928,0.01105289240968993,0.004783030598807443,-0.012538617347748731,0.008118329243477898,0.005266167032518095,0.00542398288263525,-0.014639720871454069,-0.017035695018786295,0.002395974147332232,0.014198996200609881,-0.003124680092025725,0.017534596506034696,-0.005957278521936553,-0.002407637506795534,0.008153995815333001
502,49-3043,Rail Car Repairers,0.011717596260997665,-0.002907392930152902,-0.001103673239081037,-0.0018037196910718652,-0.01019399065197385,0.0004697866977575404,-0.004205568419484431,0.003620313011402282,-0.002282632806296405,-0.0077958891353528265,-0.007589078333845205,-0.0069907898082238315,-0.0005982885256213748,0.032408058176969616,0.024338725793979263,0.00010960360303390733,0.007788197336980731,0.0012870105701764398,-0.0011154791272007009
503,49-3051,Motorboat Mechanics and Service Technicians,0.006090407824645594,-0.0014451595491633284,-0.0013585413922030318,-8.661815696029643e-05,0.01211695423590553,-0.025397997354622358,-0.003446217512365533,0.03069273454703228,-5.384283794413608e-05,0.010322277393805257,-0.02330143002248986,-0.018953045591417302,-0.004348384431072556,0.018720043160393215,0.013270432906940369,0.01411543646379946,-0.0029919388339378628,0.0011394129592411449,-0.00681330033564989
504,49-3052,Motorcycle Mechanics,0.022513159947685882,-0.008327492149464292,-0.006114020157018965,-0.002213471992445328,0.021488489626936363,-0.02083313247969904,0.015306548281026334,0.00978932819242026,0.006731768638683778,0.01049397699450498,-0.010843558972351357,-0.015845769547122055,0.005002210574770702,0.020195721442565127,0.038540379815923516,0.012655128650272395,0.014457546143026504,-0.011833017530501649,-0.03362431563615563
505,49-3053,Outdoor Power Equipment and Other Small Engine Mechanics,0.011813947453594044,-0.021844000093160714,-0.0045252871844986475,-0.017318712908662062,0.011508179458580405,-0.0025854662462917594,-0.0020963470832335183,0.01884591347330349,0.007123792794380231,-0.009779713479578013,-0.013312461825836359,-0.016160802821798062,0.0028483409959617037,0.03546222991401074,0.04095250116205968,0.0026450548297310317,-0.007555727168166847,-0.0003371464438203,-0.00024245246579283032
506,49-3091,Bicycle Repairers,0.013261331526428943,-0.0008149305996162926,0.005512242760967061,-0.006327173360583353,0.02497767536796264,0.008862637205899523,0.03059170231345893,-0.05018201999141776,0.015470693426360297,0.020234662413661647,-0.015208711114381013,-0.01431031850585451,-0.0008983926085265031,0.004307297872463617,-0.006239418134530397,0.0028224932269178787,-0.0008360565286348668,0.010631991147630705,-0.002071711838919681
507,49-3092,Recreational Vehicle Service Technicians,0.009042739437255642,0.0029080169306743226,0.0029586038109488625,-5.058688027453971e-05,-0.018677673289533847,-0.00248984877342327,-0.010871313166660521,-0.009748629513372851,0.0044677368598793135,-3.561869595655742e-05,-0.0035218103503405506,-0.003977692183682961,0.0004558818333424098,0.028334206146455713,0.0203186179324882,0.012833898025445552,-0.009784165550041092,0.003394977497976767,0.0015708782405862757
508,49-3093,Tire Repairers and Changers,0.014903286589587172,0.004479548832492322,0.004479548832492322,0.0,0.02711794322977057,0.010694302305883906,-0.0029256882467012003,0.011302893917239168,0.0037930892441607046,0.004253346009187975,-0.0110756500931831,-0.002694166635890949,-0.00838148345729215,-0.005618555379492574,0.005019538966451138,0.0009539730803135998,-0.007650315185519278,0.002955299649704788,-0.00689705189044284
509,49-9011,Mechanical Door Repairers,0.007974892504420183,-0.0051009761484706794,-0.0034205996987247103,-0.001680376449745973,-0.001922184119033388,-0.013819575885225713,-0.006852414798360552,0.01952204374208646,-0.002567263188645002,0.0017950260111113672,-0.004793306319394263,0.00039384127603057673,-0.00518714759542484,0.01979135909131852,0.01208292057570276,-0.006697917846580387,0.01053556749483995,0.0033917217371651487,0.00047906713019103494
510,49-9012,"Control and Valve Installers and Repairers, Except Mechanical Door",0.013294328948336098,-0.014324736828268991,-0.006285498187138421,-0.008039238641130571,0.005620988877236388,0.019662554181102833,-0.021236466237013696,-0.012668159542266395,0.003457967666115017,0.016405092809298673,-0.01919564828374154,-0.013019068442519495,-0.006176579841222044,0.041193725183110284,0.013478381114147215,-0.000738361102804317,0.023480556033901256,0.007360173404023437,-0.0023870242661573108
511,49-9021,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",0.012506083337040176,-0.004450749906077856,-0.006182482579655122,0.0017317326735772664,-0.012045751759185376,0.01046709251604264,0.003000935497085508,-0.010256069712176366,-0.0010117814633956793,-0.014245928596741488,-0.018287371700029705,-0.011265374032267907,-0.007021997667761795,0.04728995670233313,0.031677474964404026,0.003590606964821552,7.792646191075171e-05,-0.0010501757030658325,0.012994124014262616
512,49-9031,Home Appliance Repairers,0.008704650362619805,-0.018842054315693833,-0.008587892911325792,-0.01025416140436803,0.030302666240468124,-0.008569611634954667,-0.0046483751216265775,0.05092516612717042,-0.01140537168871093,0.004000858558589879,-0.016000379828021702,-0.02034829771409114,0.00434791788606944,0.013244418265867223,0.02385256855936269,-0.0023790303440441173,0.012541159382527006,-0.0021064855119320557,-0.018663793820046286
513,49-9041,Industrial Machinery Mechanics,0.010350213832392208,0.004633135573845404,0.0,0.004633135573845404,0.00298057271191729,-0.0070715915564895674,-0.004345898243498901,0.008889519446016209,0.005556333593361794,-4.779052747224538e-05,-0.014295631408390394,-0.00968180678224015,-0.004613824626150242,0.017032136955019872,0.012528403818840987,0.0029091165073986407,0.004999097642952005,-0.0008203840829417129,-0.002584096931230049
514,49-9043,"Maintenance Workers, Machinery",0.010939023376009159,-0.006492165848247514,0.0,-0.006492165848247514,0.0021509219705320715,-0.003879396657523868,-0.007784003602693281,0.005128391620099536,0.012243901620179085,-0.0035579710095293908,-0.021290386217402844,-0.0151250330816673,-0.006165353135735548,0.03657065347112748,0.02872071375703932,0.014004940347948344,-0.007030703584795864,0.0008757029509357402,0.0
515,49-9044,Millwrights,0.010548881478380678,0.009807375464361863,0.010572276387314129,-0.0007649009229522697,-0.021947243639230233,-0.010650062195433959,-0.0025319116290543828,-0.008851840340474357,0.004645365610689033,-0.004558795084956539,0.0057279862522623464,0.0007801095214839456,0.004947876730778404,0.016960763400986706,0.003507717767335522,-0.002089455381166741,-0.00823071093671647,0.007828581526325937,0.01594463042520849
516,49-9051,Electrical Power-Line Installers and Repairers,0.012570478155574605,0.009449735354675744,0.006185838800547971,0.003263896554127775,-0.0006067450645694528,0.01901692035082584,0.002808729950355849,-0.0020247271671820087,-0.002385955498014881,-0.01802171270055425,-0.00035483873541556493,-0.0021869134582607357,0.001832074722845171,0.004082326600883784,0.023397769616257683,-0.007642717756314005,-0.008004517273611456,-0.005674228504144164,0.0020060205186957086
517,49-9052,Telecommunications Line Installers and Repairers,0.00847161488409659,0.0028802911493013977,0.00356297376070025,-0.0006826826113988486,0.0029349403202941216,-0.008942635201548865,0.006912179206861702,0.01414258722672271,-0.0017169304627405527,-0.007460260449000901,-0.012884212485554231,-0.0115810522655891,-0.0013031602199651325,0.015540595900055269,-0.01109239972939263,0.01022478846367044,0.007688970168019511,0.010493163138544356,-0.0017739261407864048
518,49-9061,Camera and Photographic Equipment Repairers,0.008222832235992739,0.010999561927178677,0.0015855925056721385,0.009413969421506536,-0.007704165691064523,-0.017227751307367922,0.0190199988944173,-0.0019838660264955696,-0.017407273545522566,0.009894726293904234,-0.04734987303823903,-0.025817181220216544,-0.021532691818022483,0.05227730903811762,0.04781764612321468,0.0003898532227745416,0.004412509351949904,0.0,-0.00034269965982147536
519,49-9062,Medical Equipment Repairers,0.006705400263307071,-0.024057552430875536,-0.005413800566247604,-0.01864375186462793,0.0035345744257608835,0.04927899166065911,-0.05437297307841536,-0.007033506895646057,-0.0012514388111027758,0.01691350155026599,-0.019564419348095916,-0.01759874929898273,-0.001965670049113185,0.046792797616517584,0.04413564165936909,-0.011930869630449491,0.00046613078499160507,0.008009378485728377,0.006112516316878043
520,49-9063,Musical Instrument Repairers and Tuners,0.014656170296983241,0.027428543141049425,0.004666730820568253,0.02276181232048116,0.004633914248026699,-0.001510821405393376,0.0190410387880706,-0.004194789536493741,0.0006594079688177282,-0.009360921566974505,-0.020006536282454718,-0.004005264913379176,-0.016001271369075545,0.0026002491903618923,0.003985948273795031,0.002231847446163285,-0.0012638330847817016,0.0024359956156337664,-0.004789709060448483
521,49-9064,Watch Repairers,0.011085011204306494,0.0003222190202884015,-0.013770131924712391,0.014092350945000791,0.041234421206374716,0.03790239292187643,-0.025072406043263967,-0.0016548295117780095,0.012107998561190658,0.017951265278349643,-0.053648561006661384,-0.0446017639328762,-0.009046797073785195,0.023176931984304733,0.01922298827014629,0.0,-0.008118565008353174,0.0027661602537324193,0.009306348468779216
522,49-9071,"Maintenance and Repair Workers, General",0.007479580804658714,-0.005504537893949967,0.0,-0.005504537893949967,-0.004393580059352809,0.0006229550449662983,-0.00726989378706286,0.0032371491707482852,-0.009609476667343679,0.008625686179339134,-0.01480489897231271,-0.012018816064733049,-0.002786082907579662,0.03218259773027418,0.013664413999199515,0.0023553397515656623,0.00970720763117465,0.007509715563533066,-0.001054079215198734
523,49-9091,"Coin, Vending, and Amusement Machine Servicers and Repairers",0.012083753929016172,-0.03153221760960835,-0.02737269707331296,-0.004159520536295386,-0.032628076894247626,-0.03884362340036003,0.011393076327539,-0.00013781177704492995,-0.023727826593245585,0.01868810854886388,-0.002824438444113709,-0.00361640923641335,0.0007919707922996438,0.0790684868769859,0.08971504533046816,0.010401450278880918,-0.008685841955066428,0.00025896162990893777,-0.012621128407205695
524,49-9092,Commercial Divers,0.007690055679347051,-0.013833170565265007,-0.007574396887200134,-0.00625877367806487,0.005639797972229077,-0.015632182957807758,-0.009999655857238426,0.020963430100501654,0.0023089879889682113,0.007999218697805378,-0.014597563315813245,-0.014299666632034325,-0.00029789668377891947,0.030480991588196314,0.015330670175602981,0.012405571901461448,0.003392036638047116,0.0024761045117605318,-0.0031233916386757573
525,49-9094,Locksmiths and Safe Repairers,0.014061695513970018,0.0005476406460155693,-0.005117462710049387,0.005665103356064957,0.017180744805918163,-0.005265405418505339,0.009565304179146032,0.0026460164429141647,0.0016660870682708648,0.008568742534092441,-0.010220644954360055,-0.003129072912627418,-0.007091572041732639,0.006553955016396329,0.0004294903764674452,-0.004518026971381754,0.006625132244058453,-0.003805066055968728,0.007822425423220886
526,49-9098,"Helpers--Installation, Maintenance, and Repair Workers",0.0059803297202334895,0.0024515767130912124,0.000661235409836257,0.0017903413032549559,-0.007565579130455773,-0.005681776265175915,-0.020956629405208226,0.013353382564974023,-0.006182255407566346,0.011901699382520656,-0.016646275633930417,-0.012804532755853026,-0.003841742878077392,0.027740607771528453,0.02829182442313644,0.02698040591801524,-0.016893955294144697,-0.006399207892597985,-0.004238459382880529
527,51-1011,First-Line Supervisors of Production and Operating Workers,0.003199888408486673,0.018977612435058445,0.018252587531528638,0.0007250249035298112,0.017447848761962897,-0.010189902109728432,0.0013000016514136891,0.016633069302875204,0.002353543923378061,0.007351135994024402,-0.013015193853318284,-0.007823219459414277,-0.005191974393904012,-0.020210378935216437,-0.00017822554443920613,0.004760244245286498,-0.007284380283257314,-0.01412880004517121,-0.003379217307635185
528,51-2011,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",0.008154669696400552,-0.0008747529688759482,-0.001234253690197538,0.0003595007213215898,-0.050236830243575725,0.0038542495150164398,-0.01658694890784105,-0.04995614111928342,0.004155848043520685,0.008296162225011595,0.011625572416728559,0.011467816441761895,0.000157755974966665,0.04764068049212358,0.05795512757882139,0.002954720576031564,-0.022939172975712633,-0.004019504561721155,0.013689509874704431
529,51-2021,"Coil Winders, Tapers, and Finishers",0.0028541953681894268,-0.014609428350536257,0.0,-0.014609428350536257,-0.0078121626873169925,0.0068805591459120295,0.011928346786326665,-0.015299611174150587,-0.028062393000314545,0.01674093555490945,-0.00871290399778773,-0.00871290399778773,0.0,0.033988690403830346,0.005627494694789999,0.018531175201635414,0.013154303512895787,-0.006253944609011432,0.002929661603520566
530,51-2031,Engine and Other Machine Assemblers,0.003996158428407837,0.003337074502699073,-0.0004863780000619239,0.003823452502760997,0.007716448511866147,-0.008204433383125128,-0.00906979506374379,0.030982134209162057,-0.0011921726498986265,-0.004799284600528378,-0.012612235144209828,-0.0063305663623758395,-0.006281668781833989,0.005554870558052427,-0.005760387166287975,-0.0005584789424253818,0.010175491292754428,0.0012897687170561382,0.0004084766569552363
531,51-2041,Structural Metal Fabricators and Fitters,0.010868750909726664,-0.011879409885594057,-0.0066967876058886535,-0.0051826222797054025,0.06574888062608536,-0.01160424862834603,0.019290973088069083,0.0541927792200104,-0.003204723645826288,0.007074100592178209,-0.00907251222838446,-0.01536184529128414,0.006289333062899681,-0.03392820760238019,-0.05561258684379901,-0.021220046931124902,0.04868324922929372,0.0019971993435672413,-0.007776022400317211
532,51-3011,Bakers,0.023764103459211202,-0.024152244682352747,-0.016130324654946338,-0.008021920027406409,0.08938368945947578,-0.019757753830364815,0.03330559898150463,0.013992834969476484,0.008309057330985178,0.0535339520078743,-0.04823185331054794,-0.03820541684950514,-0.010026436461042796,0.0067645119926360575,-0.014282020824274766,0.032404664842468844,0.030873284952196905,-0.01033530128461348,-0.03189611569314142
533,51-3021,Butchers and Meat Cutters,0.014623630091648797,0.01763354519413469,0.022117977805592805,-0.004484432611458112,0.00686686422900612,-0.009444472200050544,0.008283084688193866,-0.008372104010353425,0.029084957542363968,-0.012684601791147776,-0.00494529647996341,-0.003710098530767553,-0.0012351979491958562,-0.0049314828515286116,0.009418437507271782,-0.023217322488016008,-0.020465838993817875,0.0039429618036653305,0.025390279319368145
534,51-3022,"Meat, Poultry, and Fish Cutters and Trimmers",0.014209579693337247,0.0017485324272629322,0.003096118194854687,-0.001347585767591756,0.01649353817453331,0.024767992196929017,0.03747600659841003,0.017568866947371583,-0.036699242216458594,-0.026620085351718697,0.006327251414126918,0.0021331111956830718,0.004194140218443847,-0.010359742322585935,0.02183393910683089,-0.0361479338454025,-0.04230270196337572,0.018163629375896863,0.02809332500346449
535,51-3023,Slaughterers and Meat Packers,0.00553927519131292,-0.01616672982618504,-0.01671282733925402,0.0005460975130689781,0.029888418806020445,-0.005589970049315829,-0.016766358408453082,-0.003630581101487097,0.03076801836187613,0.0251073100034003,-0.028379765417338144,-0.009312323701796434,-0.01906744171554171,0.020197351628815696,-0.04653388668943194,0.050171608104494135,0.02420292700834055,0.0018824139041918016,-0.009525710698778849
536,51-3091,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",0.01268773072695628,-0.01797433484486846,-0.01466805736761524,-0.003306277477253225,0.04395034505193995,0.002556971582636177,0.004365767805245127,0.0013469031505794064,0.016386892817657414,0.0192938096958218,-0.007587835375324444,-0.008936830093436212,0.0013489947181117672,-0.005700444104790786,0.02813041600637726,0.0046171617621806466,-0.025789557562061968,-0.01128862358025774,-0.001369840731028995
537,51-3092,Food Batchmakers,0.006644465515046161,-0.008799629951236145,0.0011831471652699829,-0.009982777116506128,-0.0002632818985502383,-0.01747296361920651,-0.0010294551674599542,0.02297171288929453,0.00765486937702893,-0.012387445378207254,0.0,0.0,0.0,0.01570737736483266,0.002465979853611952,-0.00889018674759972,0.013630034403621538,0.003194369555464975,0.005307180299733908
