Year,SOC Code,Job Title,Description,Job Automation Index,Job Automation Index Rank,Job Automation Index Percentile,Race with the Machine,Race with the Machine Rank,Race with the Machine Percentile,Race ahead of the Machine,Race ahead of the Machine Rank,Race ahead of the Machine Percentile,Changing the Course of the Race,Changing the Course of the Race Rank,Changing the Course of the Race Percentile,Race against the Machine,Race against the Machine Rank,Race against the Machine Percentile,Running a Different Race,Running a Different Race Rank,Running a Different Race Percentile,Employment,Employment Rank,Employment Percentile,Annual Wage,Annual Wage Rank,Annual Wage Percentile,Job Automation Index Change,Job Automation Index Change Rank,Job Automation Index Change Percentile,Race with the Machine Change,Race with the Machine Change Rank,Race with the Machine Change Percentile,Race ahead of the Machine Change,Race ahead of the Machine Change Rank,Race ahead of the Machine Change Percentile,Changing the Course of the Race Change,Changing the Course of the Race Change Rank,Changing the Course of the Race Change Percentile,Race against the Machine Change,Race against the Machine Change Rank,Race against the Machine Change Percentile,Running a Different Race Change,Running a Different Race Change Rank,Running a Different Race Change Percentile,Wage Share Change,Wage Share Change Rank,Wage Share Change Percentile
2008,13-2011,Accountants and Auditors,"Examine, analyze, and interpret accounting records to prepare financial statements, give advice, or audit and evaluate statements prepared by others. Install or advise on systems of recording costs or other financial and budgetary data. Excludes “Tax Examiners and Collectors, and Revenue Agents” (13-2081).",0.517368235209,64.0,Top 10%,0.09939123267194998,297.0,Top 50%,0.19005472027023498,124.0,Top 20%,0.2277918326980919,20.0,Top 5%,0.0,564.0,Bottom 15%,0.000130449568674391,628.0,Bottom 5%,1133580.0,24.0,Top 5%,65840.0,154.0,Top 25%,,,,,,,,,,,,,,,,,,,,,
2008,13-2020,Property Appraisers and Assessors,Appraise real property and estimate its fair value.  May assess taxes in accordance with prescribed schedules.,0.51492014918,74.0,Top 15%,0.0761860066838124,359.0,Bottom 45%,0.14358552675841166,226.0,Top 35%,0.22690315874463932,21.0,Top 5%,0.0,565.0,Bottom 15%,0.06824545699362167,374.0,Bottom 45%,66260.0,296.0,Top 50%,53410.0,240.0,Top 40%,,,,,,,,,,,,,,,,,,,,,
2008,13-2031,Budget Analysts,"Examine budget estimates for completeness, accuracy, and conformance with procedures and regulations. Analyze budgeting and accounting reports. Excludes “Financial and Investment Analysts” (13-2051).",0.54083722317,9.0,Top 5%,0.06869102758980372,383.0,Bottom 45%,0.21041006050125402,84.0,Top 15%,0.24915750325756436,13.0,Top 5%,0.0032805607733601898,503.0,Bottom 25%,0.00929807104801659,572.0,Bottom 15%,62630.0,304.0,Top 50%,68140.0,139.0,Top 25%,,,,,,,,,,,,,,,,,,,,,
2008,13-2041,Credit Analysts,Analyze credit data and financial statements of individuals or firms to determine the degree of risk involved in extending credit or lending money. Prepare reports with credit information for use in decisionmaking. Excludes “Financial Risk Specialists” (13-2054).,0.538472141798,14.0,Top 5%,0.03499541120016569,505.0,Bottom 25%,0.23316628760590005,58.0,Top 10%,0.23968649071276135,16.0,Top 5%,0.030623952279524472,358.0,Bottom 50%,0.0,632.0,Bottom 5%,74400.0,279.0,Top 45%,64580.0,163.0,Top 30%,,,,,,,,,,,,,,,,,,,,,
2008,13-2052,Personal Financial Advisors,"Advise clients on financial plans using knowledge of tax and investment strategies, securities, insurance, pension plans, and real estate. Duties include assessing clients' assets, liabilities, cash flow, insurance coverage, tax status, and financial objectives. May also buy and sell financial assets for clients. Excludes “Securities, Commodities, and Financial Services Sales Agents” (41-3031).",0.486900809239,297.0,Top 50%,0.11993698695317441,236.0,Top 40%,0.2019072637327941,95.0,Top 15%,0.15785134735946538,92.0,Top 15%,0.0,566.0,Bottom 15%,0.007205211193163489,582.0,Bottom 15%,146690.0,178.0,Top 30%,92970.0,52.0,Top 10%,,,,,,,,,,,,,,,,,,,,,
2008,13-2053,Insurance Underwriters,Review individual applications for insurance to evaluate degree of risk involved and determine acceptance of applications.,0.512626667995,88.0,Top 15%,0.09302315597047808,313.0,Top 50%,0.16510265015338152,178.0,Top 30%,0.2461736172132462,15.0,Top 5%,0.008327244658366916,457.0,Bottom 30%,0.0,633.0,Bottom 5%,98690.0,234.0,Top 40%,62600.0,176.0,Top 30%,,,,,,,,,,,,,,,,,,,,,
2008,13-2061,Financial Examiners,"Enforce or ensure compliance with laws and regulations governing financial and securities institutions and financial and real estate transactions. May examine, verify, or authenticate records.",0.496314174441,211.0,Top 35%,0.12539678502444804,223.0,Top 35%,0.16634869357372908,174.0,Top 30%,0.19004903368966136,54.0,Top 10%,0.0,567.0,Bottom 15%,0.014519662152995643,538.0,Bottom 20%,26020.0,445.0,Bottom 35%,78180.0,98.0,Top 20%,,,,,,,,,,,,,,,,,,,,,
2008,13-2071,Credit Counselors,"Advise and educate individuals or organizations on acquiring and managing debt. May provide guidance in determining the best type of loan and explain loan requirements or restrictions. May help develop debt management plans or student financial aid packages. May advise on credit issues, or provide budget, mortgage, bankruptcy, or student financial aid counseling.",0.494011148477,232.0,Top 40%,0.13369436561455397,206.0,Top 35%,0.14603844686548112,223.0,Top 35%,0.19355680438785652,47.0,Top 10%,0.0,568.0,Bottom 15%,0.020721531608901736,505.0,Bottom 25%,29430.0,429.0,Bottom 35%,41970.0,347.0,Bottom 50%,,,,,,,,,,,,,,,,,,,,,
2008,13-2072,Loan Officers,"Evaluate, authorize, or recommend approval of commercial, real estate, or credit loans. Advise borrowers on financial status and payment methods. Includes mortgage loan officers and agents, collection analysts, loan servicing officers, loan underwriters, and payday loan officers.",0.49350628917,236.0,Top 40%,0.21667427065265193,31.0,Top 5%,0.1535459793450699,209.0,Top 35%,0.11780721236506461,196.0,Top 35%,0.0028657775768736473,508.0,Bottom 25%,0.00261304923027974,613.0,Bottom 10%,321850.0,90.0,Top 15%,63540.0,171.0,Top 30%,,,,,,,,,,,,,,,,,,,,,
2008,13-2081,"Tax Examiners and Collectors, and Revenue Agents",Determine tax liability or collect taxes from individuals or business firms according to prescribed laws and regulations.,0.528999379992,25.0,Top 5%,0.08368008279515701,340.0,Bottom 50%,0.14520595078376003,224.0,Top 35%,0.28178441839974455,4.0,Top 1%,0.016075835257443077,422.0,Bottom 40%,0.0022530927559103148,616.0,Bottom 10%,66030.0,297.0,Top 50%,53090.0,246.0,Top 40%,,,,,,,,,,,,,,,,,,,,,
2008,13-2082,Tax Preparers,Prepare tax returns for individuals or small businesses. Excludes “Accountants and Auditors” (13-2011).,0.528868464842,26.0,Top 5%,0.09390612867469368,309.0,Top 50%,0.20196183201248175,94.0,Top 15%,0.22676260983512136,22.0,Top 5%,0.0,569.0,Bottom 15%,0.006237894319750311,593.0,Bottom 10%,63030.0,302.0,Top 50%,35520.0,434.0,Bottom 35%,,,,,,,,,,,,,,,,,,,,,
2008,13-2098,Financial and Investment Analysts,"Conduct quantitative analyses of information involving investment programs or financial data of public or private institutions, including valuation of businesses. Excludes “Budget Analysts” (13-2031), “Financial Risk Specialists” (13-2054), and “Securities, Commodities, and Financial Services Sales Agents” (41-3031).",0.49364643025,234.0,Top 40%,0.10751707989122303,273.0,Top 45%,0.2313414019701245,60.0,Top 10%,0.1492590090521929,110.0,Top 20%,0.0,570.0,Bottom 15%,0.005528939336186367,597.0,Bottom 10%,381830.0,77.0,Top 15%,148660.0,15.0,Top 5%,,,,,,,,,,,,,,,,,,,,,
2008,15-1211,Computer Systems Analysts,"Analyze science, engineering, business, and other data processing problems to develop and implement solutions to complex applications problems, system administration issues, or network concerns. Perform systems management and integration functions, improve existing computer systems, and review computer system capabilities, workflow, and schedule limitations. May analyze or recommend commercially available software.",0.505356859886,130.0,Top 20%,0.04563136383130029,455.0,Bottom 35%,0.2457231062629817,41.0,Top 10%,0.1366074812499519,138.0,Top 25%,0.0,571.0,Bottom 15%,0.0773949085414629,360.0,Bottom 45%,489890.0,59.0,Top 10%,78830.0,95.0,Top 15%,,,,,,,,,,,,,,,,,,,,,
2008,15-1221,Computer and Information Research Scientists,"Conduct research into fundamental computer and information science as theorists, designers, or inventors. Develop solutions to problems in the field of computer hardware and software.",0.492978909968,241.0,Top 40%,0.07961045883179028,352.0,Bottom 50%,0.2374034607198247,50.0,Top 10%,0.1419654052948873,122.0,Top 20%,0.005985797285723842,478.0,Bottom 30%,0.028013787835742127,480.0,Bottom 30%,26610.0,437.0,Bottom 35%,100900.0,37.0,Top 10%,,,,,,,,,,,,,,,,,,,,,
2008,15-1232,Computer User Support Specialists,"Provide technical assistance to computer users. Answer questions or resolve computer problems for clients in person, via telephone, or electronically. May provide assistance concerning the use of computer hardware and software, including printing, installation, word processing, electronic mail, and operating systems. Excludes “Network and Computer Systems Administrators” (15-1244).",0.516398060006,70.0,Top 15%,0.05922468474018754,405.0,Bottom 40%,0.19364165041793488,115.0,Top 20%,0.17332173623965474,74.0,Top 15%,0.023962099040270517,392.0,Bottom 40%,0.06624788956773249,379.0,Bottom 45%,545520.0,52.0,Top 10%,46370.0,304.0,Top 50%,,,,,,,,,,,,,,,,,,,,,
2008,15-1244,Network and Computer Systems Administrators,"Install, configure, and maintain an organization’s local area network (LAN), wide area network (WAN), data communications network, operating systems, and physical and virtual servers. Perform system monitoring and verify the integrity and availability of hardware, network, and server resources and systems. Review system and application logs and verify completion of scheduled jobs, including system backups. Analyze network and server resource consumption and control user access. Install and upgrade software and maintain software licenses. May assist in network modeling, analysis, planning, and coordination between network and data communications hardware and software. Excludes “Information Security Analysts” (15-1212), “Computer Network Support Specialists” (15-1231), and “Computer User Support Specialists” (15-1232).",0.521650889004,46.0,Top 10%,0.03398956249908422,507.0,Bottom 25%,0.18522185256192564,137.0,Top 25%,0.19092519894645552,51.0,Top 10%,0.013170735988162673,434.0,Bottom 35%,0.09834353900834349,329.0,Bottom 50%,327850.0,87.0,Top 15%,69570.0,134.0,Top 25%,,,,,,,,,,,,,,,,,,,,,
2008,15-1245,Database Administrators,"Administer, test, and implement computer databases, applying knowledge of database management systems.  Coordinate changes to computer databases.  May plan, coordinate, and implement security measures to safeguard computer databases.  Excludes “Information Security Analysts” (15-1122).",0.536980964219,16.0,Top 5%,0.03588357814985095,500.0,Bottom 25%,0.25231549157659405,29.0,Top 5%,0.21145671811129924,33.0,Top 10%,0.026756989930281576,377.0,Bottom 45%,0.01056818645077478,562.0,Bottom 15%,115770.0,206.0,Top 35%,72900.0,125.0,Top 20%,,,,,,,,,,,,,,,,,,,,,
2008,15-1251,Computer Programmers,"Create, modify, and test the code and scripts that allow computer applications to run. Work from specifications drawn up by software and web developers or other individuals. May develop and write computer programs to store, locate, and retrieve specific documents, data, and information.",0.51263077195,87.0,Top 15%,0.03031799265658386,522.0,Bottom 20%,0.27640726136637694,5.0,Top 1%,0.14572630007696216,112.0,Top 20%,0.008212242615409747,458.0,Bottom 30%,0.05196697523466498,414.0,Bottom 40%,394230.0,74.0,Top 15%,73470.0,123.0,Top 20%,,,,,,,,,,,,,,,,,,,,,
2008,15-1256,Software Developers and Software Quality Assurance Analysts and Testers,"15-1132: Develop, create, and modify general computer applications software or specialized utility programs.  Analyze user needs and develop software solutions.  Design software or customize software for client use with the aim of optimizing operational efficiency.  May analyze and design databases within an application area, working individually or coordinating database development as part of a team.  May supervise computer programmers. 

15-1133: Research, design, develop, and test operating systems-level software, compilers, and network distribution software for medical, industrial, military, communications, aerospace, business, scientific, and general computing applications.  Set operational specifications and formulate and analyze software requirements.  May design embedded systems software.   Apply principles and techniques of computer science, engineering, and mathematical analysis.",0.51075319008,95.0,Top 15%,0.033565227888283186,509.0,Bottom 25%,0.25808888349307785,23.0,Top 5%,0.15578556471787847,97.0,Top 15%,0.006142228949876375,472.0,Bottom 30%,0.05717128503041568,397.0,Bottom 40%,875990.0,35.0,Top 10%,182420.0,6.0,Top 1%,,,,,,,,,,,,,,,,,,,,,
2008,15-2011,Actuaries,"Analyze statistical data, such as mortality, accident, sickness, disability, and retirement rates and construct probability tables to forecast risk and liability for payment of future benefits. May ascertain insurance rates required and cash reserves necessary to ensure payment of future benefits.",0.511457343042,92.0,Top 15%,0.055926997394725564,417.0,Bottom 40%,0.20181826631414349,96.0,Top 15%,0.2257312792287045,23.0,Top 5%,0.0019265008086670732,515.0,Bottom 25%,0.02605429929527909,490.0,Bottom 25%,18220.0,503.0,Bottom 25%,95980.0,45.0,Top 10%,,,,,,,,,,,,,,,,,,,,,
2008,15-2021,Mathematicians,"Conduct research in fundamental mathematics or in application of mathematical techniques to science, management, and other fields. Solve problems in various fields using mathematical methods.",0.50065934207,162.0,Top 25%,0.005581045978435364,631.0,Bottom 5%,0.2806359417905252,4.0,Top 1%,0.20802798724143284,35.0,Top 10%,0.0,572.0,Bottom 15%,0.00641436705999022,592.0,Bottom 10%,2770.0,637.0,Bottom 5%,94960.0,46.0,Top 10%,,,,,,,,,,,,,,,,,,,,,
2008,15-2031,Operations Research Analysts,"Formulate and apply mathematical modeling and other optimizing methods to develop and interpret information that assists management with decisionmaking, policy formulation, or other managerial functions. May collect and analyze data and develop decision support software, services, or products. May develop and supply optimal time, cost, or logistics networks for program evaluation, review, or implementation.",0.501548205195,149.0,Top 25%,0.020582070823372888,569.0,Bottom 15%,0.2877269840123797,3.0,Top 1%,0.17436076933036,72.0,Top 15%,0.0,573.0,Bottom 15%,0.018878381029288703,510.0,Bottom 25%,60860.0,312.0,Top 50%,74220.0,117.0,Top 20%,,,,,,,,,,,,,,,,,,,,,
2008,15-2041,Statisticians,"Develop or apply mathematical or statistical theory and methods to collect, organize, interpret, and summarize numerical data to provide usable information. May specialize in fields such as biostatistics, agricultural statistics, business statistics, or economic statistics. Includes mathematical and survey statisticians. Excludes “Survey Researchers” (19-3022).",0.51864377525,61.0,Top 10%,0.037306724404044665,491.0,Bottom 25%,0.19112936178962964,122.0,Top 20%,0.2656381742460271,7.0,Top 5%,0.006062048163471878,475.0,Bottom 30%,0.01850746664679173,511.0,Bottom 25%,20680.0,484.0,Bottom 30%,74790.0,114.0,Top 20%,,,,,,,,,,,,,,,,,,,,,
2008,17-1011,"Architects, Except Landscape and Naval","Plan and design structures, such as private residences, office buildings, theaters, factories, and other structural property. Excludes “Landscape Architects” (17-1012) and “Marine Engineers and Naval Architects” (17-2121).",0.484300787168,325.0,Top 50%,0.13017505540873225,216.0,Top 35%,0.19894748094806122,101.0,Top 20%,0.09234675172485327,284.0,Top 45%,0.0040133559150527815,494.0,Bottom 25%,0.05881814317126961,391.0,Bottom 40%,110990.0,217.0,Top 35%,76750.0,105.0,Top 20%,,,,,,,,,,,,,,,,,,,,,
2008,17-1012,Landscape Architects,"Plan and design land areas for projects such as parks and other recreational facilities, airports, highways, hospitals, schools, land subdivisions, and commercial, industrial, and residential sites.",0.480554161258,365.0,Bottom 45%,0.12446153933897425,224.0,Top 35%,0.1408805652715639,236.0,Top 40%,0.11444331288654874,209.0,Top 35%,0.0,574.0,Bottom 15%,0.10076874376106068,326.0,Bottom 50%,21130.0,477.0,Bottom 30%,64000.0,168.0,Top 30%,,,,,,,,,,,,,,,,,,,,,
2008,17-1021,Cartographers and Photogrammetrists,"Research, study, and prepare maps and other spatial data in digital or graphic form for one or more purposes, such as legal, social, political, educational, and design purposes. May work with Geographic Information Systems (GIS). May design and evaluate algorithms, data structures, and user interfaces for GIS and mapping systems. May collect, analyze, and interpret geographic information provided by geodetic surveys, aerial photographs, and satellite data.",0.539407696077,11.0,Top 5%,0.009744765539649184,615.0,Bottom 10%,0.143255312074005,227.0,Top 35%,0.2738927006706905,6.0,Top 1%,0.027798289902851755,373.0,Bottom 45%,0.08471662788951402,353.0,Bottom 50%,11690.0,558.0,Bottom 15%,57980.0,208.0,Top 35%,,,,,,,,,,,,,,,,,,,,,
2008,17-1022,Surveyors,"Make exact measurements and determine property boundaries. Provide data relevant to the shape, contour, gravitation, location, elevation, or dimension of land or land features on or near the earth’s surface for engineering, mapmaking, mining, land evaluation, construction, and other purposes.",0.495615789528,218.0,Top 35%,0.0891003139659205,323.0,Top 50%,0.08192335090557033,350.0,Bottom 50%,0.13378102539643927,148.0,Top 25%,0.0415605623343015,323.0,Top 50%,0.14925053692601886,259.0,Top 40%,55780.0,320.0,Top 50%,55980.0,218.0,Top 35%,,,,,,,,,,,,,,,,,,,,,
2008,17-2011,Aerospace Engineers,"Perform engineering duties in designing, constructing, and testing aircraft, missiles, and spacecraft. May conduct basic and applied research to evaluate adaptability of materials and equipment to aircraft design and manufacture. May recommend improvements in testing equipment and techniques.",0.488746264375,283.0,Top 45%,0.08680529249989372,329.0,Bottom 50%,0.2069156436447114,88.0,Top 15%,0.1450921614402828,114.0,Top 20%,0.002167070106411657,513.0,Bottom 25%,0.047766096683685956,425.0,Bottom 35%,67800.0,293.0,Top 50%,93980.0,49.0,Top 10%,,,,,,,,,,,,,,,,,,,,,
2008,17-2021,Agricultural Engineers,"Apply knowledge of engineering technology and biological science to agricultural problems concerned with power and machinery, electrification, structures, soil and water conservation, and processing of agricultural products.",0.489194452353,276.0,Top 45%,0.06761628618986101,385.0,Bottom 45%,0.16623950798319542,175.0,Top 30%,0.1245860376742653,170.0,Top 30%,0.004100478541242358,493.0,Bottom 25%,0.12665214196407976,281.0,Top 45%,2640.0,640.0,Bottom 5%,72850.0,126.0,Top 20%,,,,,,,,,,,,,,,,,,,,,
