,State,Metropolitan Areas,Automation Index,Race with the Machine,Communication,Interpersonal Task,Group Task,Race against the Machine,Routine Problem Solving,Information Processing,Machine Control,General Physical Task,Race ahead of the Machine,Systems Analysis,Creative and Critical Thinking,Running a Different Race,Dynamic Physical Task,Equipment Maintenance,Vehicle and Equipment Operation,Hazardous Task,Conflict Resolution,Management and Supervision
211,NJ,Ocean City,0.4518164970856381,0.10687099260756623,0.04837617899954685,0.0478943738454879,0.010600439762531498,0.14030411502179085,0.04487383027281985,0.030894606913759576,0.017053640135459496,0.04748203769975193,0.02517427968660216,0.0092128681191572,0.01596141156744496,0.17946710976967878,0.05966080010420809,0.010590066393730528,0.031471162355642915,0.02307250291921908,0.0377366854608105,0.01693589253606766
212,NJ,Trenton,0.4405585004918886,0.11988251148484315,0.06720111259402564,0.042157833610322284,0.010523565280495244,0.14161977809106924,0.052527477509493034,0.04197894405262169,0.0162043532792593,0.03090900324969522,0.040126540646143516,0.01996805282205513,0.020158487824088384,0.13892967026983272,0.03259904450563541,0.013682058756482712,0.024744440291003412,0.01605328225012729,0.030471041733315364,0.02137980273326852
213,NJ,Vineland-Bridgeton,0.4489532714612525,0.0953290010306398,0.04617661594691641,0.03950371773261572,0.009648667351107669,0.14744898144901902,0.04661204520127519,0.030979217455509238,0.02149016738576652,0.04836755140646807,0.026266460170667576,0.010803167025653905,0.015463293145013674,0.17990882881092615,0.04879866216164875,0.014827011834681212,0.03689425919492741,0.026116974041600655,0.0349354302455168,0.01833649133255132
214,NM,Albuquerque,0.4571217933119234,0.11051335978730373,0.05559122791061398,0.044108287542750806,0.010813844333938944,0.14130582442168818,0.04800341642285603,0.03635242610479667,0.017658411963780173,0.039291569930255316,0.032987254321950536,0.015035721977602518,0.017951532344348015,0.17231535478098095,0.04591673056760516,0.01571378499256956,0.033737811705936524,0.022075345770993543,0.035328762156428696,0.019542919587447475
215,NM,Farmington,0.4616008574058821,0.09465094950796626,0.04474104177221284,0.04013164229879773,0.009778265436955702,0.14071104543632007,0.04510205068199025,0.028642137503801162,0.021000678511407845,0.04596617873912082,0.025728047693440653,0.011043033651613392,0.01468501404182726,0.20051081476815505,0.05089062801302977,0.01888291649311695,0.049355401914087764,0.02918099190370939,0.03390274910971465,0.018298127334496574
216,NM,Las Cruces,0.4586525790844351,0.10817508890893147,0.05291280697743672,0.04447824315373621,0.010784038777758551,0.1380268539567558,0.045962450989859904,0.03402781249733559,0.01747529919728795,0.04056129127227237,0.031578291334825,0.013582929567797226,0.017995361767027766,0.18087234488392287,0.050118573056205935,0.01462862121796608,0.0355623961294092,0.02265327545834921,0.03849491393986021,0.019414565082132237
217,NM,Santa Fe,0.4568210112502864,0.12139213560182772,0.059362544817002615,0.0498985959573087,0.012130994827516398,0.13518564779278058,0.04483673219847389,0.03806407600731728,0.015416072461474856,0.03686876712551456,0.0338355842897563,0.015882656438651523,0.017952927851104774,0.16640764356592175,0.04796995962012682,0.01134125172869167,0.02670836110991944,0.01866355928072353,0.03861982788727143,0.02310468393918885
218,NV,Carson City,0.4626316977044137,0.1156757024575867,0.06271662289774108,0.04286894814728666,0.01009013141255896,0.15838411111115674,0.05566258096717767,0.03910827613265375,0.02085094786489448,0.04276230614643084,0.027877920979718647,0.014318436274455662,0.01355948470526298,0.16069396315595166,0.0449897513223577,0.01646436887130354,0.026592382072317226,0.023859813159784356,0.02920756070569153,0.019580087024497317
219,NV,Las Vegas-Henderson-Paradise,0.4547953130685529,0.09746549786192862,0.04535042053431389,0.04223770296282557,0.00987737436478916,0.14385392386220425,0.04404864459985165,0.031517942423896585,0.01915686137475024,0.049130475463705775,0.02498639911189582,0.010743157374424266,0.014243241737471553,0.1884894922325242,0.056629010060856265,0.015322127651294409,0.038297597118253465,0.025775408080444047,0.035186155207037155,0.017279194114638876
220,NV,Reno,0.4535461913081811,0.09978809669341288,0.0495364669800508,0.04073026302095477,0.009521366692407308,0.14662613446974038,0.04579463731832963,0.032671064768037376,0.01997839219676853,0.04818204018660484,0.026211724582934654,0.012290613685856171,0.01392111089707848,0.18092023556209325,0.04964092844587408,0.016551473906634584,0.03885193611521457,0.02564805467986524,0.032413403067222145,0.01781443934728261
221,NY,Albany-Schenectady-Troy,0.4503821963624246,0.11670587561598242,0.06315327573287678,0.04352269050734565,0.010029909375759991,0.14327515435863514,0.05221811728139427,0.039576011597496866,0.017205124291260882,0.034275901188483164,0.036976607489512966,0.01690383300470755,0.02007277448480542,0.153424558898294,0.03774354418250033,0.014013352875052643,0.029073100857195895,0.018650242116647182,0.033640360031378894,0.020303958835519074
222,NY,Binghamton,0.4641233639709555,0.11094253215009436,0.05713662785245045,0.043767057851010725,0.010038846446633195,0.14964045789096608,0.05027908746053306,0.03649576691816032,0.019990424050802626,0.04287517946147007,0.0324686864402752,0.014458890639405813,0.01800979580086939,0.17107168748961982,0.04567674290962724,0.01656556268671161,0.03225979465326213,0.02268175615756781,0.03448934126094324,0.019398489821507783
223,NY,Buffalo-Cheektowaga-Niagara Falls,0.452571695239368,0.1098109082481211,0.05711777448602238,0.04301482959503575,0.009678304167062987,0.14497721442495398,0.04985877791006442,0.035885322521536436,0.01920309451862616,0.04003001947472695,0.032474410018069146,0.014462510584090219,0.018011899433978927,0.16530916254822373,0.0430080167130931,0.015432265787328881,0.03118140362472535,0.022728288681938408,0.03408101814040637,0.018878169600731597
224,NY,Elmira,0.4655559261682301,0.10295939930626384,0.049826782121721216,0.0434993799901804,0.009633237194362218,0.1530450116475659,0.04878425673400788,0.03488190025206148,0.022583969178442825,0.0467948854830537,0.030059732161323155,0.012241197319953212,0.017818534841369943,0.1794917830530771,0.04762435298987972,0.01945690168043561,0.032525245268802336,0.026392208378232137,0.034440829824238406,0.019052244911488873
225,NY,Glens Falls,0.4577833963003098,0.10175048595373287,0.04844084403156991,0.04325935809966006,0.0100502838225029,0.1462766882006291,0.04716788096038749,0.031470156277473474,0.020709481009154675,0.04692916995361348,0.028776514093261013,0.011514068863700109,0.017262445229560906,0.18097970805268684,0.05087168382726827,0.016116721394661873,0.03392483244462763,0.02623216975099612,0.03530445921755341,0.01852984141757956
226,NY,Ithaca,0.4506995463064222,0.11871725537825267,0.06383715837166314,0.04380954606733714,0.011070550939252405,0.14217222157004167,0.051576069515732716,0.036867752948188726,0.01651722477149456,0.03721117433462567,0.03731812224710005,0.016778616893174992,0.020539505353925052,0.15249194711102776,0.042171759971693534,0.013970457693116993,0.02425284191568589,0.017944998684810236,0.032965607175442044,0.02118628167027907
227,NY,Kingston,0.4612643849384343,0.11136244454467913,0.05423156156885717,0.04662822358777249,0.010502659388049469,0.14356833043659126,0.04905140296955185,0.03340481191987665,0.018198773730768152,0.042913341816394585,0.031370478210683506,0.012508240533579962,0.018862237677103547,0.17496313174648045,0.05015860224290528,0.012423728435784405,0.032288098727397636,0.02209468593245509,0.03778829964133725,0.020209716766600747
228,NY-NJ-PA,New York-Newark-Jersey City,0.4538074338419346,0.11754959791157725,0.06283304848371833,0.04454896238206081,0.010167587045798138,0.14206991826948562,0.05053641017382069,0.03814035566659674,0.017425958747522785,0.0359671936815454,0.03700849756550528,0.01686225386297661,0.02014624370252867,0.15717942009536648,0.03891277984617394,0.01419777946362489,0.03005719504567857,0.01922637396956598,0.034336862778466634,0.020448428991856483
229,NY,Rochester,0.4518727734350625,0.10782839183632678,0.05605449660168806,0.04178673335589948,0.00998716187873925,0.14305477665404434,0.0488469368143588,0.036017304950858905,0.019318536013053025,0.03887199887577365,0.03610324506665688,0.01627864073526018,0.01982460433139669,0.16488635987803446,0.041515474796877935,0.016902180805580296,0.030520191492376125,0.0223131877594582,0.033433029013309565,0.02020229601043233
230,NY,Syracuse,0.4569250326632603,0.10803884048311437,0.05649105516962177,0.04175068432734976,0.009797100986142802,0.14586894024816538,0.04951881470026976,0.035456108109209405,0.019893653173243736,0.04100036426544247,0.032803330185212434,0.014592634895451753,0.018210695289760683,0.17021392174676822,0.0423817225391579,0.01679856102389402,0.034113603792000693,0.023644431831209928,0.03366638823354525,0.019609214326960417
231,NY,Utica-Rome,0.4556214900988561,0.10913908475699476,0.056771990237043615,0.04271688309305986,0.009650211426891271,0.1474651138482682,0.051682609917027056,0.036165100900155914,0.01952885260847762,0.04008855042260763,0.032350999944476946,0.013842899165705023,0.018508100778771918,0.16666629154911622,0.04327657743645976,0.014819943744817309,0.031048244424722607,0.022227860281535727,0.03593562446544085,0.019358041196139958
232,OH,Akron,0.4543131309304554,0.10486411477851464,0.0535646893986374,0.04141320384581403,0.009886221534063194,0.14590829165305785,0.04828111619405439,0.03449113290017275,0.02052682352274005,0.04260921903609067,0.031696078045487366,0.014546100500425103,0.01714997754506227,0.1718446464533956,0.04404209419386683,0.01730993316263039,0.034107307845195715,0.025767697607332246,0.0318963529861322,0.0187212606582382
233,OH,Canton-Massillon,0.4571692552335718,0.09812454361399484,0.047916149616066515,0.04048529282449559,0.00972310117343274,0.1471592431774849,0.047043126339415736,0.031623752704421214,0.021844096018827763,0.046648268114820174,0.028093910843267296,0.012458786950546832,0.01563512389272046,0.18379155759882468,0.04965429868829632,0.01759023476730937,0.0366942182031886,0.029231745877426333,0.032939407785186864,0.017681652277417203
234,OH-KY-IN,Cincinnati,0.4538513328617504,0.10515230235410652,0.053758250627229484,0.04145074225552905,0.009943309471347977,0.14613270430604464,0.04846388232338588,0.035617366934258696,0.019841302266333558,0.04221015278206651,0.03289226628347987,0.015202732821501553,0.017689533461978314,0.1696740599181194,0.04360622766972231,0.01663554574759866,0.03412825651355236,0.024650200985445504,0.03181946678296363,0.018834362218836945
235,OH,Cleveland-Elyria,0.4551584050177449,0.10535422187480308,0.05411279950491469,0.04132814728500556,0.00991327508488282,0.14733328683194086,0.05007595662500701,0.03553068073354148,0.020534736353870858,0.04119191311952152,0.03209435642027075,0.014889812174847262,0.01720454424542349,0.1703765398907302,0.043054247960026326,0.016987173604350675,0.03382759415114296,0.025334755008706838,0.03259580537776236,0.018576963788741054
236,OH,Columbus,0.4525062350295185,0.1080167485229574,0.05687887735728515,0.04115854232603791,0.009979328839634358,0.14596664190052294,0.04905076665469205,0.037040261129332334,0.018959050587943282,0.040916563528555286,0.034062560778818377,0.016258956904356428,0.01780360387446195,0.1644602838272197,0.04245427977060216,0.016155410470751076,0.032963924809552216,0.022694514229614292,0.03140622615119169,0.018785928395508283
237,OH,Dayton,0.44930016865867295,0.10257727810719663,0.05204015681649672,0.040481255424135665,0.010055865866564269,0.14544955927276712,0.04767010924880968,0.03577650688249547,0.02024035009526793,0.041762593046194035,0.03397103137351841,0.01603034429056745,0.01794068708295096,0.1673022999051908,0.04392402408690032,0.0177415080863868,0.03086407301376987,0.0244935720660638,0.0315957394378194,0.01868338321425062
238,OH,Lima,0.4557682516052733,0.09767523006147028,0.04532534325287644,0.04232787951206951,0.010022007296524351,0.14714851288905595,0.04643554637717509,0.032189247048265444,0.02106821081386805,0.04745550864974737,0.025110136202411704,0.011002214684837459,0.014107921517574245,0.1858343724523354,0.052596378876981036,0.01523172447468879,0.03822396073550037,0.02708928161308903,0.035170163737515005,0.01752286301456116
239,OH,Mansfield,0.4617132542987429,0.09683998530007336,0.0446993813411709,0.041988788938733375,0.010151815020169095,0.1481111387409378,0.04531796163071103,0.03063422305798777,0.02196399554511023,0.05019495850712874,0.027815069168741074,0.012048114136033305,0.015766955032707773,0.1889470610889906,0.05307814457639614,0.01810102558891556,0.03638928438791621,0.0295075921414456,0.033778639468486193,0.018092374925830882
240,OH,Springfield,0.4613234670511984,0.09640443545758604,0.044860642162213187,0.04146132877399779,0.010082464521375055,0.1498102041856796,0.045653088227361235,0.03016849174452602,0.02219426328651003,0.05179436092728228,0.025647031131320358,0.011000079310000693,0.014646951821319669,0.1894617962766124,0.05467398106675276,0.01688983292746052,0.03732453840590931,0.029305641665304843,0.033525814860878723,0.017741987350306267
241,OH,Toledo,0.4536396380451356,0.09787818581734513,0.04759644674366843,0.040560160913218735,0.009721578160457977,0.14623204571145254,0.046163609707826236,0.03224524379895485,0.021276489219010986,0.046546702985660486,0.029031015613978136,0.012862998003130248,0.01616801761084789,0.18049839090235975,0.0489993015244519,0.016791160127522315,0.03613372241613877,0.02703321303737084,0.03341454524562549,0.018126448551250486
242,OH-PA,Youngstown-Warren-Boardman,0.4522842819780621,0.09882260089978903,0.046780125667681485,0.042270883862343615,0.009771591369763952,0.14442993975231688,0.04599237821274433,0.03173783311931105,0.021008755597024902,0.04569097282323661,0.02698280201345108,0.0116058407573602,0.015376961256090881,0.1820489393125051,0.05016567599164581,0.0161768212368756,0.036856796829202634,0.026854082758762544,0.034831426494360836,0.017164136001657657
243,OK,Lawton,0.4651641687821599,0.11441248061256842,0.05556021137135414,0.04707473242407145,0.011777536817142827,0.15046460008893933,0.05154127880342499,0.03654138969699406,0.01816700354237391,0.04421492804614637,0.027618609247379192,0.011696448361881884,0.01592216088549731,0.17266847883327294,0.05249603880693104,0.011564531296696387,0.02857216470951988,0.02184805783899769,0.038797355132407056,0.01939033104872089
244,OK,Oklahoma City,0.4652540402263505,0.1124919125734928,0.05872626237004275,0.04310219782891729,0.010663452374532777,0.14879876001067574,0.052159125459224735,0.03849987973716558,0.01970461557807113,0.03843513923621431,0.03346181126508038,0.015429906505578054,0.01803190475950233,0.17050155637710165,0.04172316754026018,0.016837070589337706,0.034081953945329625,0.023800374162823046,0.03372648783425815,0.020332502305092936
245,OK,Tulsa,0.4673839961178147,0.10747065354312577,0.055862181557125856,0.04136544280187218,0.010243029184127731,0.15090583174180638,0.05127449279118446,0.03784017150810808,0.020853238525774413,0.04093792891673942,0.03350069832604261,0.015759182909901092,0.01774151541614152,0.17550681250683992,0.04210222207017898,0.01888806375415471,0.03571967878016904,0.02606458712337026,0.032591588588149444,0.020140672190817475
246,OR,Bend-Redmond,0.4586756792328371,0.1088060045149708,0.05172272832903085,0.04612371921922208,0.010959556966717871,0.14267632302631889,0.046979405015980434,0.034966526496846645,0.01871806434436871,0.04201232716912308,0.029043964009896457,0.012006521769596877,0.017037442240299582,0.178149387681651,0.05177868748584686,0.014822681631269152,0.03337232565800241,0.024604742340421103,0.03483389736093605,0.018737053205175446
247,OR,Corvallis,0.4022734935001997,0.09764647779274567,0.04741893988545056,0.04033960045931593,0.009887937447979195,0.12688856247623606,0.04236085527185858,0.031032169320335336,0.017543736719399017,0.03595180116464308,0.028912855564391143,0.012679007489871769,0.016233848074519382,0.14882559766682682,0.043567737068248936,0.015326915676686372,0.022011426145728208,0.018740291504901856,0.03208161015684461,0.017097617114416843
248,OR,Eugene,0.442128861112961,0.10065523616118048,0.04915996688267179,0.04183307525969533,0.009662194018813365,0.13976617222643675,0.04525265493384505,0.032245871455779535,0.02019817178094901,0.04206947405586317,0.028942536552089424,0.01245607054474162,0.016486466007347808,0.17276491617325435,0.04683724689898658,0.01608557624857344,0.03407748144799748,0.02550707890786813,0.032405544984648635,0.01785198768518009
249,OR,Medford,0.4433615229376957,0.1053924993008779,0.05137545052355565,0.043856720605781024,0.010160328171541224,0.13961525323321844,0.04643697216132215,0.03264874771671853,0.019145467559156804,0.04138406579602097,0.02700589032070373,0.011253144623664965,0.015752745697038766,0.17134788008289567,0.04709998161713377,0.013926455733069876,0.034024625743955164,0.024183025472984263,0.034075617082299885,0.01803817443345271
250,OR-WA,Portland-Vancouver-Hillsboro,0.4458075379127306,0.10595305469456373,0.05447567888203608,0.04145619348010532,0.010021182332422312,0.1408330691494742,0.046770558213229285,0.03589013794788617,0.019517611233507856,0.03865476175485088,0.03340886071998562,0.01567148832683426,0.01773737239315136,0.16561255334870706,0.041156380395697176,0.017810710772000433,0.033060497769673146,0.023302611265003742,0.031091545354791937,0.019190807791540605
251,OR,Salem,0.4528949962560341,0.10646194389622757,0.053942382207603855,0.042760139408195084,0.009759422280428642,0.14264022975507798,0.04713078837620272,0.03474643145858804,0.019677615762763355,0.04108539415752385,0.029544613216267782,0.012809488547811344,0.01673512466845643,0.1742482093884608,0.045408255692127183,0.014742153596670688,0.036153582286332586,0.02456928036117639,0.034143161381580335,0.01923177607057364
252,PA-NJ,Allentown-Bethlehem-Easton,0.4653873722458399,0.10797873578691236,0.05495312904696071,0.043468588053887265,0.009557018686064402,0.15031213271208946,0.049957606181856386,0.035689895322916075,0.021168011774099396,0.043496619433217566,0.031117647268565637,0.01357482742525577,0.017542819843309874,0.17597885647827252,0.04486575389034109,0.01682901322808978,0.0359325640405086,0.025595163042402568,0.03442957488648185,0.018326787390448653
253,PA,Altoona,0.4712103820874949,0.10798605708353386,0.05163369542879427,0.04670555851927144,0.00964680313546814,0.15176780952690214,0.049105791680440186,0.03485210242476065,0.02135015567408716,0.04645975974761417,0.02726997803078101,0.011239747593017536,0.016030230437763467,0.18418653744627786,0.05239303713471168,0.015737023661768566,0.03687926705308522,0.02602264196332511,0.036437617471481734,0.01671695016190551
254,PA,Erie,0.4705232065630121,0.1088620138236176,0.05276346149855887,0.04586255733996728,0.010235994985091468,0.14928477249265715,0.04894771379652037,0.03506399000036348,0.02140145432485408,0.04387161437091922,0.030520839924380764,0.013208790172887893,0.017312049751492867,0.1818555803223566,0.05032930540489468,0.017299758670366136,0.03209598883275526,0.027074244450192433,0.036477088419026096,0.018579194545122028
255,PA,Harrisburg-Carlisle,0.4696477395327531,0.11458105027360578,0.06103414679083171,0.04361652209921107,0.009930381383563,0.15313944514512065,0.05287018961637269,0.03941792222306123,0.01987357540329244,0.040977757902394316,0.034366385128833776,0.01614447355807174,0.018221911570762032,0.16756085898519288,0.04294560033696583,0.015531795522195862,0.034756321142753836,0.022636696340698124,0.03274087750069357,0.018949568141885642
256,PA,Johnstown,0.4592699655518594,0.10858707797367144,0.05379722825552642,0.04536344638136838,0.00942640333677662,0.15016296045004762,0.05209624559293387,0.03574871258277574,0.020175538523512983,0.04214246375082505,0.02809545101773331,0.011511109044312772,0.016584341973420538,0.17242447611040712,0.04756218697030662,0.014317003144458837,0.03462556658321375,0.022659423285019627,0.035838511330950416,0.017421784796457875
257,PA,Lancaster,0.4670428816745744,0.09924599687859703,0.04895622897066923,0.04105156242767967,0.009238205480248148,0.15200698686603334,0.04704982631021374,0.03287370097721465,0.02334464703233751,0.04873881254626748,0.028186243508481583,0.01251938621711865,0.015666857291362937,0.1876036544214624,0.0493310722203443,0.0190143177712908,0.0408694095120402,0.029490258658796988,0.031600282436879366,0.017298313822110726
258,PA,Lebanon,0.4598056940702128,0.0952444694262161,0.04648087510153594,0.03987709964465102,0.00888649468002914,0.1510783682431154,0.047511236619708616,0.030596554008405805,0.02229178060284887,0.0506787970121521,0.025294551876676216,0.010745547372538404,0.014549004504137812,0.1881883045242051,0.051852707334197314,0.017336094399518984,0.043273796049614566,0.028216298226778763,0.030701460274637105,0.016807948239458356
259,PA-NJ-DE-MD,Philadelphia-Camden-Wilmington,0.4598035407783751,0.1158809700786358,0.06102549231659296,0.04459054372895975,0.0102649340330831,0.14677532431123835,0.051343867727421055,0.039813914890203216,0.018628391773934515,0.03698914991967956,0.035412870438423484,0.016502143625396225,0.01891072681302725,0.1617343759500775,0.04038889173375965,0.01542388436917176,0.031208599377487482,0.02135848173416317,0.03393329360875662,0.019421225126738825
260,PA,Pittsburgh,0.4643981460273111,0.11175399903018778,0.05744921770074056,0.044328460428824365,0.009976320900622854,0.14905839229018794,0.05122469721496088,0.03807240400690352,0.01998286134504752,0.03977842972327602,0.03339538695429917,0.01523511133119037,0.0181602756231088,0.17019036775263624,0.04406279510571897,0.016448737456973433,0.033621836253863835,0.02342026471747151,0.034172799930613874,0.0184639342879946
261,PA,Reading,0.4692261037973454,0.10398749880879593,0.05163793484810865,0.042787995254846285,0.009561568705840998,0.15120729325013807,0.048575873442286865,0.03424116169204877,0.022106486355861214,0.04628377175994123,0.029600379689861626,0.01268955159494934,0.01691082809491229,0.18443093204854974,0.04901993264175801,0.017477462325963682,0.03918542555993137,0.02827835870818865,0.032718894106501466,0.01775085870620658
262,PA,Scranton--Wilkes-Barre--Hazleton,0.4655578418586959,0.10619980036823776,0.05330570509643204,0.043551951825232985,0.00934214344657273,0.15118655029056433,0.04966349552283,0.034872299232676915,0.021154989412316676,0.045495766122740734,0.029268540256398187,0.012510805989764494,0.016757734266633694,0.1789029509434956,0.048326636532744084,0.015662461603832948,0.0373765533735007,0.02558145446754199,0.03440346367269647,0.01755238129317941
263,PA,State College,0.4683232158967877,0.10960842917504986,0.051598264202659866,0.04736743573278928,0.010642729239600704,0.14351872804770235,0.04693191158745857,0.033962793183293365,0.018627997442591228,0.04399602583435919,0.0328089623330282,0.013667759739868831,0.01914120259315936,0.1823870963410073,0.053542270740677474,0.016038676508447338,0.03249641934836986,0.023387078205046662,0.03771686464139856,0.019205786897067426
264,PA,Williamsport,0.4718290927403905,0.10584606487511757,0.05228284431593259,0.044181952511422935,0.009381268047762046,0.15517973578918506,0.051602145057016616,0.03517727334913178,0.02204832063671984,0.046351996746316806,0.027791797455017798,0.011532218047289192,0.016259579407728604,0.18301149462107014,0.04942283678852361,0.017673659835072797,0.03791104069401506,0.02716952762777971,0.03403603712530005,0.016798392550378943
265,PA,York-Hanover,0.4708335599617752,0.09507169791663343,0.046310899230360095,0.03951683714393863,0.00924396154233472,0.1541012833925736,0.04747917532320834,0.03193257261861103,0.024540561982489897,0.05014897346826433,0.027576731594965192,0.012416822731771198,0.015159908863193988,0.19408384705760295,0.05001117615514117,0.021374736734183743,0.042505903892401005,0.03203744284074344,0.03090024464075742,0.01725434279437621
266,RI-MA,Providence-Warwick,0.453104647593469,0.10824649537540368,0.053790451557422805,0.044210948023426254,0.010245095794554637,0.14297593607083914,0.047352960618506634,0.035067386775835686,0.018949059863417456,0.04160652881307938,0.032357229518169224,0.014371030540853001,0.017986198977316226,0.16952498662905696,0.04639346819615864,0.015582537558561987,0.030633527984871033,0.023242542563852418,0.034671438067012214,0.0190014722586007
267,SC,Charleston-North Charleston,0.4681199961242423,0.10705612537965876,0.053263500432013985,0.043149808651110635,0.010642816296534114,0.14852958430942495,0.049081840229850585,0.035762680702699126,0.020322275434899915,0.04336278794197532,0.032159385136364016,0.014796338849537622,0.01736304628682639,0.18037490129879466,0.047480734826929216,0.017265069599396346,0.0361058478120436,0.025072889109211047,0.03465318698528931,0.019797172965925088
268,SC,Columbia,0.4620623217312618,0.10948948771211772,0.05720209334503886,0.04201036811349503,0.010277026253583848,0.1490334523055413,0.051311618696621736,0.038375607858935006,0.020329250944438958,0.039016974805545605,0.03413244587472036,0.015913617712077725,0.01821882816264264,0.16940693583888244,0.04080670030190038,0.0170429953116267,0.03387591640205129,0.023775066158640282,0.03287292391279492,0.02103333375186889
269,SC,Florence,0.46228999661783204,0.09937670133845962,0.047899232416398214,0.04096176752103856,0.01051570140102286,0.14831689089978572,0.048168880384722994,0.03397320671376893,0.021463435269154715,0.044711368532139084,0.028721427983495168,0.012975257235470385,0.015746170748024785,0.18587497639609152,0.04744857613482016,0.017458514183965133,0.03716769172723937,0.028228891147742755,0.03586751301004626,0.019703790192277876
270,SC,Greenville-Anderson-Mauldin,0.4662184526094957,0.1047072738560489,0.05412117424851375,0.040736966903348514,0.009849132704186648,0.1515530372468354,0.04926228909817357,0.036013663491128035,0.022347380471652332,0.04392970418588145,0.03270247509642206,0.015291979970283948,0.017410495126138115,0.17725566641018933,0.043463388985007116,0.020287709583535627,0.036410660395268184,0.02803525110475161,0.029745473825128464,0.01931318251649833
271,SC-NC,Myrtle Beach-Conway-North Myrtle Beach,0.4733416627651641,0.1051106691964514,0.0456634152266014,0.0481897515006009,0.011257502469249085,0.1452896484553153,0.04176255261642215,0.03151437549423918,0.018611878999517623,0.05340084134513635,0.02378270549129052,0.009436707466234021,0.014345998025056497,0.19915863962210684,0.06735862146581245,0.013531023518858062,0.035582846818359375,0.02820787813254653,0.03812354284608868,0.016354726840441747
272,SC,Spartanburg,0.4715257166369977,0.09273298400377747,0.046180745714003775,0.036930866300398255,0.009621371989375434,0.15747804504152454,0.048485188484703394,0.03256102716915588,0.02591476598155186,0.0505170634061134,0.029101436883668563,0.013303218380665005,0.015798218503003555,0.19221325070802714,0.0467710290505874,0.022194063141783182,0.04071958336808403,0.033957892929973615,0.02965072830054549,0.018919953917053426
273,SC,Sumter,0.4725597226384611,0.09575504167000276,0.045557300216018816,0.0403723262444668,0.00982541520951713,0.15260242118586828,0.04573999586652072,0.03216489097747995,0.023216033311473743,0.05148150103039385,0.02601626164462683,0.011031030637961221,0.014985231006665609,0.19818599813796325,0.05332871606256598,0.018682569932851983,0.041950467145622235,0.03148582811699435,0.03418122124607152,0.018557195633857163
274,SD,Rapid City,0.4733100146757122,0.10959622494053414,0.05229342319439812,0.04728608558686519,0.010016716159270836,0.14919353954058592,0.04889949448694688,0.03602516296664013,0.018576237370740715,0.0456926447162582,0.029299979918937742,0.011680214723730991,0.017619765195206756,0.1852202702756544,0.05360910331713258,0.015101643609168162,0.036620646415818185,0.02527259319061581,0.03683606935587189,0.017780214387047768
275,SD,Sioux Falls,0.4711941784980032,0.11367067288148093,0.05867303603696579,0.04516836822382155,0.00982926862069359,0.15549671460626502,0.053395969059128065,0.039934782070331055,0.01914043405485889,0.043025529421946984,0.032142305869977225,0.014222594517579238,0.017919711352397994,0.16988448514028,0.04476984215439074,0.016199047218893838,0.03283495045443958,0.02307690510133688,0.034884113381380484,0.018119626829838482
276,TN-GA,Chattanooga,0.4616856883473168,0.10383560261092337,0.05281895314358629,0.040993463560187585,0.010023185907149464,0.15110223757892294,0.050078420116633486,0.03497912226793844,0.021615286362451903,0.044429408831899136,0.028973719130302,0.01314869577478291,0.01582502335551909,0.1777741290271685,0.04522771903791115,0.01734819003457954,0.03721567009037762,0.026757262432885103,0.03242852248214366,0.018796764949271398
277,TN-KY,Clarksville,0.4583383393427126,0.10205613346176046,0.04856711117474767,0.04306208841919439,0.010426933867818405,0.14980433162547888,0.04903440784219633,0.033737693321965134,0.020357352777376644,0.04667487768394076,0.028946536662863256,0.011180664786979743,0.01776587187588351,0.17753133759260994,0.048766071250425806,0.016387304514854543,0.03471668673984668,0.026437898639925017,0.03329983397867542,0.01792354246888251
278,TN,Cleveland,0.4581467525085495,0.09806550726147792,0.04609342158279851,0.041206340604111935,0.010765745074567451,0.15005378201861938,0.04692491041219493,0.031329808782017576,0.02285775844500081,0.04894130437940607,0.026157789683825337,0.01070892986404332,0.015448859819782019,0.18386967354462685,0.05075374770493056,0.017014109463138048,0.03468519683834609,0.03034447157651565,0.03242044150076308,0.018651706460933462
279,TN,Jackson,0.4618976184443725,0.10068965268674827,0.04795134655077201,0.04185109849321849,0.010887207642757793,0.1489220501906361,0.048533212462990284,0.03312591652036916,0.021940559985554192,0.04532236122172245,0.026723869520449018,0.011636395159839092,0.015087474360609927,0.1855620460465391,0.049408260479984506,0.016341147995824864,0.03682182792607215,0.027271477628286286,0.03657241150973861,0.019146920506632668
280,TN,Johnson City,0.4534154639429893,0.10269953226637807,0.04875329207125431,0.0433507115075089,0.010595528687614856,0.1456546014355406,0.04799146847763034,0.03301528082422593,0.019903930275988718,0.0447439218576956,0.027169905718528103,0.01141812840056962,0.015751777317958487,0.17789142452254245,0.04891769665057033,0.015314760454547915,0.03341653988662844,0.025406083892662624,0.03549290928091743,0.01934343435721573
281,TN-VA,Kingsport-Bristol-Bristol,0.4644498502776052,0.09980331201905154,0.04817460895954537,0.041563800952137214,0.01006490210736896,0.15147767538698914,0.04876444411993272,0.03349429176800727,0.02240967232674033,0.04680926717230883,0.02738326082018712,0.011947965135693751,0.015435295684493368,0.18578560205137745,0.0487591225671245,0.01741146986866453,0.03833827150980748,0.028148713172856495,0.03427841148473545,0.01884961344818897
