,State,Metropolitan Areas,Automation Index,Race with the Machine,Communication,Managerial Task,Clerical Task,Equipment Maintenance,Race against the Machine,Information Processing,Perceptual Task,Equipment Operation,Operation Monitoring,Physical Task,Race ahead of the Machine,Strategic Thinking,Running a Different Race,Dynamic Physical Task,Hazardous Task,Group Task,Conflict Resolution,Creative Thinking,Changing the Course of a Race,Routine Task
257, PA,Lancaster,48.69156606,13.32103313,4.407582332,2.017787524,4.82731409,2.068349187,18.87952929,3.487101285,3.6126411430000003,4.180471928,2.897174184,4.702140752,1.9204875780000001,1.9204875780000001,11.89208666,5.045767523,2.166816806,1.254872427,2.7792564539999995,0.6453734489999999,2.678429398,2.678429398
258, PA,Lebanon,48.6444845,12.82636621,4.227968477,1.979471218,4.668083625,1.950842889,19.36370842,3.319579627,3.9548052160000013,4.155879474,2.8561882389999997,5.077255865,1.762270539,1.762270539,11.97702546,5.268305193,2.165957704,1.205571304,2.766261576,0.570929682,2.715113872,2.715113872
259, PA-NJ-DE-MD,Philadelphia-Camden-Wilmington,48.97646125,15.09984673,4.844513018,2.320409444,6.074368305,1.860555961,17.24037883,4.234142066,2.9009046539999996,3.187931067,3.1525422689999996,3.764858771,2.566397239,2.566397239,10.89770654,4.1569350830000005,1.635820445,1.352902511,2.9917584560000003,0.760290039,3.172131924,3.172131924
260, PA,Pittsburgh,48.89647582,14.52982636,4.744435628,2.177574768,5.694017566,1.913798394,17.72141811,4.009552081,3.066665393,3.50438199,3.132338499,4.008480146,2.339423499,2.339423499,11.29061241,4.512330766,1.788967561,1.304392871,2.977053743,0.707867466,3.0151954460000003,3.0151954460000003
261, PA,Reading,48.72180023,13.53967664,4.4936681,2.08480892,4.978967933,1.98223169,18.66120581,3.585929979,3.483494763,4.045295141,2.9668891489999996,4.579596782,2.015771765,2.015771765,11.78533054,4.906775037,2.125889984,1.2526330540000001,2.865076365,0.6349561029999999,2.719815469,2.719815469
262, PA,Scranton--Wilkes-Barre--Hazleton,48.77108336,13.70669882,4.640657733,2.0571391169999997,5.24942965,1.759472315,18.46918157,3.68290956,3.3606376019999997,3.8787274430000003,2.9940795660000004,4.5528273939999995,2.0417238280000003,2.0417238280000003,11.70175702,4.935197595,1.9033709580000002,1.233816538,3.004039456,0.625332476,2.851722132,2.851722132
263, PA,State College,48.37661578,13.90024652,4.900282166,2.198951396,4.982801493999999,1.8182114619999998,17.10644347,3.490475591,2.93223355,3.417173328,2.8809597160000004,4.385601283,2.21114926,2.21114926,12.53207723,5.393657876,1.7450838130000002,1.347778982,3.3142784389999997,0.731278122,2.6266993,2.6266993
264, PA,Williamsport,48.83328623,13.62713687,4.643931547,1.961719337,5.152427033,1.8690589569999998,18.52537854,3.69855918,3.394817245,3.863613483,3.0811009719999998,4.487287662,1.8954297409999998,1.8954297409999998,11.86809873,4.999636005,1.989377566,1.221064922,3.032935401,0.625084835,2.9172423430000003,2.9172423430000003
265, PA,York-Hanover,48.6752967,13.07554603,4.207199869,2.017134099,4.554441508,2.296770549,19.21241651,3.384574469,3.746540963,4.311955504,2.965107945,4.804237629,1.872363665,1.872363665,11.92070012,5.012914148,2.31366597,1.23643378,2.738126468,0.619559749,2.594270384,2.594270384
266, RI-MA,Providence-Warwick,48.68163615,14.45609558,4.897585231,2.302267315,5.470370673,1.785872359,17.16722182,3.783216037,2.840323473,3.386089363,2.973182695,4.184410252,2.324382105,2.324382105,11.87636282,4.874335413,1.744526585,1.397200419,3.1425645639999997,0.71773584,2.8575738289999997,2.8575738289999997
267, SC,Charleston-North Charleston,48.7018998,14.13091492,4.619440332,2.300313278,5.23798244,1.9731788719999999,17.75457983,3.7028723219999997,3.26947143,3.506927904,3.00133297,4.273975206999999,2.222040313,2.222040313,11.77622533,4.810157845,1.860899355,1.406481191,3.0042663239999996,0.694420613,2.818139402,2.818139402
268, SC,Columbia,48.96254443,14.81577946,4.6492559,2.498229514,5.730729687999999,1.937564355,17.65804871,4.088409267,3.115217533,3.410800364,3.2096910060000003,3.8339305439999998,2.449771664,2.449771664,10.95851753,4.227090926,1.7469537380000002,1.3714671840000001,2.885776475,0.727229206,3.080427065,3.080427065
269, SC,Florence,48.66914344,13.48829244,4.421027712,2.311122784,4.827707943,1.9284339959999999,18.30761122,3.6144080439999997,3.41294834,3.782643887,3.0665040080000003,4.43110694,2.024791626,2.024791626,12.1596188,4.845856585,2.0978905,1.40432635,3.175899375,0.635645995,2.6888293489999997,2.6888293489999997
270, SC,Greenville-Anderson-Mauldin,48.88984861,14.52255077,4.537712166,2.3161888530000003,5.472716136,2.195933616,18.07762306,3.8597968469999997,3.246454295,3.70190236,3.1406775419999997,4.128792014,2.33098678,2.33098678,11.0822539,4.425709035,1.9684230630000001,1.3290355759999999,2.633543865,0.7255423590000001,2.8764341019999997,2.8764341019999997
271, SC-NC,Myrtle Beach-Conway-North Myrtle Beach,48.22652734,12.63594525,4.941398626000001,1.869268401,4.36382779,1.4614504330000002,17.61664524,3.201953879,3.149412475,3.559545668,2.508790189,5.19694303,1.5556503030000002,1.5556503030000002,14.12379502,6.684686276,1.986655705,1.530485469,3.3412653519999997,0.58070222,2.294491526,2.294491526
272, SC,Spartanburg,48.78612181,13.35545784,4.134907635,2.2736999730000003,4.741222903,2.205627331,18.96687601,3.545673232,3.576977494,4.20138646,3.05532047,4.587518353,2.077880719,2.077880719,11.65657863,4.779060734,2.238870598,1.306167938,2.6955127460000003,0.636966613,2.72932861,2.72932861
273, SC,Sumter,48.64076753,12.86480135,4.27360286,2.142766608,4.499655702,1.948776175,18.92592082,3.37072569,3.8139310810000002,4.1585469889999995,2.737414665,4.845302391000001,1.728629023,1.728629023,12.55226658,5.40172358,2.175856972,1.3576884340000002,3.029654065,0.5873435260000001,2.569149773,2.569149773
274, SD,Rapid City,48.54957695,13.74670398,4.93763535,2.024169998,5.1000050969999995,1.6848935390000002,17.77535393,3.684793188,3.264629748,3.4488740989999997,2.875016762,4.50204013,1.9450683169999998,1.9450683169999998,12.34447284,5.326738811,1.8626259319999998,1.327583682,3.151430995,0.676093415,2.737977888,2.737977888
275, SD,Sioux Falls,48.98689518,14.60693761,4.879443915,2.086834426,5.868937521,1.7717217459999999,17.83472924,4.154091434,2.983661173,3.310894317,3.16806467,4.218017651,2.228374073,2.228374073,11.16401311,4.523039847,1.660699161,1.290345572,2.9664826989999997,0.723445826,3.152841151,3.152841151
276, TN-GA,Chattanooga,48.92437822,14.05142138,4.496505591,2.252988604,5.41405258,1.887874602,18.44898901,3.814146371,3.367054488,3.762428657,3.113756074,4.3916034239999995,2.086167856,2.086167856,11.40698183,4.600412611,1.8890799919999999,1.3617549619999998,2.921738866,0.6339954000000001,2.9308181380000002,2.9308181380000002
277, TN-KY,Clarksville,48.68126341,13.76690793,4.867254384,2.221459748,5.053926606,1.624267194,17.99154325,3.729293587,3.0405480689999997,3.472327957,3.283530825,4.465842813,2.049846757,2.049846757,12.13696013,5.0474785660000006,1.78898863,1.420322342,3.1913022539999996,0.6888683390000001,2.7360053360000003,2.7360053360000003
278, TN,Cleveland,48.73724663,13.45987774,4.652474561,2.307813501,4.802563732,1.697025944,18.31167447,3.4618018530000003,3.063866649,4.1024282560000005,2.9685613560000004,4.715016355,1.8610763380000002,1.8610763380000002,12.42823716,5.25857147,2.013715756,1.4938588309999998,3.068391146,0.593699956,2.676380928,2.676380928
279, TN,Jackson,48.64525603,13.60272495,4.660521361,2.2854649680000003,4.969731714,1.687006908,18.11834188,3.547438886,3.318957155,3.793699047,3.049819017,4.408427775,1.9138873969999999,1.9138873969999999,12.32277683,5.1070476110000005,1.895844774,1.493578343,3.23943069,0.586875417,2.687524968,2.687524968
280, TN,Johnson City,48.65088764,13.95499863,4.815808752,2.3595353880000003,5.105733841,1.673920645,17.79687306,3.59187893,3.112818252,3.529211905,3.0365794669999997,4.526384503,1.96882328,1.96882328,12.19791655,5.06500547,1.860888121,1.431959299,3.23978281,0.6002808510000001,2.732276125,2.732276125
281, TN-VA,Kingsport-Bristol-Bristol,48.73275874,13.58560183,4.581287687,2.258272074,4.886097256,1.85994481,18.50292806,3.5961635380000003,3.410367224,3.876631676,3.0254422119999997,4.594323408999999,1.932266789,1.932266789,11.96284836,4.90580248,2.0113173890000002,1.353869595,3.08416205,0.607696851,2.749113703,2.749113703
282, TN,Knoxville,48.73751736,14.19574074,4.633327281000001,2.325881393,5.375280407999999,1.8612516630000002,17.94764515,3.713925997,3.318390748,3.539590185,3.002887822,4.372850401,2.16656889,2.16656889,11.60534177,4.7503462139999995,1.8358136809999999,1.402281151,2.9411589439999997,0.675741776,2.822220808,2.822220808
283, TN-MS-AR,Memphis,48.61673302,13.32951033,4.3891746739999995,2.285310011,4.873218126,1.781807519,18.69265425,3.565394885,3.781942482,3.7959697919999997,2.972969364,4.576377731,2.04810581,2.04810581,11.85228517,4.856466178,1.962827579,1.362414835,3.034594499,0.635982078,2.6941774560000002,2.6941774560000002
284, TN,Morristown,48.71192977,12.28678342,3.914558395,2.054464276,4.151783095,2.16597765,20.05592594,3.088577662,4.117797606,4.836861207,2.8458275680000003,5.166861901,1.659144445,1.659144445,12.19080633,5.051017159,2.507138154,1.279345272,2.795264392,0.558041352,2.519269634,2.519269634
285, TN,Nashville-Davidson--Murfreesboro--Franklin,48.80879454,14.46681126,4.68336204,2.389964328,5.540436633,1.853048254,17.81910984,3.782962997,3.329112907,3.5197119569999997,3.080614035,4.106707946,2.250457065,2.250457065,11.38985206,4.495875713999999,1.8045510409999999,1.421498138,2.960241785,0.707685386,2.8825643110000003,2.8825643110000003
286, TX,Abilene,48.6954533,14.18363139,4.908466498,2.2646993380000002,5.4471775629999994,1.5632879880000001,17.49009523,3.6158252230000003,3.141013066,3.461469964,2.8993541819999997,4.372432792,1.9843123740000002,1.9843123740000002,12.11674114,5.019909483999999,1.8272692769999999,1.388806989,3.254092922,0.626662469,2.92067317,2.92067317
287, TX,Amarillo,48.89918428,14.30805738,4.7861472019999995,2.242310099,5.578254802000001,1.701345278,17.78099854,3.688522073,3.15793086,3.560555403,2.89169891,4.482291299,2.002519262,2.002519262,11.78529729,4.951478335,1.855851202,1.425550359,2.966577568,0.58583983,3.022311797,3.022311797
288, TX,Austin-Round Rock,48.97674569,16.10645568,4.913296154,2.595689916,6.576254259,2.02121535,16.34189868,4.3274085719999995,2.5552372,2.855332016,3.122753627,3.481167263,3.029843337,3.029843337,10.35979976,3.96731549,1.408382667,1.438322626,2.70116143,0.844617545,3.138748236,3.138748236
289, TX,Beaumont-Port Arthur,48.56312811,13.4870005,4.369697414,2.148371568,4.699652237,2.269279285,18.35350496,3.4180751739999997,3.7483085610000004,3.8346153089999997,2.995906525,4.356599387,1.994900465,1.994900465,12.07505096,4.914799556,2.289639734,1.3648392790000001,2.9234943039999997,0.582278082,2.652671232,2.652671232
290, TX,Brownsville-Harlingen,48.14229828,14.00904497,5.553357342999999,2.1595447340000002,4.950229939,1.345912957,16.80497023,3.3240885610000004,2.931507895,3.3989322719999997,2.9554804010000004,4.194961103,1.941538091,1.941538091,12.89800615,5.205901391,1.7192262530000002,1.312603425,4.073235137,0.5870399479999999,2.4887388269999997,2.4887388269999997
291, TX,College Station-Bryan,48.93801863,14.84998844,4.786914142,2.283840842,6.024847539,1.754385916,17.23256668,3.838722415,2.88111575,3.351650003,3.004569133,4.156509382,2.184566736,2.184566736,11.58622668,4.8766966819999995,1.698664381,1.490524879,2.8990080660000004,0.62133267,3.084670098,3.084670098
292, TX,Corpus Christi,48.61521203,13.83581503,4.677119648,2.152550861,5.100197658,1.9059468659999999,17.89088709,3.6194755560000003,3.4331795639999996,3.5100824189999997,3.087484653,4.240664896,1.999447331,1.999447331,12.13840603,4.947640891,1.9728709569999998,1.372261205,3.224689259,0.620943715,2.7506565480000003,2.7506565480000003
293, TX,Dallas-Fort Worth-Arlington,48.97543964,15.01648912,4.688056832,2.370807517,5.91943849,2.038186282,17.53918925,4.085087511,3.083012255,3.327222333,3.1351924789999996,3.908674673,2.540828643,2.540828643,10.79677848,4.210154974,1.695898272,1.382151027,2.771212442,0.7373617659999999,3.082154146,3.082154146
294, TX,El Paso,48.54168361,14.22105462,4.9290628210000005,2.309267288,5.322773348,1.659951161,17.66588711,3.635911001,3.30968383,3.5008213230000003,2.8991020310000004,4.320368922,2.159429438,2.159429438,11.79517865,4.938963932,1.7462382269999999,1.338387183,3.1099980769999997,0.6615912279999999,2.700133802,2.700133802
295, TX,Houston-The Woodlands-Sugar Land,48.83340813,14.54955229,4.466076496,2.370617084,5.533884812,2.178973896,17.89790202,3.927044262,3.335493047,3.507278752,3.176881452,3.9512045110000003,2.438862803,2.438862803,11.03321659,4.284508815,1.924879267,1.37949108,2.7332769239999997,0.7110605,2.913874425,2.913874425
296, TX,Killeen-Temple,48.48265773,14.03418611,4.897743065,2.4403389680000003,5.084182939,1.6119211340000001,17.33409494,3.611897125,3.0130055980000003,3.328188295,3.009181312,4.371822612,2.2023138419999997,2.2023138419999997,12.25354293,4.958256999,1.7917333969999998,1.4208434840000002,3.405919625,0.676789421,2.658519911,2.658519911
297, TX,Laredo,48.58796038,13.55332969,5.273546252,1.849032939,5.165397963,1.265352534,18.38356321,3.7036838039999997,3.604746935,3.621514738,2.931599401,4.522018327,1.708665462,1.708665462,12.14866529,5.130792412,1.60743742,1.317903453,3.597715065,0.49481694,2.7937367369999997,2.7937367369999997
298, TX,Longview,48.69890071,13.60226627,4.452982673,2.2367219119999997,4.803352173,2.109209507,18.58269522,3.4132951119999997,3.7343364589999997,4.034356294,3.1133174180000003,4.287389936,1.920511919,1.920511919,11.90523311,4.705357811,2.247343253,1.37983821,2.981222196,0.591471639,2.688194195,2.688194195
299, TX,Lubbock,48.56366241,14.83884716,5.379943667,2.362774672,5.653086753999999,1.443042071,16.763319199999998,3.684092793,2.808734092,3.126892971,2.9481390419999998,4.195460298,2.1758065269999998,2.1758065269999998,11.99468424,4.97167333,1.583030388,1.4353303999999998,3.327829291,0.676820827,2.7910052839999997,2.7910052839999997
300, TX,McAllen-Edinburg-Mission,48.12805357,14.17992958,5.753695255,2.135582919,4.989757093,1.300894317,16.87808773,3.3778196960000004,3.050326511,3.3604024619999997,3.003404735,4.0861343230000005,1.9863250590000001,1.9863250590000001,12.59152625,4.95841959,1.622491576,1.319433403,4.087027423,0.604154254,2.492184953,2.492184953
301, TX,Midland,49.08736218,14.390146300000001,4.440078674,2.267353615,5.604259152999999,2.0784548590000003,18.51542011,3.9916468160000003,3.552389395,3.7210505819999997,3.163613026,4.086720294,2.0304200669999997,2.0304200669999997,11.06715144,4.427564933999999,1.981585053,1.418261276,2.603703964,0.636036217,3.084224252,3.084224252
302, TX,Odessa,48.84227596,13.58732147,4.314625268,1.9983408969999998,5.022371953,2.251983354,19.23475913,3.297451323,4.312631655,4.155573471,2.815171028,4.653931649,1.656914835,1.656914835,11.59426001,4.839115532,2.426663792,1.3610954240000002,2.431382171,0.536003088,2.7690205160000003,2.7690205160000003
303, TX,San Angelo,48.51803951,13.99158525,4.9770098460000005,2.305250434,5.141819676,1.5675052919999999,17.32275416,3.425719168,3.05513137,3.575326565,2.6887678060000004,4.577809246,2.0241347469999997,2.0241347469999997,12.53165387,5.356057567,1.876596525,1.45070334,3.230307815,0.617988626,2.647911487,2.647911487
304, TX,San Antonio-New Braunfels,48.69600581,14.71502041,4.980837188,2.32208424,5.682234856,1.7298641259999998,17.17994955,3.87358562,2.9529541010000004,3.240396498,3.098052207,4.014961123,2.333044655,2.333044655,11.57893542,4.597474733,1.699816432,1.383439911,3.197521234,0.700683108,2.8890557739999996,2.8890557739999996
305, TX,Sherman-Denison,48.70172626,13.86774044,5.045984571,2.174039114,5.152785159,1.494931599,17.64381666,3.7522173089999997,2.8062669810000003,3.5235008189999997,3.024691199,4.537140348,1.905997386,1.905997386,12.4842179,5.368380256,1.851947919,1.45209971,3.197906197,0.613883816,2.79995388,2.79995388
306, TX-AR,Texarkana,48.55811026,13.00161903,4.524118803,2.111310449,4.564178325,1.80201145,18.55561151,3.378821346,3.729596585,3.827064862,2.9965101360000004,4.623618581000001,1.747510925,1.747510925,12.52503315,5.2268044389999995,2.076352983,1.405161974,3.262353917,0.554359836,2.728335649,2.728335649
307, TX,Tyler,48.69665959,14.025558600000002,4.776538437,2.2870217459999997,5.3256721030000005,1.6363263119999998,17.72644676,3.714727025,3.142210275,3.55772378,2.913899181,4.397886497,2.039875614,2.039875614,12.04031234,5.019820895,1.85872754,1.360927601,3.1536529539999996,0.647183349,2.86446628,2.86446628
308, TX,Victoria,48.70359739,13.43376195,4.533155946,2.159807608,4.826022859,1.9147755419999999,18.39531057,3.608996798,3.6209773999999997,3.79586738,3.141178557,4.228290435,1.8713301969999998,1.8713301969999998,12.17470202,4.976531314,2.09186373,1.4050102740000001,3.102459243,0.598837463,2.828492647,2.828492647
309, TX,Waco,48.73303183,14.09102952,4.609166543,2.250311632,5.383870216,1.847681132,17.95417262,3.608940713,3.312460203,3.648043817,3.01259795,4.3721299380000005,2.08327509,2.08327509,11.789515699999999,4.845718426,1.9609068090000001,1.3628820369999999,2.9793675530000003,0.64064087,2.8150389,2.8150389
310, TX,Wichita Falls,48.64582176,13.64085988,4.6518656389999995,2.1465302619999997,4.940291155,1.9021728269999998,18.16740049,3.5395347189999997,3.2406964339999997,3.651878656,3.036908537,4.69838215,1.91810279,1.91810279,12.1252104,5.170887141000001,1.959758792,1.315219232,3.1366976039999996,0.542647629,2.79424819,2.79424819
311, UT-ID,Logan,48.8333698,14.24909434,4.670926938,2.290108095,5.203575218,2.084484088,17.89757454,3.658401721,3.192144949,3.815363923,2.715558585,4.51610536,2.032596576,2.032596576,11.86888718,4.769303842,2.025585171,1.293228906,3.098735796,0.682033463,2.785217165,2.785217165
312, UT,Ogden-Clearfield,48.72816173,13.92286335,4.377251562,2.255306806,5.096496203,2.193808777,18.07782128,3.658037751,3.45677475,3.681683519,2.885285585,4.396039672,2.1865383119999997,2.1865383119999997,11.76625907,4.761071874,2.0356640230000003,1.36000223,2.913787372,0.695733569,2.774679725,2.774679725
313, UT,Provo-Orem,48.74130467,14.29706256,4.643228221,2.32647098,5.266020878,2.061342476,17.74791297,3.8918877010000004,3.1976187680000003,3.481209737,2.999089077,4.178107689,2.284111474,2.284111474,11.62991165,4.603129861,1.860779496,1.3993158069999998,3.0175147410000003,0.749171747,2.782306016,2.782306016
314, UT,St. George,48.58442775,13.36881368,4.718921452,1.991370233,4.940157599999999,1.718364397,18.14657553,3.463584421,3.8437665739999995,3.621939026,2.565531038,4.651754476,1.633112484,1.633112484,12.76038258,5.6822485910000005,2.010571134,1.4167268080000002,3.110461439,0.540374612,2.6755434680000003,2.6755434680000003
315, UT,Salt Lake City,49.07857351,15.19748749,4.790378475,2.269885819,6.108155909,2.0290672830000003,17.57585262,4.122263809,3.165062611,3.362816058,3.1233963410000003,3.802313797,2.4653052680000003,2.4653052680000003,10.66682899,4.023424896,1.713954239,1.364947099,2.79009869,0.7744040670000001,3.173099145,3.173099145
316, VA,Blacksburg-Christiansburg-Radford,48.7488712,13.82697885,4.657515902,2.152425555,5.024371766,1.992665629,17.63753978,3.86005546,2.820258626,3.6074452910000003,3.0274218810000004,4.322358527,2.187464129,2.187464129,12.3378362,5.223649292,1.943789301,1.4537604030000002,3.042203583,0.6744336190000001,2.759052238,2.759052238
317, VA,Charlottesville,48.89859791,14.90718505,4.896585208,2.2721997369999998,5.948901074,1.789499033,17.03534215,4.187264625,2.70440483,3.124235737,3.001349652,4.018087305,2.45345117,2.45345117,11.43916031,4.742861319,1.533640105,1.4457889769999999,2.9555272539999997,0.761342654,3.063459228,3.063459228
318, VA,Harrisonburg,48.83918695,12.57228118,4.170481383,1.735373158,4.6656823869999995,2.0007442490000003,19.60683369,3.5377025460000002,3.848692839,4.375829478,2.573067537,5.271541291,1.51835554,1.51835554,12.50507629,5.678956914,2.353296195,1.335873549,2.638054988,0.49889464,2.636640254,2.636640254
319, VA,Lynchburg,48.70101564,13.59242596,4.464473643,2.199347688,4.906463602,2.02214103,18.48585186,3.706595778,3.538353711,3.8495611610000013,2.8891706060000004,4.502170603,1.991577984,1.991577984,11.94540718,5.046396057,2.0495436469999997,1.327557069,2.8796697069999997,0.6422406970000001,2.685752653,2.685752653
320, VA,Richmond,48.92848388,14.52335147,4.64283025,2.193055361,5.709653563,1.9778122980000001,17.86847349,4.166609341,3.212994272,3.36245775,3.109335969,4.0170761619999995,2.413009846,2.413009846,11.11251606,4.443534298,1.7322713159999998,1.331477872,2.893426106,0.711806467,3.0111330069999998,3.0111330069999998
321, VA,Roanoke,48.84969288,13.71490671,4.59287241,2.08119561,5.204987523,1.8358511640000001,18.55986214,3.798524881,3.4532711560000005,3.784594017,3.0157643939999996,4.507707696000001,1.973009386,1.973009386,11.72595049,4.860619226,1.8925718519999999,1.318803753,3.024829783,0.6291258789999999,2.875964155,2.875964155
322, VA-NC,Virginia Beach-Norfolk-Newport News,48.78787406,14.06581011,4.5762852480000005,2.146674574,5.320880052,2.021970238,18.01631548,3.964221694,3.2427521739999996,3.514609628,3.040624375,4.254107614,2.258355855,2.258355855,11.62570819,4.771873244,1.849636111,1.348373139,2.978934783,0.676890915,2.821684414,2.821684414
323, VA-WV,Winchester,48.73479384,13.11095994,4.605343488,1.954613469,4.789995407,1.761007573,18.96854036,3.634156742,3.607597824,3.9222861719999997,2.816663525,4.987836092,1.6847596919999999,1.6847596919999999,12.27512994,5.419394831,2.024160207,1.3403172840000002,2.922418197,0.568839424,2.695403909,2.695403909
324, VT,Burlington-South Burlington,48.81687734,15.18780937,4.902002766,2.461752217,5.952479822999999,1.871574566,16.87535087,4.080791976,2.772580178,3.1211079919999998,3.215561197,3.68530953,2.599559405,2.599559405,11.07808318,4.277794251,1.545280872,1.403735568,3.0366579369999998,0.81461455,3.076074512,3.076074512
325, WA,Bellingham,48.58782414,13.58817245,4.7745311180000005,2.074109827,4.967688982,1.7718425219999998,17.66437921,3.5704735,3.200164379,3.58911098,2.776689367,4.52794098,1.8992580780000001,1.8992580780000001,12.59501411,5.508716587,1.931614634,1.441441261,3.071622038,0.6416195889999999,2.8410002999999997,2.8410002999999997
326, WA,Bremerton-Silverdale,48.60971248,13.8762677,4.694774947,2.236872305,4.9719226910000005,1.972697752,17.45620015,3.721572195,3.0921987110000004,3.2748202969999998,2.967495198,4.400113748,2.156906748,2.156906748,12.29652623,5.143592852,1.8248448940000002,1.459211733,3.1865613180000003,0.6823154379999999,2.82381165,2.82381165
327, WA,Kennewick-Richland,48.72373545,13.722845199999998,4.337262952,2.319020136,4.95559169,2.110970417,18.31800647,3.984472166,3.3236482080000003,3.556111791,3.0462899360000004,4.407484366,2.265761559,2.265761559,11.58557071,4.813954956,1.8161841440000002,1.369810421,2.8766604439999997,0.708960741,2.8315515189999996,2.8315515189999996
328, WA,Longview,48.61728979,13.149258499999998,4.65139451,2.063288264,4.765611356,1.668964371,18.41453744,3.431171132,3.602369822,3.845085684,2.7113311139999996,4.82457969,1.7445648280000001,1.7445648280000001,12.60340103,5.402373281,1.990318614,1.392629465,3.2464855569999997,0.571594112,2.7055279889999997,2.7055279889999997
329, WA,Mount Vernon-Anacortes,48.60630643,13.30058937,4.796786855,2.009792706,4.83317083,1.660838981,18.01379558,3.5907084160000005,3.16375587,3.704370444,2.738779305,4.816181541000001,1.826737822,1.826737822,12.68268631,5.671111118,1.890529392,1.4035058319999998,3.13276641,0.584773558,2.782497349,2.782497349
330, WA,Olympia-Tumwater,49.14365487,15.28211229,4.866640829,2.283411824,6.494386564,1.6376730769999999,16.88865309,4.411391807,2.643961359,3.028191358,2.9260973439999995,3.8790112210000003,2.583562328,2.583562328,10.99281919,4.407747283,1.44086462,1.459387449,2.9705676960000003,0.71425214,3.3965079730000003,3.3965079730000003
331, WA,Seattle-Tacoma-Bellevue,48.87016541,14.75726242,4.6424876269999995,2.2894223190000003,5.698479782000001,2.126872697,17.47011449,4.050063131,3.0989617430000003,3.324901433,3.054319767,3.941868415,2.5812415890000002,2.5812415890000002,11.03388833,4.368804468,1.712195319,1.392117764,2.782295299,0.7784754770000001,3.027658577,3.027658577
332, WA,Spokane-Spokane Valley,48.75895048,14.28090041,4.943591241,2.159306749,5.416711512999999,1.761290909,17.61038474,3.796369822,3.145048703,3.4761675480000003,2.961622045,4.231176625,2.11973118,2.11973118,11.80753515,4.781959055,1.79359794,1.380551497,3.165441295,0.6859853659999999,2.940398988,2.940398988
333, WA,Wenatchee,48.47780351,12.52214366,4.47112452,1.865636883,4.567000286,1.61838197,18.71424858,3.30960621,3.530462636,3.978891973,2.604292155,5.290995606,1.684191478,1.684191478,12.90895252,6.052742052999999,1.9457646119999998,1.332732432,3.035093387,0.542620033,2.64826728,2.64826728
334, WA,Yakima,48.58002312,12.46062665,4.283383655,2.070103155,4.527180485,1.57995936,19.18418915,3.307637772,3.5608637689999996,4.30728551,2.657560505,5.350841595,1.778997435,1.778997435,12.53283041,5.4916254160000015,2.008424232,1.285586846,3.17210659,0.575087329,2.623379464,2.623379464
335, WI,Appleton,48.74471984,13.57434112,4.4725747280000006,2.028041412,4.915591504,2.158133473,18.63657223,3.586948975,3.517436332,3.9517475810000002,2.939381115,4.64105823,1.99825711,1.99825711,11.77704457,5.035094421,2.127954622,1.2573433729999999,2.69013171,0.666520441,2.758504808,2.758504808
336, WI,Eau Claire,48.59757222,13.42605904,4.6615789560000005,2.105828185,4.8834165,1.7752354019999999,18.09910932,3.6216733760000004,3.1113902810000003,3.71710919,2.995424275,4.653512202,2.0241910219999997,2.0241910219999997,12.29694317,5.312277449,1.8487712440000001,1.3272461009999998,3.145405153,0.6632432220000001,2.75126966,2.75126966
337, WI,Fond du Lac,48.79227219,12.3534726,4.087247215,1.7066807869999998,4.336379863,2.223164735,19.82134716,3.332201175,3.849905235,4.616341472,2.881914154,5.140985124,1.54876993,1.54876993,12.34959808,5.619083292000001,2.4841937830000003,1.206770423,2.535533515,0.504017071,2.7190844110000003,2.7190844110000003
338, WI,Green Bay,48.84633297,13.7055104,4.406634781,2.092423702,5.107049793,2.099402122,18.62777211,3.674877835,3.389374648,3.940432641,3.1537742960000004,4.469312693,2.072159432,2.072159432,11.53304637,4.780285075,2.06058902,1.248618206,2.783015423,0.660538642,2.9078446639999997,2.9078446639999997
339, WI,Janesville-Beloit,48.47245308,13.177957199999998,4.698086694,2.036571247,4.614193128999999,1.829106128,18.66538915,3.3613407989999997,3.445542609,4.044393477,2.8103965669999997,5.003715695,1.8648822090000001,1.8648822090000001,12.22908049,5.387001868,1.973914788,1.264104975,2.999179887,0.604878971,2.535144037,2.535144037
340, WI-MN,La Crosse-Onalaska,48.68340317,14.27993738,5.068010061,2.198069167,5.369265331,1.644592819,17.41958601,3.740017465,2.927757175,3.4044425210000004,2.974028183,4.37334067,2.099354649,2.099354649,12.01527297,5.05062456,1.707517767,1.3815875640000002,3.205558227,0.66998485,2.869252165,2.869252165
341, WI,Madison,48.97043092,15.06349736,4.7451978,2.3335862169999997,6.032783574,1.9519297690000001,17.29046766,4.161410463999999,2.704832234,3.275714272,3.1970601519999997,3.951450542,2.579053114,2.579053114,10.88742332,4.316834297,1.644401187,1.321684721,2.822614077,0.7818890390000001,3.149989461,3.149989461
342, WI,Milwaukee-Waukesha-West Allis,48.86922381,14.39057497,4.546850002,2.229730244,5.466862334,2.147132388,17.93605713,3.827873293,3.04417146,3.696622102,3.170986998,4.1964032819999995,2.3514611359999997,2.3514611359999997,11.26066629,4.444663437,1.9397511769999998,1.306101955,2.818563372,0.7515863509999999,2.9304642789999997,2.9304642789999997
