,State,Metropolitan Areas,Automation Index,Race with the Machine,Interpersonal Task,Administrative Task and Communication,Race against the Machine,Information Processing,Routine Problem Solving,Vehicle and Equipment Operation,Machine Control,General Physical Task,Race ahead of the Machine,Systems Thinking,Creative and Critical Thinking,Running a Different Race,Equipment Maintenance,Dynamic Physical Task,Hazardous and Group Task,Conflict Resolution,Management and Supervision
203,NC,Winston-Salem,0.006585628140102606,0.010637763602324588,0.0077962234079441825,0.0028415401943803283,-0.010269986012705208,-0.0051278927628231824,-0.003538331635895453,-0.00013111935163891836,0.002469128536278832,-0.003941770798626482,-0.00038655329420640017,-4.825559276575714e-05,-0.00033829770144066384,0.006604403844690049,-0.0024816249410903077,-0.0008817092703366225,0.0032843983778561288,0.0036484363894540156,0.003034903288806821
204,ND,Bismarck,0.00454070873619561,0.013791799743462188,0.007755695145912143,0.0060361045975500455,-0.018041626085727902,-0.006062667387346739,-0.004960600403142224,-0.0009334416154976184,-0.0011274682706128927,-0.004957448409128429,0.0019960523608809067,0.001966603856067683,2.944850481319608e-05,0.006794482717580624,-0.002947515720734147,-0.0021220963003358018,0.001774803834101557,0.005940803920320842,0.004148486984228161
205,ND-MN,Fargo,0.0042272796566242285,0.015316198469065956,0.009227666284829378,0.0060885321842367385,-0.021129742789280426,-0.004600215483366346,-0.004078280341517075,-0.003356682449206332,-0.0023040016052238363,-0.006790562909966824,0.0035538256168616555,0.003102636354947624,0.00045118926191408185,0.006486998359977071,-0.004336276072793143,-0.003218740166379297,0.0011601786055689606,0.006964558725085432,0.005917277268495126
206,ND-MN,Grand Forks,0.0048177267079937405,0.014562905728476766,0.010943145340577866,0.0036197603878989353,-0.01904925962433229,-0.008702603188862859,-0.006280160503717838,-0.0008010546374221175,-0.00028300953063649733,-0.0029824317636929845,0.0016287490022127947,0.0021137889543979102,-0.0004850399521851255,0.007675331601636388,-0.005150526056142728,-0.0011629324893964526,0.002502500421402591,0.004912550423039425,0.006573739302733547
207,NE,Lincoln,0.003662701612925756,0.013656974156446457,0.007750918807202467,0.0059060553492439535,-0.0185595759992829,-0.005410370717862059,-0.0051345305424659385,0.00023137706316864878,-0.0010777888268905939,-0.0071682629752329715,0.0034443064275377568,0.0024543861874472463,0.0009899202400905707,0.005120997028224854,-0.0053827199275976656,-0.0031518712249535568,0.002711101252842227,0.004946127824073072,0.005998359103860795
208,NE-IA,Omaha-Council Bluffs,0.004468209758202335,0.01598390265102691,0.00938884633606913,0.0065950563149577215,-0.02057814840664504,-0.004918748109734764,-0.0044908740002099845,-0.0026526332816404897,-0.0019014249511454214,-0.0066144680639144,0.0022730589222431092,0.0018694069899971371,0.00040365193224600754,0.006789396591577096,-0.0041298075164881015,-0.002322288457153245,0.0025077834352145445,0.004887797407338593,0.005845911722665275
209,NH,Manchester,0.005668408492878585,0.014270101239962226,0.006894610841629664,0.0073754903983325815,-0.014741912407056109,-0.005415045551519539,-0.003992976293596552,-0.0012897675960195296,0.00010443409366880582,-0.004148557059589268,-0.0006757348981574207,0.0007912709365511979,-0.001467005834708681,0.006815954558129944,-0.0025674751279793143,-0.0019086710822703511,0.0022535957042274647,0.004416158967429917,0.004622346096722213
210,NJ,Atlantic City-Hammonton,0.006604496764164969,0.017445392395043627,0.011180918533276228,0.006264473861767325,-0.018037952326502155,-0.004287949020527353,-0.0026688493668195826,-0.0020006794798608537,-0.0005129111941868311,-0.00856756326510752,0.0030921777140023553,0.0023468365390389434,0.00074534117496345,0.004104878981621124,-0.004674694027473172,-0.004866348682581241,0.00024388738932860918,0.006587086663941401,0.006814947638405521
211,NJ,Ocean City,0.005523893440400995,0.010667245472565576,0.010244669855433652,0.00042257561713186087,-0.017179524839663618,-0.008218985163992193,-0.007430887036782768,-0.0017834595778703046,0.002487780496417357,-0.002233973557435716,-0.0025299370024663213,-0.0006687551941689084,-0.0018611818082973977,0.014566109809965476,-0.003646289912352038,0.002254484839853417,0.0021368120577476,0.007675648594025822,0.006145454230690694
212,NJ,Trenton,0.0017763180494010933,0.008233213028200929,0.00605470017455316,0.002178512853647646,-0.014285775594241544,-0.003489002870819491,-0.005759221188862601,-0.00027174384601783355,-0.001762788866602055,-0.0030030188219395547,0.002655354451458564,0.0019931071454302933,0.0006622473060282456,0.005173526163983089,-0.006453214257980858,9.143296004989615e-05,0.0015035413901057224,0.005553451251650438,0.0044783148201579005
213,NJ,Vineland-Bridgeton,0.005943625900600713,0.012808456939290376,0.00887008419800437,0.003938372741285953,-0.01764485921299369,-0.006918346034253172,-0.0031803943336648835,0.001611064566519632,0.00021468073444649155,-0.009371864146041728,0.0005255654582377901,0.0008382923967594855,-0.0003127269385217353,0.010254462716066505,-0.0029981674749943003,0.0003750114343781946,0.003664231983445621,0.005947350619190876,0.003266036154046093
214,NM,Albuquerque,0.005577070602290013,0.020574949705807186,0.01278603512559003,0.007788914580217174,-0.01794549133292481,-0.003692387529068704,-0.003709577913132124,-0.00441416733132829,-0.0009236586494080316,-0.005205699909987664,-0.0015776557407099767,-0.00011904742199497775,-0.0014586083187150163,0.004525267970117597,-0.006663345221541411,-0.0017784204393858016,0.0005347091586558259,0.007884425872742608,0.0045478985996463715
215,NM,Farmington,0.007549473040147803,0.013463400799642295,0.009623066269869252,0.003840334529773039,-0.015644676466147756,-0.00372805499116885,-0.0033101190039293085,-0.005410600445065014,0.0011330886119339245,-0.00432899063791848,-0.0023266243618419308,-0.00028220360804623486,-0.002044420753795722,0.012057373068495386,-0.004306214781241921,0.0017014634269653175,0.0030207685885607,0.0072470321452843605,0.004394323688926916
216,NM,Las Cruces,0.006273967059493457,0.017601644132184468,0.009952189760969279,0.007649454371215078,-0.016137942420249133,-0.0035668914134647928,-0.0026900248898306107,-0.00500729652468615,-0.0007907182476813157,-0.0040830113445862746,-0.0012553454301306233,0.0008240167587860482,-0.00207936218891663,0.006065610777688774,-0.0052526032936562024,0.00023548655166107799,0.0006294772309662147,0.0063212162594781926,0.00413203402923946
217,NM,Santa Fe,0.00560461657927469,0.01603060078803499,0.01038696758257341,0.0056436332054615795,-0.01571248381709392,-0.006223611244721615,-0.003224706754368478,-0.0022640011517303035,7.744787246807132e-05,-0.0040776125387415735,0.001222878569562727,0.0009384169738058633,0.00028446159575686367,0.004063621038770754,-0.002955065714071628,-0.003114543338039885,0.002041376760598502,0.00334885742421278,0.004742995906070982
218,NV,Carson City,0.0018784789046827344,0.01801043113870679,0.012574302275507468,0.005436128863199288,-0.026730889210884484,-0.007774927662207616,-0.005611824239274484,-0.002239486435142581,-0.002966484408136585,-0.008138166466123191,0.0031151834947073308,0.001253014432877925,0.0018621690618293946,0.007483753482153187,-0.006578383977039356,-0.0024381661538627475,0.0012469334376684002,0.0101863611826958,0.0050670089926910895
219,NV,Las Vegas-Henderson-Paradise,0.006902310019316904,0.016654221094060104,0.010691648698605387,0.005962572395454585,-0.01762768871144213,-0.005250323419605386,-0.002381969714669509,-0.0057896090123615365,0.0012722472203593185,-0.005478033785165043,0.0012416085814485438,0.0008432326537995694,0.00039837592764901947,0.006634169055250633,-0.0059286689834826605,-0.0006441484507009668,-0.00021599275306913995,0.007453952949612708,0.005969026292890693
220,NV,Reno,0.00538948838804304,0.009694130474637729,0.006827699137591618,0.002866431337046109,-0.01461773927615226,-0.006517488066441601,-0.0040221073735713575,-6.0795962744400474e-05,0.0013825328845152654,-0.00539988075791014,0.00091700683594206,0.00036788346205901366,0.0005491233738830517,0.00939609035361505,-0.0025226107724705513,0.00021867443929057814,0.003516965197540516,0.004285345498894085,0.003897715990360472
221,NY,Albany-Schenectady-Troy,0.0029542694523181927,0.012767725739682698,0.008554125138393627,0.004213600601289169,-0.01909072928630001,-0.005653774842126896,-0.0062931076020547524,-0.0019797316427701893,-0.001645605537162427,-0.00351850966218574,0.0014798067437219106,0.0014561468475836302,2.365989613823533e-05,0.0077974662552128815,-0.004800598681341282,-0.0006257113992163416,0.0033041399231747114,0.005192626662050517,0.004727009750545283
222,NY,Binghamton,0.0031948400325449433,0.01190503375748192,0.008977333254032506,0.00292770050344935,-0.02000100759898768,-0.0071260229324876375,-0.00579648185771179,-0.0005849400107185501,-0.0011308393112614105,-0.00536272348680826,0.000990432860575527,0.0010697481445068342,-7.931528393127774e-05,0.010300381013475165,-0.005057288912238181,-0.0008809444317871147,0.004066757142820772,0.007197135073473859,0.004974722141205834
223,NY,Buffalo-Cheektowaga-Niagara Falls,0.003965098803900335,0.014723760965818747,0.010311857303125914,0.004411903662692729,-0.019790444080520556,-0.005205818548089457,-0.005029196413732243,-0.0017644727160256344,-0.002073754195267976,-0.005717202207405216,0.0019253895948634773,0.0014617357303460634,0.00046365386451740695,0.007106392323738803,-0.00506023760441263,-0.0015924055417613422,0.002244572999020505,0.006268861458367879,0.0052456010125243755
224,NY,Elmira,0.0057881397193214066,0.01770815315081445,0.01388905004493747,0.0038191031058769226,-0.020750472578600517,-0.00981774115406709,-0.0035005901423803484,0.0004862761313378164,-0.0014340673060269685,-0.006484350107463947,-0.004477798494570157,-0.00066010131619142,-0.0038176971783787225,0.013308257641677841,-0.005719501448759289,0.0018069997091173797,0.003780837614373381,0.008900357076785874,0.0045395646901604724
225,NY,Glens Falls,0.006354812837847279,0.018257325348656483,0.011485591382255758,0.006771733966400678,-0.01992661869506471,-0.006604379321049479,-0.0037130033345397634,-0.0004079947024170152,-0.0014829141856612313,-0.007718327151397204,-0.0008312115034334946,0.0005208061375464259,-0.0013520176409798947,0.008855317687689185,-0.0033554390938790872,-0.003482159492034634,0.003789760393213736,0.0065958127582655115,0.005307343122123642
226,NY,Ithaca,0.00020090926168930825,0.010135750714117708,0.0124875664367866,-0.002351815722668835,-0.024704848736325058,-0.0069702773220957,-0.0091547785264523,-0.0042683967435038425,-0.0009788125947897443,-0.0033325835494835004,8.824487410348525e-05,0.0007622307035395763,-0.0006739858294360669,0.014681762409793268,-0.006899369607763318,0.0026319065158054433,0.0038020353657708954,0.008214855302522008,0.006932334833458231
227,NY,Kingston,0.006318560126945928,0.017117063551420425,0.01093807412736969,0.006178989424050728,-0.016722146203193344,-0.004658254811144215,-0.0051940857505959346,-0.0027504505552086622,2.0139614332087552e-05,-0.004139494700576625,-0.002821200166142471,3.26907374773016e-05,-0.00285389090361977,0.008744842944861608,-0.004880936684831572,-0.00134881125527965,0.0017432958825111325,0.00876435102452465,0.0044669439779370795
228,NY-NJ-PA,New York-Newark-Jersey City,0.0035270599531394553,0.008248641277659159,0.006067828441074508,0.0021808128365848056,-0.016442277462019792,-0.0030605630542247034,-0.005149297694541484,-0.0031764313289839273,-0.00153422337065396,-0.003521762013615703,0.0033435129037559033,0.0031802806996576627,0.00016323220409828962,0.0083771832337447,-0.003623100373088453,0.0002035693554543888,0.0020998810122005614,0.005783375959280897,0.0039134572798973045
229,NY,Rochester,0.0048594708040910475,0.017109569232388336,0.01023416558499754,0.006875403647390962,-0.01792220872272493,-0.004682549712058386,-0.003449044546554585,-0.002867586397913836,-0.0015624319256089814,-0.005360596140589126,0.0003161627255897706,0.0011054696606620958,-0.0007893069350722974,0.005355947568837366,-0.005163505667060579,-0.002262203855013252,0.0022073121705017823,0.006286508664266541,0.004287836256142896
230,NY,Syracuse,0.003952530288433287,0.016211679598861606,0.010838390682858148,0.005373288916003506,-0.02104225575752644,-0.0052055787736259365,-0.0050138589240294115,-0.002969064349707888,-0.0020998892285073907,-0.005753864481655803,0.0018484262779539032,0.0014220772314794995,0.00042634904647436897,0.006934680169144003,-0.005712349848554264,-0.0009058744012035019,0.00211537451676444,0.0062086352630756425,0.0052288946390616755
231,NY,Utica-Rome,0.0044200047917950505,0.01590122654841096,0.010810858891472245,0.005090367656938753,-0.018112669254877502,-0.0050000076736711405,-0.005316683504855042,-0.0008648754130894318,-0.0017301362401376148,-0.00520096642312428,0.0008259536546416922,0.0018674710331414433,-0.0010415173784997444,0.005805493843619529,-0.005971497222993512,-0.00113521056666626,0.0026914353431479604,0.005735007656769278,0.004485758633362055
232,OH,Akron,0.005276472733827087,0.016154491619892963,0.009796294049912578,0.006358197569980149,-0.017290315026743802,-0.003958429626962863,-0.0022671580748036546,-0.002333070113078123,-0.00232484390381376,-0.006406813308085388,0.0021489573622187827,0.002109890486368589,3.906687585020913e-05,0.0042633387784589425,-0.005275386039961024,-0.0021272825895410005,0.0018652395996939586,0.004418937990598268,0.005381829817668746
233,OH,Canton-Massillon,0.005544140367951257,0.01744438663054304,0.011743639871103023,0.005700746759439962,-0.0183744936728486,-0.005061375204529806,-0.002358256431396956,-0.003155383420659963,-0.0014737457213674088,-0.006325732894894492,0.0012053371148153561,0.0010485975633417537,0.00015673955147360932,0.005268910295441381,-0.0059566112380607964,-0.0016905790755011238,0.0014158516544566305,0.006056098974004616,0.0054441499805420795
234,OH-KY-IN,Cincinnati,0.006091901264032862,0.01186647812816703,0.007346081733361244,0.004520396394805663,-0.013265454990219831,-0.004396089004840835,-0.0030687596960120573,-0.0009045492734261334,0.0003866092518931795,-0.005282666267834017,0.0003283002044164249,0.0011056985083648524,-0.0007773983039483165,0.007162577921669715,-0.003917290871672648,-0.0009136827696053717,0.0025684574660453647,0.004666898518969415,0.004758195577932941
235,OH,Cleveland-Elyria,0.00521021799927951,0.014966778260397344,0.008588903899138814,0.006377874361258522,-0.016578109394370655,-0.0032613825464141853,-0.003154618322920653,-0.003022037184292871,-0.0013663576761698511,-0.0057737136645731185,0.0025548114953440823,0.002108247877954026,0.0004465636173900736,0.0042667376379087185,-0.004480653800776385,-0.0021254902505970646,0.0015590094322151945,0.004605100683000313,0.0047087715740666645
236,OH,Columbus,0.004732589873868764,0.013721627887306131,0.00904943708212868,0.004672190805177626,-0.015994500052823463,-0.004541532443308086,-0.002783703080802974,-0.0018325548501051114,-0.0010873885443635695,-0.005749321134243722,0.001024459687572296,0.0013715044500796462,-0.00034704476250737437,0.005981002351814008,-0.005405272636170942,-0.0011202248677705878,0.0022645814048492673,0.005354757674186691,0.004887160776719565
237,OH,Dayton,0.005013442988246297,0.012559931708265387,0.00796599047169428,0.00459394123657101,-0.014192882567192531,-0.0047514684005279815,-0.0024452605046244233,-0.0004624208523396969,-0.0003860858424349564,-0.006147646967265476,0.0014062664142415748,0.0015580118089333315,-0.00015174539469169426,0.005240127432932618,-0.004309281900105154,-0.002222405338323942,0.0025049381229210674,0.0043844536173418365,0.004882422931098807
238,OH,Lima,0.006803014765206339,0.008454232239586565,0.006718616184686403,0.0017356160549001699,-0.014566546853874375,-0.007562070844071488,-0.0030605247060140825,0.0005664475294248143,0.002227396910053116,-0.00673779574326671,0.0011547019189903675,0.0009882949167885798,0.0001664070022017912,0.01176062746050352,0.0023976699583130212,-0.0032890550623295017,0.006540465776321204,0.0016862123349134922,0.004425334453285315
239,OH,Mansfield,0.007821918052557553,0.013941891419076093,0.009249940956278964,0.004691950462797308,-0.012353733981426751,-0.005608000119447905,-0.0022015198854398593,0.0012892643114393795,0.0021431062179150047,-0.007976584505893357,-0.001953547091647849,-0.000393190218301134,-0.0015603568733467445,0.00818730770655604,0.00021814557084937763,-0.0042002537625664615,0.0043988754586522716,0.004021020142527781,0.0037495202970930976
240,OH,Springfield,0.007521303583487737,0.01878573978640255,0.01030318245525882,0.008482557331143704,-0.014694546653717168,-0.003737591065365125,-0.0008165642297718322,0.0012715167673985409,-0.0008730058046933567,-0.010538902321285357,0.0017971906483038589,0.0019322755009165173,-0.00013508485261267206,0.0016329198024983282,-0.0038140535463879782,-0.0061654892500695386,0.002765235737200645,0.004061187065335828,0.004786039796419362
241,OH,Toledo,0.006733411901820585,0.01343926188301152,0.00819183253115833,0.005247429351853143,-0.01465094364333,-0.004671320813052278,-0.001856861855350861,-0.0008109130832831407,-0.00020909529304281166,-0.00710275259860091,0.0010505009515079306,0.0012077347973658108,-0.0001572338458578522,0.006894592710630976,-0.003433496109447497,-0.0021078156030573184,0.0034241985529832805,0.003976530892049246,0.005035174978103289
242,OH-PA,Youngstown-Warren-Boardman,0.006071908500366764,0.015238779607302425,0.010708876747630866,0.0045299028596715455,-0.017628640143125485,-0.005739358592417945,-0.002590422239887813,-0.002395555184613131,0.00022767229005704603,-0.007130976416263639,0.0010431258583589974,0.0010510676028889464,-7.94174452996635e-06,0.007418643177830697,-0.0045526325586103256,-0.0024545590379837987,0.0027238896359941607,0.005983791077399256,0.005718154061031388
243,OK,Lawton,0.003836862864425417,0.011795431905116685,0.010026154250053309,0.0017692776550633782,-0.020836045819005555,-0.0080358360674435,-0.006717843487072342,0.0006550847923635672,0.001629717221468159,-0.008367168278321464,0.0038532856471454467,0.0020586487132919704,0.0017946369338534551,0.009024191131169037,-0.0033355324476182888,-0.003279230675237797,0.0030076464108024434,0.005839575932371839,0.006791731910850831
244,OK,Oklahoma City,0.004035586470154395,0.012208797252702823,0.008737364038118652,0.0034714332145841377,-0.016293105157990706,-0.004915504324203297,-0.005523805313216328,-0.0015154802875870855,0.00011044571785285771,-0.004448760950836857,0.0019615627079992287,0.001839159765110815,0.00012240294288837217,0.006158331667443368,-0.004941182800840195,-0.0003608721843903207,0.001769816079078848,0.0045976003646378385,0.005092970208957208
245,OK,Tulsa,0.004935150317230075,0.0126676771681135,0.00934331008960778,0.0033243670785057943,-0.01587862073251628,-0.005927029401138728,-0.0050733236931504245,-0.0008080768064588004,0.0007959469915806566,-0.004866137823348993,-0.00032092706438782703,0.0002531690584236836,-0.0005740961228115003,0.008467020946019949,-0.002962710576790609,-0.0009756753241480717,0.002948841846344849,0.004811155048887801,0.004645409951725996
246,OR,Bend-Redmond,0.005298179555899285,0.018501276362671168,0.011230768151394491,0.007270508211276644,-0.01834956119666317,-0.006388902308946794,-0.004068131063346332,-0.002519514771669264,-0.0010951307848500007,-0.004277882267850759,0.0017233181469655176,0.002484617568046032,-0.0007612994210804898,0.003423146242925473,-0.005472921324484084,-0.0036050479460927602,0.0009291110218785649,0.005256010445207085,0.006315994046416668
247,OR,Corvallis,0.004041843893235142,0.01724275164789156,0.01036840321193918,0.006874348435952409,-0.018419816058284327,-0.004149270006640829,-0.0037148532095485007,-0.004475616647254866,-0.0007110904991645059,-0.005368985695675607,0.002955085715962702,0.003051777806025413,-9.669209006275824e-05,0.0022638225876650537,-0.008400287777223802,-0.002619787299317507,0.0014744550272242293,0.004315371888480746,0.007494070748501419
248,OR,Eugene,0.0058712920890230955,0.017495543455922552,0.01036373489074332,0.0071318085651793294,-0.01705705897033616,-0.005339166329278833,-0.002842433042776309,-0.002875614484633998,-0.0017924471100113672,-0.0042073980036356415,-4.060564501146002e-05,0.0012819172900286509,-0.0013225229350400831,0.005473413248447939,-0.005836986222613631,-0.002440449131877264,0.0015878593740025345,0.006942438135776435,0.0052205510931598595
249,OR,Medford,0.004499089960771141,0.011532588998013418,0.008996193601711847,0.0025363953963014807,-0.017550655188038194,-0.006644304231287701,-0.004639961285868487,-0.0034387175946690995,7.92189439898991e-06,-0.0028355939706119285,0.001054349349848136,0.001569519200373964,-0.0005151698505258262,0.00946280680094777,-0.004624140921178088,-2.472471239576418e-05,0.001920017719326761,0.006806169276179462,0.005385485439015379
250,OR-WA,Portland-Vancouver-Hillsboro,0.004543179199397784,0.010945766028284771,0.006540622697810812,0.004405143330473925,-0.014839240008717003,-0.0042191010246556545,-0.0035325745967729268,-0.0026359758953922105,-0.0011049373283230843,-0.0033466511635731467,0.002740590158622589,0.002485530586041517,0.00025505957258105394,0.005696063021207731,-0.004466986371890313,-0.0014092230903614278,0.0015368122263793164,0.004880924800876922,0.00515453545620325
251,OR,Salem,0.004381343659461634,0.011963719328481543,0.007992824868630635,0.003970894459850924,-0.017468257610697563,-0.005659594422516498,-0.003964360587924799,-0.0015727738254069019,-0.002210778369189592,-0.004060750405659765,0.002237654894712199,0.0028852445008152785,-0.0006475896061031126,0.007648227046964828,-0.004644504392543641,-0.001032293457321934,0.002827558623380487,0.005862985004026529,0.004634481269423389
252,PA-NJ,Allentown-Bethlehem-Easton,0.004449440255234528,0.006764283722476908,0.0051384622611908215,0.0016258214612860505,-0.01156784302084274,-0.007882222803398155,-0.004600191669115593,0.002779452390541268,0.0003524087150028332,-0.002217289653873113,-0.0008339364972414914,0.0005574889840901097,-0.0013914254813315527,0.010086936050841794,-0.00384353953990884,0.001913778163660784,0.004284740176297638,0.003986770616023705,0.0037451866347684992
253,PA,Altoona,0.005104044893104398,0.016919270787611657,0.01059173526236032,0.006327535525251352,-0.020744908840283405,-0.008186725738039587,-0.002424008129254959,-0.002279352787677498,-0.0020032176255630717,-0.0058516045597483074,0.0005351247523948631,0.0015271736749071039,-0.0009920489225122321,0.00839455819338128,-0.005131891993008304,-0.002108292249249938,0.003295025021314832,0.006222174246260821,0.006117543168063871
254,PA,Erie,0.004392482790041674,0.011330145610530848,0.00878272044270876,0.002547425167822137,-0.01528691211358768,-0.007121780476169383,-0.003602609692445566,-0.0014249156621739152,-0.0006079831292922014,-0.002529623153506591,4.587123658900128e-05,0.0005454058814398643,-0.0004995346448508318,0.008303378056509964,-0.005457778788384691,-0.0006854180764011703,0.0020999251147190983,0.006862655941754232,0.005483993864822488
255,PA,Harrisburg-Carlisle,0.003999115431012168,0.011379309975811616,0.007416260248407296,0.003963049727404265,-0.014781731048858797,-0.006359775915519284,-0.004275619420733262,0.0012616535806834266,-0.0009014084048422252,-0.0045065808884474645,0.0004469590109468999,0.001219687002432579,-0.0007727279914856443,0.0069545774931119575,-0.00536031068433861,-0.0005991354041039038,0.0030326704059175195,0.0044821814806741385,0.005399171694962825
256,PA,Johnstown,0.0025224852681184906,0.016370839329775868,0.011046804360348376,0.005324034969427578,-0.02750051455754426,-0.006948457851463835,-0.006551173648217043,-0.0055036047297810095,-0.0021571652166068114,-0.006340113111475587,0.004375468473115689,0.0028254023007593075,0.0015500661723563992,0.009276692022771288,-0.006362590770080431,-0.002781636243936459,0.0029346223344509925,0.008389642428708974,0.007096654273628227
257,PA,Lancaster,0.005886421814542686,0.011792198767560573,0.006647032069111533,0.005145166698448979,-0.013999325366865491,-0.0070717240729899844,-0.0025238688128693537,0.00033521181887982004,-0.0011212397190422665,-0.0036177045808437063,-0.0002958077941593133,0.0006121742559273037,-0.0009079820500865512,0.008389356208007405,-0.0038117530405059157,-8.498878027436013e-05,0.0027009334961759783,0.004985930638019893,0.004599233894591793
258,PA,Lebanon,0.006257927719132861,0.00878476689995035,0.0069063146677868364,0.0018784522321635274,-0.013336714853128371,-0.008030865733579156,-0.0045522448832995685,0.0012965392631168055,0.002282703695089268,-0.004332847194455695,-0.0023175758858116416,-0.000532934280990785,-0.0017846416048208672,0.013127451558122505,-0.0029513675476409845,0.0011333715966936125,0.005328689577027104,0.0055722293720415405,0.004044528560001254
259,PA-NJ-DE-MD,Philadelphia-Camden-Wilmington,0.003998240987771351,0.011068360770035424,0.0059754545227240575,0.005092906247311187,-0.017246961826821783,-0.003429695238714954,-0.003844806226910129,-0.0037242270623912867,-0.0015180897641201144,-0.004730143534685295,0.004291963946296801,0.0035160824728330056,0.0007758814734638367,0.005884878098261076,-0.00425093760518893,-0.0009144263677034748,0.0008524960790594963,0.005606791539731293,0.004590954452362687
260,PA,Pittsburgh,0.0046751689550103,0.01354792594476166,0.007491160833427921,0.006056765111333726,-0.016066553360438746,-0.004212592805217352,-0.0035624170345294123,-0.0016377644286755325,-0.0016838383961305726,-0.004969940695885862,0.002339076267738355,0.0021490928530370247,0.0001899834147014341,0.004854720102948712,-0.004469927928578,-0.0029935642142615852,0.0018498312227590433,0.004739990214141607,0.005728390808887608
261,PA,Reading,0.005841034136437218,0.0123328910435882,0.007049614234362983,0.005283276809225246,-0.014258142270330119,-0.006200321048991646,-0.0023599700070024853,-4.879777190940765e-05,-0.0007781638148276829,-0.004870889627598907,-0.0002913925455073976,0.0011253108038364462,-0.0014167033493438055,0.008057677908686778,-0.003532787730343115,-0.001211173109191832,0.0021455842824551624,0.005981395018721039,0.004674659447045541
262,PA,Scranton--Wilkes-Barre--Hazleton,0.0052013507158973895,0.010477606295731356,0.00743096686085222,0.00304663943487906,-0.014327891359777025,-0.00798624476561903,-0.004675427037345498,0.0026222756791987392,9.263323574885962e-05,-0.0043811284717600795,-0.001064012476556457,0.0004950520753349841,-0.0015590645518914585,0.010115648256499715,-0.003395593160834837,-0.000545966933536611,0.004622600978489599,0.004868266866042914,0.004566340506338692
263,PA,State College,0.009287711810891663,0.024052449625664062,0.00804318710939507,0.016009262516269204,-0.015788884401466724,-0.0045228913189164005,-0.0004920870107678332,-0.0014179378877884168,-0.0016573148770535652,-0.00769865330694048,-0.001826074812822237,0.0014187857699051315,-0.0032448605827273685,0.002850221399516184,-0.002471179267813234,-0.005439405007266245,0.002321440693962014,0.0028247514612978475,0.005614613519335818
264,PA,Williamsport,0.005488397166025004,0.020467758343051982,0.012489990072351402,0.007977768270700507,-0.022218950638903726,-0.00779625334411662,-0.004630578775867325,-0.002820265836046137,-0.0013315113368575946,-0.005640341346016035,-0.0012789416446151967,0.0007042067741909949,-0.0019831484188062125,0.008518531106492477,-0.0057957403661218635,-0.0020332927582012647,0.0033715380631283987,0.006235334881142404,0.0067406912865447715
265,PA,York-Hanover,0.005929848709190666,0.014703044706227353,0.008180700730098479,0.006522343976128796,-0.01578793887866542,-0.005020754885019293,-0.0011173748783928628,-0.0009191138816404679,-0.0019240926753281077,-0.006806602558284684,0.0019032341709088949,0.0017653457493953355,0.00013788842151355243,0.005111508710720357,-0.004232044434812385,-0.001871447494637586,0.0016624087735302578,0.004367706241583211,0.005184885625056878
266,RI-MA,Providence-Warwick,0.005697274387703954,0.013905895191516651,0.007781215738282311,0.006124679453234354,-0.013055105409159109,-0.0034672376051208265,-0.003354588723258924,-0.0012277903390860608,-0.00015902148213763415,-0.00484646725955569,0.0017528800569095518,0.0017675244840273452,-1.4644427117797147e-05,0.003093604548436435,-0.0048990502628668215,-0.002912811763414645,0.0011085492492485386,0.004739461530207011,0.0050574557952623314
267,SC,Charleston-North Charleston,0.0052593565710190035,0.01767636190144478,0.011006896156121784,0.0066694657453229495,-0.01741849742263496,-0.004486636024584129,-0.003165726118565998,-0.0015486442437117193,-0.0018017795705368121,-0.0064157114652362976,0.0018032570834154926,0.0014882222221857793,0.00031503486122973906,0.0031982350087933764,-0.0048870612656414176,-0.003075093898111323,0.0015793416720896664,0.003931182567540867,0.0056498659329155924
268,SC,Columbia,0.004558138564695613,0.01625693046291679,0.010785584386855049,0.005471346076061846,-0.017380361440110098,-0.006025554241736064,-0.0052522587207303045,-0.0004996552754443148,-0.0002595552274567946,-0.0053433379747426105,-0.001074741385659675,0.0002016580880154703,-0.0012763994736751452,0.006756310927548664,-0.005646143035757011,-0.0001360326242815443,0.0022277024972826714,0.0057991102263172676,0.00451167386398731
269,SC,Florence,0.006088027981986821,0.0190847204632517,0.01303116709177303,0.006053553371478761,-0.01631809002480189,-0.005844987075237736,-0.002734549789496783,-0.0013700541783008766,-0.0005421446503880815,-0.0058263543313784106,-0.0008927576974797832,7.246195583568775e-05,-0.0009652196533154328,0.004214155241016787,-0.005886898313611364,-0.0011486821280623644,0.0019646036592466734,0.004195619964325596,0.005089512059118229
270,SC,Greenville-Anderson-Mauldin,0.004584979952562074,0.009048444335690591,0.00821925509909803,0.0008291892365926493,-0.014538830835286396,-0.007794148820878573,-0.004639376721690625,0.00033449278612734246,0.001032213606607324,-0.003472011685451852,-0.0017952418292556183,-0.00031506593322296403,-0.0014801758960326546,0.011870608281413423,-0.0037443070306083133,0.0018611408095214124,0.0034355691325625784,0.006334928052586775,0.003983277317350976
