,Job Code,Job Title,Automation Index,Race with the Machine,Communication,Managerial Task,Clerical Task,Equipment Maintenance,Race against the Machine,Information Processing,Perceptual Task,Equipment Operation,Operation Monitoring,Physical Task,Race ahead of the Machine,Strategic Thinking,Running a Different Race,Dynamic Physical Task,Hazardous Task,Group Task,Conflict Resolution,Creative Thinking,Changing the Course of a Race,Routine Task
291,33-1011,First-Line Supervisors of Correctional Officers,48.67517701,15.19201977,5.209997253,5.447152909,4.229525444,0.305344161,13.71912892,3.534667158,2.527573551,2.215765455,4.63610972,0.80501304,3.027448797,3.027448797,14.85621308,3.894132156,2.158447946,1.698578164,6.928895426,0.176159388,1.880366441,1.880366441
292,33-1012,First-Line Supervisors of Police and Detectives,48.19862573,16.31026015,5.994044165,5.571617745,4.312197695,0.432400547,14.8567746,3.854507485,4.95851059,1.80589727,3.632491282,0.605367975,4.344513444,4.344513444,11.18730319,1.67688008,2.373495184,2.039754595,4.500811926,0.596361409,1.499774337,1.499774337
293,33-1021,First-Line Supervisors of Fire Fighting and Prevention Workers,47.76432204,13.52061293,3.722313995,4.920058483,2.044027419,2.834213038,19.47835068,2.668489944,6.230875057,3.805619007,4.585398299,2.187968374,3.737060796,3.737060796,10.08625792,2.557057148,3.286673514,1.713711588,1.958529733,0.570285938,0.942039713,0.942039713
294,33-2011,Firefighters,47.73867735,8.694839176,2.256261807,2.388061477,0.677829637,3.372686255,23.41748129,1.160055431,8.600077435,5.335340327,4.883529985,3.438478114,0.976430562,0.976430562,14.39570563,5.104303759,4.416645392,1.648125199,2.812982516,0.413648765,0.254220689,0.254220689
295,33-2021,Fire Inspectors and Investigators,48.43647876,11.5579172,2.557000717,2.939399233,3.894681244,2.166836003,23.16707127,5.285813977,7.34030038,2.757858211,6.243937937,1.539160767,3.194223445,3.194223445,8.175742623,1.476659301,2.413700522,1.341330079,2.493532643,0.450520078,2.34152422,2.34152422
296,33-3011,Bailiffs,49.11034095,8.647376517,6.125630648,0.621768708,1.899977161,0,8.826728501,0,0,3.167744993,4.297066712,1.361916796,0.186557501,0.186557501,30.0304006,7.031883561,1.571134672,4.423069909,17.00431246,0,1.419277834,1.419277834
297,33-3012,Correctional Officers and Jailers,48.83136158,9.662171288,5.000028932,2.086469195,2.3558827,0.219790462,17.25573588,2.731292708,3.450299978,3.434057965,5.649523073,1.990562159,0.535682562,0.535682562,19.39568677,6.724272731,2.023563553,2.358964806,8.288885679,0,1.982085074,1.982085074
298,33-3021,Detectives and Criminal Investigators,49.04377012,10.50908396,3.702794524,1.292843716,5.077669161,0.435776556,21.79991146,5.536442481,6.98684131,2.583617641,5.649035994,1.043974038,2.640428182,2.640428182,11.80850244,1.813375365,2.569388635,1.294060101,5.62484968,0.506828658,2.285844083,2.285844083
299,33-3031,Fish and Game Wardens,47.77019954,9.752218175,4.146303194,0.989157792,3.387166372,1.229590817,23.72318756,3.914842938,9.159737629,4.581771057,4.594142657,1.472693282,2.777489868,2.777489868,10.81023531,2.884212507,2.625456761,0.942326639,3.640716424,0.717522976,0.707068631,0.707068631
300,33-3041,Parking Enforcement Workers,49.5473715,9.550722329,1.893739662,2.744523391,1.098249102,3.814210174,27.24473058,4.869361234,10.15757928,6.534056245,1.916700345,3.767033474,0.413618784,0.413618784,12.01818505,4.263697727,1.573437766,0,6.181049557,0,0.320114757,0.320114757
301,33-3051,Police and Sheriff's Patrol Officers,48.63964216,10.47490521,4.602723194,2.510392049,3.058273419,0.30351655,20.20597801,3.70779347,5.827988078,3.116866997,6.044506418,1.508823048,1.908710532,1.908710532,14.49608564,3.549834911,3.276710445,1.323840081,6.266444033,0.079256171,1.55396277,1.55396277
302,33-3052,Transit and Railroad Police,47.81695685,8.694035207,2.89540068,2.525677507,3.062583248,0.210373773,21.5355821,3.337924743,7.916991863,3.221340276,5.090540838,1.96878438,1.712175322,1.712175322,15.13570409,4.079916537,3.690518341,1.28478702,5.792332546,0.288149641,0.739460136,0.739460136
303,33-9011,Animal Control Workers,48.07472091,7.927538295,2.670076946,0.935384907,4.219493495,0.102582947,21.30550444,3.215998401,9.438000154,2.675904116,2.659157747,3.316444017,0.926997924,0.926997924,17.12612749,3.463329387,3.605578955,1.615630194,8.398983849,0.042605105,0.788552769,0.788552769
304,33-9021,Private Detectives and Investigators,49.95546068,16.3678277,3.12329389,1.672630237,11.063453,0.508450576,21.44550954,9.505834177,3.883336409,0.961428162,7.094910791,0,5.664652278,5.664652278,1.669502847,0,0.260130006,0,0.83452031,0.57485253,4.807968317,4.807968317
305,33-9031,Gaming Surveillance Officers and Gaming Investigators,50.63069313,14.04473112,4.210718497,3.831755306,5.833229723,0.169027593,25.39231766,9.35937124,1.243856606,2.359907638,12.15814045,0.271041722,1.383664768,1.383664768,8.2801899,2.064979873,0.902137876,0.248521509,4.923094508,0.141456134,1.529789684,1.529789684
306,33-9032,Security Guards,49.56000145,9.161427015,1.722136068,5.61858166,1.653615073,0.167094214,25.73898547,7.202675319,7.176993771,4.488335502,5.791460147,1.079520728,0.721666274,0.721666274,12.07428632,5.104163236,0.947740889,0.771004694,4.748720437,0.502657061,1.863636373,1.863636373
307,33-9091,Crossing Guards,47.79148055,2.219021367,2.219021367,0,0,0,23.61807545,0,12.72717353,6.05618271,2.050720711,2.783998501,0.327210481,0.327210481,21.62717325,11.32794349,7.200254798,0,3.098974956,0,0,0
308,33-9092,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",47.30390226,5.895808828,5.099556776,0,0.796252052,0,21.0982656,1.478210558,3.930880787,3.731252769,9.080045808,2.877875679,0.266870874,0.266870874,20.04295696,8.42415651,1.583995197,2.571333075,7.463472176,0,0,0
309,35-1011,Chefs and Head Cooks,48.07466689,19.01763644,5.622101021,9.232874306,2.162044953,2.000616157,10.99706884,1.867743466,2.095640601,1.662849536,2.360251117,3.010584122,2.648831098,2.648831098,13.80532177,2.876225115,2.917174437,3.067639567,3.279716228,1.664566422,1.605808741,1.605808741
310,35-1012,First-Line Supervisors of Food Preparation and Serving Workers,48.47403678,18.76317638,7.411812542,7.701996344,2.433068505,1.216298987,12.12379,2.102516864,0.899419846,2.422529076,3.850863139,2.84846107,1.617725385,1.617725385,14.34966549,4.015393663,1.694782181,3.419730867,4.83919556,0.380563222,1.619679531,1.619679531
311,35-2011,"Cooks, Fast Food",47.45749429,11.79589866,5.209965256,4.728349739,1.673656993,0.183926667,13.1902014,0,0.946441037,4.929368458,0,7.31439191,0,0,22.47139423,12.10163327,4.303842657,1.480860555,4.585057743,0,0,0
312,35-2012,"Cooks, Institution and Cafeteria",49.63973142,10.95936787,3.21182603,5.763279422,0.174662925,1.809599495,18.59455965,2.079316853,0.492490226,7.51260803,4.077616094,4.432528444,0.170764798,0.170764798,18.19245551,6.098810456,2.501674368,4.206161595,4.759536377,0.626272716,1.722583592,1.722583592
313,35-2013,"Cooks, Private Household",46.92440598,15.96011831,2.843961137,9.158688492,1.830795179,2.126673502,15.86512805,0,0,4.494106599,0,11.37102145,1.430743327,1.430743327,11.64964775,7.999779243,2.161418254,0,0,1.488450249,2.018768544,2.018768544
314,35-2014,"Cooks, Restaurant",48.6847438,10.07722873,0.284243744,6.390758099,0,3.402226887,22.17209832,2.010797599,2.109124614,7.371810842,2.347856422,8.332508844,0.513482495,0.513482495,15.42361491,8.256955348,2.570700764,1.105200269,3.164308827,0.326449703,0.498319338,0.498319338
315,35-2015,"Cooks, Short Order",48.43898851,8.534410689,3.918330266,3.614257137,0,1.001823286,19.86791263,0.325956224,1.516151167,5.729689523,3.783767829,8.512347885,0.608148505,0.608148505,18.14804426,9.474279406,1.250815608,4.527864165,2.895085086,0,1.280472423,1.280472423
316,35-2021,Food Preparation Workers,48.74691154,9.429736036,2.2266554,5.766258292,0,1.436822344,15.85899255,0.360099111,0.729956706,7.433653528,0,7.335283203,0.693504533,0.693504533,19.93670816,9.075071207,1.452631983,4.670610103,4.738394867,0,2.827970261,2.827970261
317,35-3011,Bartenders,46.84426704,18.40479367,6.80195306,8.825376913,0.927900376,1.849563317,12.62318398,0,0.20549198,3.473686645,2.311828873,6.63217648,1.849035707,1.849035707,13.96725369,7.181863381,0.517758658,0,6.098970981,0.168660672,0,0
318,35-3021,"Combined Food Preparation and Serving Workers, Including Fast Food",49.31523947,13.91784741,7.466822527,5.792026887,0.658997998,0,15.13338911,0,1.222592953,7.276904577,1.199688925,5.434202652,0,0,18.95670243,9.529529748,2.50402752,3.456859632,3.384512497,0.081773037,1.307300518,1.307300518
319,35-3022,"Counter Attendants, Cafeteria, Food Concession, and Coffee Shop",48.0581563,13.50353327,7.264654344,5.40435617,0.834522753,0,11.81411818,2.180470118,0.119826646,2.610445027,0.678830927,6.224545461,0,0,22.74050485,9.96073722,3.124588842,4.311466283,5.343712503,0,0,0
320,35-3031,Waiters and Waitresses,46.93161815,11.10885546,8.409678972,0.616097081,2.083079403,0,13.9708474,0.041700525,0.202348116,4.482280749,1.77446945,7.470048563,1.592443335,1.592443335,19.83225135,14.17781939,0.295362991,0.331095145,5.027973821,0,0.427220608,0.427220608
321,35-3041,"Food Servers, Nonrestaurant",46.92346581,5.822030138,4.74019829,0,1.081831848,0,15.54968828,0,0.244877347,4.936467337,0,10.36834359,0,0,25.5517474,14.20546627,3.090493245,2.760684912,5.49510297,0,0,0
322,35-9011,Dining Room and Cafeteria Attendants and Bartender Helpers,46.24674986,6.697693429,5.279692456,0.468324191,0.625878093,0.323798689,13.94844443,0,0.108710511,4.624460911,0,9.215273003,0,0,25.600612,18.61676676,0.064813509,1.552021906,5.367009822,0,0,0
323,35-9021,Dishwashers,48.29862196,7.530007763,0,2.566777263,0,4.963230501,26.06617111,0,5.611896405,10.05979909,0.416631779,9.977843831,0.521068894,0.521068894,14.18137419,10.67540941,2.161520763,0,1.344444025,0,0,0
324,35-9031,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",47.7760641,13.54210728,9.011476246,1.374383706,3.156247328,0,5.442162086,0,0.298192712,1.758004584,0.792470701,2.593494089,0,0,28.79179474,11.01725753,1.045650534,3.961725936,12.76716074,0,0,0
325,37-1011,First-Line Supervisors of Housekeeping and Janitorial Workers,47.915524,18.16112472,4.593174824,9.887554641,1.335759398,2.34463586,10.96691965,0.693718525,1.603235097,2.813579932,0.819122679,5.037263419,1.344906727,1.344906727,16.47904574,6.390339579,1.398980059,5.417122346,3.166281017,0.10632274,0.963527158,0.963527158
326,37-1012,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",47.95746624,16.74768825,4.925542802,6.885965084,2.636064387,2.300115974,17.09338261,0.807546724,7.863367884,3.896920963,2.897837513,1.627709522,2.233485651,2.233485651,11.42741571,2.465670117,4.123225053,2.880828187,1.121517399,0.836174953,0.455494029,0.455494029
327,37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",45.43441159,2.555185989,0,0,0.609064677,1.946121312,17.7728523,0,2.639069323,1.914603163,0,13.21917981,0.157725187,0.157725187,24.94864812,15.6776036,6.238794056,1.352607666,1.67964279,0,0,0
328,37-2012,Maids and Housekeeping Cleaners,44.81176193,3.737600763,2.397428789,1.188828343,0.027312748,0.124030882,18.53836202,0,0,0.703630199,0,17.83473183,0,0,22.52505562,16.54303727,3.262533147,0.95748123,1.762003972,0,0.01074352,0.01074352
329,37-2021,Pest Control Workers,47.43460108,8.874036777,4.168059025,0.735388314,1.338960537,2.631628901,25.17383584,2.338431183,10.2490546,4.733228875,3.645208662,4.207912524,1.090339621,1.090339621,10.54178773,5.274337903,4.003693843,0.214844625,1.009737797,0.039173565,1.754601102,1.754601102
330,37-3011,Landscaping and Groundskeeping Workers,48.04932927,2.720474609,0,0.14564637,0,2.574828239,26.07099823,0,11.27404879,8.320112342,0.256657917,6.220179175,0,0,19.25785644,10.12276399,6.586302607,0.090778298,2.437870485,0.020141056,0,0
331,37-3012,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",48.68145168,7.159654259,1.765625147,0.834739082,0.470702604,4.088587425,29.60217769,2.597437649,11.78711978,7.841263603,2.501050563,4.875306087,0.492422945,0.492422945,10.8927789,3.434736637,7.037575333,0.126499822,0.293967109,0,0.53441789,0.53441789
332,37-3013,Tree Trimmers and Pruners,47.91344077,3.908626013,0.134767791,0.278671109,0,3.495187113,28.23204543,0.610962661,9.721945756,7.991175375,4.243092605,5.664869034,0.193081381,0.193081381,15.57968795,7.807746904,6.138954261,1.216520664,0.10288639,0.313579726,0,0
333,39-1021,First-Line Supervisors of Personal Service Workers,47.8836197,25.00145162,11.00494303,7.958805288,5.539487343,0.498215957,6.995416105,2.942346751,0,0.6111363,3.005581993,0.43635106,3.573802449,3.573802449,10.9466664,1.721257716,0,4.023177906,4.463803612,0.738427164,1.36628313,1.36628313
334,39-2011,Animal Trainers,45.10672093,7.39657503,2.590071735,3.798056222,0.856777409,0.151669665,20.42332675,0.888181314,8.187506444,3.373968007,2.622923348,5.350747638,3.803822998,3.803822998,13.12427479,7.862195232,2.578053361,0.718377099,0.76092699,1.20472211,0.358721362,0.358721362
335,39-2021,Nonfarm Animal Caretakers,47.7021089,4.220659501,2.386582365,0.152557598,1.172207426,0.509312112,21.06914962,0,2.516816752,1.515728311,2.510756736,14.52584782,0.256006659,0.256006659,18.20362686,8.541740049,7.295157213,0.01942503,2.347304564,0,3.952666264,3.952666264
336,39-3011,Gaming Dealers,51.37590003,9.328159347,5.854939001,1.557236106,1.381134669,0.534849571,21.56238869,2.543007443,0.083779759,4.96491174,5.467305451,8.503384296,0,0,14.02267488,3.741960517,1.879722157,0,8.240209465,0.160782742,6.462677114,6.462677114
337,39-3012,Gaming and Sports Book Writers and Runners,52.85326707,10.68574454,5.720429765,1.136909717,3.712235987,0.11616907,21.40943367,6.406626972,0.452446011,8.138142381,1.503291617,4.90892669,0,0,14.16995705,5.346400487,2.341260076,1.498424095,4.952215325,0.031657064,6.58813181,6.58813181
338,39-3031,"Ushers, Lobby Attendants, and Ticket Takers",49.274,13.46641551,11.19502895,0,2.271386564,0,9.924029224,0,0.833586221,8.246683144,0,0.843759858,0,0,25.88355526,7.150675395,2.132332503,0.911888898,15.68865847,0,0,0
339,39-3091,Amusement and Recreation Attendants,49.30001364,7.800047425,5.642399628,0.203802747,1.95384505,0,13.5939996,0,3.798084088,3.648561395,0,6.14735412,0,0,23.67382169,7.068660037,3.230269011,3.701281105,9.673611533,0,4.23214492,4.23214492
340,39-3092,Costume Attendants,47.3139446,7.66302734,0.86045198,3.39762209,2.057524303,1.347428967,19.6881849,1.855368247,3.085739152,2.662326219,0,12.08475128,0.611915907,0.611915907,17.66490997,3.380567263,2.151455346,6.325053552,2.690884734,3.116949078,1.685906486,1.685906486
341,39-3093,"Locker Room, Coatroom, and Dressing Room Attendants",47.53059626,20.39688535,16.31438185,0,4.082503491,0,10.71452812,0,0,3.767873898,0,6.946654219,0,0,16.4191828,11.79641585,0.066947669,0.501271128,4.054548156,0,0,0
342,39-4011,Embalmers,48.41228031,10.45294176,3.28902429,0.616654886,3.023346621,3.523915964,20.9747549,2.949102644,4.836766585,4.454986824,4.049990546,4.683908301,0.610635713,0.610635713,13.26207974,1.382824316,5.39277921,2.5806221,3.474220258,0.431633859,3.111868197,3.111868197
343,39-4021,Funeral Attendants,47.39290334,13.89576971,4.854641115,5.253427901,2.789102307,0.99859839,19.5316626,3.556574852,8.62630302,3.272766311,1.616453558,2.459564862,1.416695346,1.416695346,11.3901902,2.505267223,0.933446999,2.928934644,5.022541328,0,1.158585479,1.158585479
344,39-5011,Barbers,46.18320227,8.456273203,3.963635185,0.134472343,0.751212593,3.606953082,18.02954282,0,0,4.594631258,2.536318936,10.89859263,1.473688311,1.473688311,17.23574257,6.825316111,1.404384594,0.206206665,5.238210981,3.561624217,0.987955363,0.987955363
345,39-5012,"Hairdressers, Hairstylists, and Cosmetologists",46.19090432,14.28447855,7.185294504,1.17641928,2.895476897,3.027287866,13.87679739,0.436745659,0,2.239548027,0.820533362,10.37997034,2.365513081,2.365513081,13.2656861,3.628721521,1.529156812,1.079715949,4.041164938,2.986926882,2.398429197,2.398429197
346,39-5091,"Makeup Artists, Theatrical and Performance",46.19201257,11.46625426,1.04524797,5.571307775,1.301836559,3.547861955,19.12260886,1.247588714,6.77253203,2.574582667,0.510214423,8.017691023,2.077957311,2.077957311,10.31832472,2.404913208,0,0.719863988,1.970457627,5.223089894,3.20686743,3.20686743
347,39-5092,Manicurists and Pedicurists,50.52089947,10.3133998,2.947797109,0,5.14107109,2.224531601,24.18505281,0,0,9.177923568,0,15.00712925,0,0,16.02244685,0,8.056878758,1.447522407,6.518045687,0,0,0
348,39-5094,Skincare Specialists,46.8811638,13.32761454,8.824013184,0,3.177777731,1.325823624,14.46018357,0,0,4.817765369,0,9.642418204,2.65209774,2.65209774,14.69597625,1.1247927,2.239445822,1.650791936,5.92960263,3.75134316,1.745291704,1.745291704
349,39-6011,Baggage Porters and Bellhops,46.02356937,8.163317886,4.331072494,1.568904454,1.831122206,0.432218731,23.00757872,0.408384209,10.33404875,5.108634723,1.880993028,5.275518014,1.210068315,1.210068315,13.64260444,9.327689943,0.386947508,0.790289847,3.137677144,0,0,0
350,39-6012,Concierges,47.05937329,32.6459977,14.68296374,5.653907482,12.30912648,0,4.216608531,2.415017904,0.462579005,0.097622878,1.241388744,0,4.761694295,4.761694295,4.400024154,0.081542336,0,0.178882589,2.57388634,1.565712889,1.035048611,1.035048611
351,39-9011,Childcare Workers,44.96854667,8.311675436,4.789998014,1.2823879,1.891751429,0.347538093,12.64818895,0,2.069395923,0.989424418,2.933310607,6.656058001,1.933241378,1.933241378,22.07544091,5.282574596,0.747493457,3.643396256,11.07329356,1.328683042,0,0
352,39-9021,Personal Care Aides,45.87146179,7.4939213,4.862656248,2.203385804,0.427879248,0,14.26056427,3.907974902,0,1.151034513,0.700650857,8.500903994,0,0,24.01029804,10.06118419,1.084801236,1.3425633,11.52174931,0,0.106678193,0.106678193
353,39-9031,Fitness Trainers and Aerobics Instructors,43.37147492,8.065783444,3.57019932,2.861541937,0.949169576,0.684872611,9.502373205,0.666620271,0.536483036,0.822056322,0,7.477213575,1.805904557,1.805904557,23.99741372,21.52511731,0,0,1.604650873,0.867645534,0,0
354,39-9032,Recreation Workers,46.77430437,24.3215389,9.173889161,9.880868185,4.152133709,1.114647849,7.420006798,4.369902076,0.114018405,0.911870175,1.047854934,0.976361208,3.651030278,3.651030278,10.67801989,3.47562743,0.332443906,1.247805316,4.285686873,1.336456365,0.703708498,0.703708498
355,39-9041,Residential Advisors,47.59482913,22.19315824,11.10626369,6.879161026,4.070159097,0.137574427,5.316418698,1.334201259,2.179080292,0.456236034,1.293110362,0.053790751,3.792860651,3.792860651,14.7630881,0.710043426,0.461335204,4.269047358,8.166280875,1.156381236,1.529303441,1.529303441
356,41-1011,First-Line Supervisors of Retail Sales Workers,47.95768849,25.74697043,10.5547413,9.552270717,5.208660636,0.431297776,4.90305937,1.244986595,0.596461862,0.450492222,1.787909251,0.823209441,2.879288017,2.879288017,12.48811766,2.521387016,0,4.724666971,4.748672478,0.493391199,1.940253013,1.940253013
357,41-1012,First-Line Supervisors of Non-Retail Sales Workers,48.29018123,26.2907105,9.332435731,10.34440811,5.97018251,0.643684154,7.630563758,5.522874206,0.007920231,0.130581057,1.969188265,0,6.484026351,6.484026351,5.85136531,0,0,1.437879389,3.156958308,1.256527612,2.033515307,2.033515307
358,41-2011,Cashiers,49.60569249,13.62631623,10.1129313,1.627240168,1.886144762,0,19.22567974,6.855238682,0,7.516938242,0.711226748,4.142276064,1.707746916,1.707746916,13.2067592,5.232783273,0.090500257,0.951566383,6.931909285,0,1.839190411,1.839190411
359,41-2012,Gaming Change Persons and Booth Cashiers,52.5335867,8.999988497,6.727480229,1.050773222,1.221735046,0,22.62104127,7.226510308,0.824447965,5.245816621,4.850946145,4.473320233,0,0,13.96914649,5.886018319,2.316623577,0.648990856,5.117513742,0,6.943410437,6.943410437
360,41-2021,Counter and Rental Clerks,49.17242646,25.20118991,13.32709051,5.109829167,6.764270241,0,5.106678908,1.676925274,1.049728355,0.751194345,0.438702825,1.190128109,0,0,16.74574101,3.528917707,0.648229652,0.822625035,11.68287244,0.063096172,2.118816634,2.118816634
361,41-2022,Parts Salespersons,48.97951208,22.79650782,9.183503257,2.935892235,7.546900294,3.130212034,12.47465092,1.730560256,4.342619449,0.846621746,2.814349712,2.740499758,1.655009289,1.655009289,8.978086325,2.811052749,1.148090215,1.502227489,2.893727981,0.62298789,3.075257723,3.075257723
362,41-2031,Retail Salespersons,47.3153143,23.81970853,17.82056112,1.342847004,3.927295948,0.729004454,4.782674629,0.79202195,0.57342153,0.478586674,1.993558961,0.945085514,1.313415684,1.313415684,16.47493852,5.200353768,0,2.270265018,7.214122986,1.79019675,0.924576934,0.924576934
363,41-3011,Advertising Sales Agents,47.26775358,27.57096791,14.67936707,0.991186072,11.26947881,0.630935964,6.215844371,1.407757959,1.874508897,0,2.933577514,0,2.978749504,2.978749504,8.715101089,0,0,0.801099094,3.935116936,3.978885059,1.787090699,1.787090699
364,41-3021,Insurance Sales Agents,50.92015599,26.11714437,12.79470721,0,13.10045352,0.221983639,10.09867002,4.73349552,1.256088067,0,4.10908643,0,3.070749184,3.070749184,6.007554706,0,0,1.333356837,3.092452418,1.581745451,5.626037717,5.626037717
365,41-3031,"Securities, Commodities, and Financial Services Sales Agents",49.400696,22.70399445,10.53455978,1.104393218,11.06504146,0,13.18794452,8.515150167,0,0.507047568,4.165746787,0,6.62971441,6.62971441,3.918837964,0,0,0.097145961,1.550297736,2.271394267,2.960204655,2.960204655
366,41-3041,Travel Agents,50.31664918,30.21733781,13.50832373,1.23545161,15.27051158,0.203050892,9.413431931,5.661423243,0,1.537995926,1.84495907,0.369053692,2.949132182,2.949132182,4.451647827,0,0,0.289265354,2.127222491,2.035159983,3.285099427,3.285099427
367,41-4011,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",48.51538837,27.8549933,13.32470018,2.903849783,10.82156717,0.804876167,7.92870555,2.609668175,1.840052381,0,3.478984993,0,3.600179995,3.600179995,7.982390236,0,0.031641788,0.702773936,5.373963094,1.874011417,1.149119295,1.149119295
368,41-4012,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",47.59386148,29.1148936,15.05263747,1.042420619,11.8375426,1.182292913,3.723550203,0.678276762,2.764136298,0,0.281137143,0,2.222868816,2.222868816,12.53254885,0.345278515,0,0.68017566,8.182514697,3.32457998,0,0
369,41-9011,Demonstrators and Product Promoters,46.22727449,27.8867191,17.96051508,2.802853157,5.297677746,1.825673113,9.202472979,0,0,1.604665062,2.984578817,4.6132291,0.917412222,0.917412222,8.220670194,6.029151573,0,0,1.89695647,0.294562151,0,0
370,41-9021,Real Estate Brokers,48.29919465,22.85039733,8.264150706,2.06037561,12.04535101,0.480520009,11.92672829,5.121567157,3.47293787,0.272680014,3.05954325,0,5.254259981,5.254259981,7.997531736,0,0,1.547967979,3.620866725,2.828697032,0.270277313,0.270277313
371,41-9022,Real Estate Sales Agents,47.76875681,22.57570809,12.34781078,1.621247275,8.444330677,0.162319352,13.952615,4.010941726,5.899280516,1.770020026,2.272372734,0,3.358822013,3.358822013,7.345748803,0.230864828,0.083912728,0.475873569,4.312031733,2.243065945,0.535862909,0.535862909
372,41-9031,Sales Engineers,47.9450451,23.94362699,10.01234643,3.085891319,7.658558842,3.186830405,7.977202939,4.199493974,0.076716609,0.365279153,3.31518034,0.020532862,7.420768969,7.420768969,5.939965586,0,0,1.317588286,2.748095015,1.874282285,2.663480616,2.663480616
373,41-9091,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",44.93898373,38.0517496,21.23465631,8.816676474,7.676940662,0.323476157,0.890052566,0,0.890052566,0,0,0,2.293086866,2.293086866,3.704094703,0,0,0,2.948365882,0.755728821,0,0
374,43-1011,First-Line Supervisors of Office and Administrative Support Workers,48.60749148,27.09015473,9.665795164,9.419451773,7.522539622,0.482368176,7.379582767,4.919248806,0,0.004006451,2.401743362,0.054584147,5.62693681,5.62693681,6.935482821,0,0,2.838416881,2.979618694,1.117447247,1.575334344,1.575334344
375,43-2011,"Switchboard Operators, Including Answering Service",51.97471664,29.21418925,13.09485056,0.382749725,15.73658897,0,10.90397482,2.336964492,0,1.290339003,4.997948153,2.278723173,0,0,7.686279278,0,0,0.45759144,7.228687838,0,4.170273291,4.170273291
376,43-3011,Bill and Account Collectors,53.62178168,25.08658565,8.55753146,0.158358675,16.37069552,0,9.658474018,3.202873337,0,3.448133689,3.007466992,0,1.134146656,1.134146656,12.92818228,0,0,0,11.56519815,1.362984126,4.814393075,4.814393075
377,43-3021,Billing and Posting Clerks,57.63017138,29.29189766,4.571674932,1.37469584,23.34552689,0,11.04673275,8.994983223,0,0,0,2.051749523,0,0,2.754786576,0,0,0.038975727,2.715810849,0,14.5367544,14.5367544
378,43-3031,"Bookkeeping, Accounting, and Auditing Clerks",57.45647793,23.98643301,2.090717418,1.330965772,20.56474982,0,20.92121537,15.92337263,0,1.070023349,0.818846007,3.108973387,0.247042579,0.247042579,0.368354304,0,0.150401991,0,0.217952312,0,11.93343266,11.93343266
379,43-3041,Gaming Cage Workers,53.65587856,11.39670852,7.324106174,0.070565186,4.002037158,0,23.54749523,11.76622363,0.853046024,5.251667295,3.723156665,1.95340162,0.895683186,0.895683186,11.13823419,2.583529214,0.995325073,1.749525721,5.809854181,0,6.677757429,6.677757429
380,43-3051,Payroll and Timekeeping Clerks,58.48479388,17.38309331,0.353146736,0.485939787,16.54400679,0,22.46669806,18.89788862,0,0,1.775952836,1.792856605,1.820240993,1.820240993,2.474248149,0,0.291360185,1.126777756,1.056110208,0,14.34051337,14.34051337
381,43-3061,Procurement Clerks,52.97170312,25.75003649,5.586124066,3.398434734,16.76547769,0,8.833058905,6.432971103,0,0.376491492,2.023596309,0,3.921593472,3.921593472,5.611240115,0,0,3.312556272,1.991288969,0.307394874,8.855774132,8.855774132
382,43-3071,Tellers,53.29175869,16.08691767,8.488982889,1.273620812,5.489067438,0.835246533,19.23444725,9.402650471,0,2.157581992,4.471993594,3.202221189,0.105669441,0.105669441,11.11178957,0.350609909,0,2.885009191,7.407606275,0.468564198,6.752934753,6.752934753
383,43-4011,Brokerage Clerks,54.58657854,24.3692251,7.311897489,0.515856226,16.54147138,0,12.2842093,8.541137206,0,0.438456288,2.115288751,1.189327053,1.345426645,1.345426645,4.0119192,0,0.550356707,1.278144836,2.183417658,0,12.5757983,12.5757983
384,43-4021,Correspondence Clerks,52.7679675,24.23849977,4.67791089,2.435734201,17.12485468,0,11.20121188,7.917817533,0,1.161662876,2.121731468,0,4.519190974,4.519190974,6.729390429,0,0,2.993244936,2.859618453,0.87652704,6.079674449,6.079674449
385,43-4031,"Court, Municipal, and License Clerks",53.87050989,29.36358687,7.818931063,0,21.54465581,0,7.256395753,5.740099747,0,0.113395881,0,1.402900125,0.596964111,0.596964111,8.158482261,0,0,1.678008797,6.480473465,0,8.495080889,8.495080889
386,43-4051,Customer Service Representatives,51.88544186,34.17366107,13.08464817,1.413683895,19.675329,0,5.704439298,4.488354609,0,0,0.412351083,0.803733606,0.333356196,0.333356196,4.664304192,0,0,0,4.664304192,0,7.009681105,7.009681105
387,43-4061,"Eligibility Interviewers, Government Programs",50.43133313,27.67707559,9.900587775,0.050083171,17.72640464,0,12.25587424,6.225473094,0,0.262668152,4.533084706,1.234648284,3.273096742,3.273096742,4.994509285,0,0.374399581,0,4.620109703,0,2.230777283,2.230777283
